Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),478722.19,0.00,3741394.62,,,,,,372740.74,,1037224.93,1303514.59,1886802.16,413506.12
Active Decode Throughput Per User (tokens/sec/user),285868.82,0.00,1825994.34,,,,,,267337.86,,529304.01,618134.43,777769.25,183596.32
Active Prefill Throughput (tokens/sec),7252202.77,26743.80,23436410.16,,,,,,7137258.06,,12998776.94,14710012.17,17896781.33,4347310.81
Active Prefill Throughput Per User (tokens/sec/user),560312.69,26743.80,2703074.03,,,,,,532948.09,,805876.76,940431.62,1433840.23,232312.22
Active Total Throughput (tokens/sec),7008014.08,374.23,23997767.34,,,,,,6929785.95,,12873462.20,14638258.08,17885768.49,4452177.85
Credit-to-Start Latency (ms),2.35,0.52,18.14,53313.76,1.02,1.17,1.27,1.53,2.03,2.77,3.81,4.67,6.77,1.23
Decode Duration (ms),0.46,0.00,250.36,10401.64,0.00,0.00,0.00,0.00,0.00,0.63,1.41,2.02,4.09,1.88
E2E Output Token Throughput (tokens/sec/user),12690.97,37.93,146740.41,287818409.74,128.64,185.45,227.45,516.96,2666.28,22889.14,37526.90,46148.30,66873.56,16979.89
Effective Concurrency,6.76,0.00,50.00,,,,,,1.00,,20.00,24.00,29.00,8.74
Effective Decode Concurrency,0.24,0.00,16.00,,,,,,0.00,,1.00,2.00,3.00,0.70
Effective Decode Throughput (tokens/sec),68762.41,0.00,3741394.62,,,,,,0.00,,218155.73,529548.82,1176962.37,229672.99
Effective Decode Throughput Per User (tokens/sec/user),41061.02,0.00,1825994.34,,,,,,0.00,,175731.21,341705.20,576091.10,122039.67
Effective Latency (CO-aware) (ms),15.76,5.42,263.83,357450.86,7.78,9.34,10.46,12.51,15.13,18.27,21.61,24.18,30.70,4.94
Effective Prefill Concurrency,6.52,0.00,50.00,,,,,,0.00,,20.00,23.00,29.00,8.70
Effective Prefill Throughput (tokens/sec),3472931.65,0.00,23436410.16,,,,,,0.00,,10924321.20,12856736.24,16902996.90,4709092.09
Effective Prefill Throughput Per User (tokens/sec/user),268322.29,0.00,2703074.03,,,,,,0.00,,690056.08,799003.09,1185714.18,322788.12
Effective Total Throughput (tokens/sec),3541963.87,0.00,23997767.34,,,,,,81387.56,,10980702.61,12911905.75,16911643.84,4721750.50
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.70,1.00,15.00,38533.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,3.00,5.00,1.01
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,16.76,250.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30
HTTP Connection Overhead (ms),0.02,0.00,30.91,381.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50
HTTP Connection Reused (ratio),1.00,0.00,1.00,22628.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),40.06,0.50,465.12,908568.15,0.97,0.97,0.97,0.97,6.78,78.83,115.55,136.73,197.18,53.42
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,14.15,131.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21
HTTP Duration (excl. conn) (ms),13.29,3.83,261.61,301496.27,5.71,7.04,8.03,10.05,12.63,15.76,19.18,21.66,28.02,4.91
HTTP Receiving (ms),0.47,0.00,250.36,10679.06,0.00,0.00,0.00,0.00,0.00,0.64,1.42,2.03,4.10,1.88
HTTP Sending (ms),0.26,0.06,17.11,5959.11,0.13,0.16,0.17,0.19,0.21,0.24,0.29,0.37,1.41,0.39
HTTP Total Time (ms),13.31,3.83,261.61,301878.04,5.71,7.04,8.03,10.05,12.63,15.76,19.20,21.68,28.24,4.97
HTTP Waiting (TTFB) (ms),12.56,3.63,57.77,284858.11,5.25,6.55,7.48,9.42,11.91,14.96,18.32,20.65,27.19,4.47
Input Sequence Length (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Inter Chunk Latency (ms),0.00,0.00,250.07,10401.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14
Inter Token Latency (ms),0.00,0.00,2.35,53.79,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.02
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),332517.37,426.33,943291.09,3146611892.62,24457.42,81736.14,105596.67,167623.15,323504.10,462154.21,589107.87,662152.12,774893.21,184050.65
Prefill Throughput Per User (tokens/sec/user),567989.51,26736.84,3770970.56,12881434018.91,58327.26,93872.86,146631.89,288562.55,485914.58,727032.00,1071739.19,1388741.63,2011513.10,404595.50
