Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),89200.72,0.00,2759234.71,,,,,,32602.35,,245764.38,338013.53,559733.56,121970.79
Active Decode Throughput Per User (tokens/sec/user),10253.70,0.00,1859935.76,,,,,,2593.56,,23633.96,40963.84,117092.98,24682.68
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),85457.49,0.00,824844.48,,,,,,83081.37,,127227.98,155912.25,258597.37,47605.51
Credit-to-Start Latency (ms),3.31,0.65,30.65,74999.60,1.00,1.23,1.45,2.00,2.76,4.04,5.74,7.04,10.66,2.03
Decode Duration (ms),26.56,0.00,808.57,602347.63,0.00,0.00,0.00,0.00,0.18,38.97,91.35,126.07,224.26,51.26
E2E Output Token Throughput (tokens/sec/user),1956.84,3.40,59737.34,44379184.39,12.37,18.97,32.60,118.29,635.45,2291.23,4731.90,7670.75,19217.88,3754.58
Effective Concurrency,58.91,0.00,128.00,,,,,,49.00,,124.00,126.00,128.00,40.47
Effective Decode Concurrency,13.48,0.00,44.00,,,,,,13.00,,25.00,28.00,34.00,8.46
Effective Decode Throughput (tokens/sec),83247.70,0.00,2759234.71,,,,,,27083.55,,236564.05,328734.75,550026.92,119914.99
Effective Decode Throughput Per User (tokens/sec/user),9569.39,0.00,1859935.76,,,,,,2164.20,,22331.48,38818.60,113057.22,23981.75
Effective Latency (CO-aware) (ms),120.51,8.13,969.55,2733086.58,13.43,19.84,26.12,45.83,95.69,173.55,246.09,298.90,413.34,93.40
Effective Prefill Concurrency,45.43,0.00,122.00,,,,,,35.00,,100.00,105.00,112.00,34.21
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),83813.30,0.00,824844.48,,,,,,82282.16,,126721.01,155040.31,257506.68,48584.84
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,10.33,1.00,225.00,234232.00,1.00,1.00,1.00,1.00,2.00,15.00,30.00,42.00,70.00,15.97
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,18.49,435.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36
HTTP Connection Overhead (ms),0.02,0.00,30.91,564.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.56
HTTP Connection Reused (ratio),0.99,0.00,1.00,22541.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.08
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,14.50,129.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21
HTTP Duration (excl. conn) (ms),117.09,5.37,967.25,2655465.37,10.95,17.08,23.25,42.38,91.90,170.06,242.58,295.25,408.80,93.35
HTTP Receiving (ms),26.82,0.00,808.57,608350.09,0.00,0.00,0.00,0.00,0.30,39.28,91.95,126.57,224.26,51.34
HTTP Sending (ms),0.27,0.06,21.13,6157.49,0.09,0.14,0.15,0.18,0.20,0.24,0.30,0.54,1.67,0.46
HTTP Total Time (ms),117.11,5.37,967.25,2656030.21,10.95,17.08,23.25,42.38,91.95,170.09,242.58,295.31,408.80,93.35
HTTP Waiting (TTFB) (ms),89.99,5.07,404.29,2040957.79,10.14,14.90,20.24,34.25,67.91,135.17,193.37,222.70,275.61,68.52
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.16,0.00,193.29,602347.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.44,2.45
Inter Token Latency (ms),0.06,0.00,1.28,1453.48,0.00,0.00,0.00,0.00,0.01,0.11,0.21,0.27,0.46,0.10
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
