Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),87552.24,0.00,3366775.80,,,,,,31226.85,,242162.01,338437.20,575215.16,124432.79
Active Decode Throughput Per User (tokens/sec/user),10441.90,0.00,2087933.87,,,,,,2751.94,,25109.60,41843.39,109760.16,24320.53
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),83814.43,0.00,1005421.41,,,,,,82382.90,,129085.48,151081.64,227822.67,44278.07
Credit-to-Start Latency (ms),9.96,0.76,173.19,225830.07,1.07,1.38,1.72,2.42,3.77,7.23,40.77,46.77,80.52,16.12
Decode Duration (ms),23.94,0.00,853.76,542885.73,0.00,0.00,0.00,0.00,0.15,35.23,83.69,113.45,192.39,45.46
E2E Output Token Throughput (tokens/sec/user),1893.86,4.01,60369.39,42950775.20,15.01,24.49,37.33,129.25,614.17,2553.37,4751.89,7308.42,15305.21,3155.78
Effective Concurrency,51.69,0.00,128.00,,,,,,47.00,,99.00,115.00,127.00,32.37
Effective Decode Concurrency,12.18,0.00,40.00,,,,,,12.00,,22.00,25.00,32.00,7.55
Effective Decode Throughput (tokens/sec),82362.49,0.00,3366775.80,,,,,,27346.00,,234000.24,329788.15,566424.25,122446.55
Effective Decode Throughput Per User (tokens/sec/user),9822.94,0.00,2087933.87,,,,,,2381.14,,23859.00,40101.98,106230.81,23717.23
Effective Latency (CO-aware) (ms),112.69,8.67,991.99,2555622.48,15.58,25.62,33.78,57.03,95.08,151.96,211.40,257.03,362.99,76.52
Effective Prefill Concurrency,39.51,0.00,120.00,,,,,,34.00,,81.00,93.00,106.00,27.18
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),82878.16,0.00,1005421.41,,,,,,82006.70,,128845.34,150849.04,227429.21,44902.59
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,9.57,1.00,285.00,216926.00,1.00,1.00,1.00,1.00,2.00,13.00,28.00,39.00,66.00,15.02
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.03,0.00,24.42,591.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48
HTTP Connection Overhead (ms),0.03,0.00,43.08,742.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68
HTTP Connection Reused (ratio),0.99,0.00,1.00,22541.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.08
