Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),127168.75,0.00,2000289.53,,,,,,81729.76,,317322.32,411718.15,617547.00,140736.84
Active Decode Throughput Per User (tokens/sec/user),36166.13,0.00,2000289.53,,,,,,23174.62,,85775.42,114521.10,190837.42,41823.26
Active Prefill Throughput (tokens/sec),5911814.67,11143.31,44645831.92,,,,,,3703892.17,,14997375.20,19160461.19,27199768.93,6288155.64
Active Prefill Throughput Per User (tokens/sec/user),666206.09,11143.31,6367933.23,,,,,,614920.83,,1234721.28,1443213.95,1897667.41,440843.98
Active Total Throughput (tokens/sec),4408817.08,117.65,44645831.92,,,,,,1848139.92,,12973499.17,17403198.29,25868590.36,5973772.01
Credit-to-Start Latency (ms),11.43,0.84,169.29,259278.26,1.22,1.54,1.89,2.61,3.97,7.66,41.92,48.21,86.23,18.51
Decode Duration (ms),4.88,0.00,146.50,110640.32,0.00,0.00,0.00,0.00,0.49,6.08,14.62,22.71,46.17,9.38
E2E Output Token Throughput (tokens/sec/user),10506.81,18.26,77274.78,238284024.42,76.76,239.25,341.08,794.97,4440.11,17614.07,30034.90,36880.70,49256.03,12573.50
Effective Concurrency,7.59,0.00,84.00,,,,,,5.00,,19.00,23.00,35.00,8.35
Effective Decode Concurrency,2.63,0.00,37.00,,,,,,1.00,,7.00,9.00,16.00,3.55
Effective Decode Throughput (tokens/sec),82096.86,0.00,2000289.53,,,,,,16482.13,,255770.88,352878.08,564098.75,128401.91
Effective Decode Throughput Per User (tokens/sec/user),23347.91,0.00,2000289.53,,,,,,6716.08,,68616.00,96029.87,168833.16,37795.59
Effective Latency (CO-aware) (ms),26.51,4.15,201.70,601114.36,5.47,6.77,7.89,10.96,16.77,31.48,58.08,81.21,121.57,24.87
Effective Prefill Concurrency,4.96,0.00,71.00,,,,,,2.00,,15.00,19.00,27.00,6.89
Effective Prefill Throughput (tokens/sec),3469532.36,0.00,44645831.92,,,,,,642799.36,,11326433.29,16031052.94,24722350.18,5628444.33
Effective Prefill Throughput Per User (tokens/sec/user),390983.77,0.00,6367933.23,,,,,,178556.40,,1068409.12,1283181.31,1734565.04,470812.00
Effective Total Throughput (tokens/sec),3552358.64,0.00,44645831.92,,,,,,721712.18,,11407642.27,16119158.37,24768013.88,5638797.15
