Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),333998.39,0.00,4730890.41,,,,,,268140.38,,710904.69,897144.30,1296252.05,286376.54
Active Decode Throughput Per User (tokens/sec/user),229489.00,0.00,2822590.06,,,,,,205473.28,,444216.84,540932.99,771098.76,170988.88
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),99672.67,0.00,2339197.71,,,,,,0.00,,364282.27,535522.51,895319.88,201202.29
Credit-to-Start Latency (ms),10.97,0.71,201.63,248693.11,1.09,1.32,1.61,2.31,3.70,7.96,41.67,47.05,83.49,17.79
Decode Duration (ms),0.58,0.00,31.57,13243.55,0.00,0.00,0.00,0.00,0.00,0.80,1.93,2.78,5.14,1.18
E2E Output Token Throughput (tokens/sec/user),9618.16,12.86,113012.83,218130340.83,73.45,123.11,170.88,415.46,2187.92,15992.33,29053.86,36976.46,56399.65,13466.39
Effective Concurrency,9.78,0.00,61.00,,,,,,7.00,,24.00,29.00,41.00,10.27
Effective Decode Concurrency,0.31,0.00,7.00,,,,,,0.00,,1.00,2.00,3.00,0.69
Effective Decode Throughput (tokens/sec),71335.55,0.00,4730890.41,,,,,,0.00,,288705.33,482411.12,912057.40,190402.57
Effective Decode Throughput Per User (tokens/sec/user),49013.90,0.00,2822590.06,,,,,,0.00,,217374.55,328512.25,550196.89,122842.27
Effective Latency (CO-aware) (ms),30.38,5.33,237.03,688948.45,8.43,10.69,12.26,15.80,22.27,35.63,61.86,79.69,116.27,22.70
Effective Prefill Concurrency,9.47,0.00,61.00,,,,,,7.00,,24.00,29.00,41.00,10.20
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),72083.48,0.00,2339197.71,,,,,,0.00,,290972.96,455428.96,826322.12,176820.96
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2.23,1.00,62.00,50676.00,1.00,1.00,1.00,1.00,1.00,2.00,4.00,6.00,13.00,2.62
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,17.14,401.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41
HTTP Connection Overhead (ms),0.02,0.00,29.92,562.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63
HTTP Connection Reused (ratio),1.00,0.00,1.00,22607.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.06
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,12.77,161.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25
HTTP Duration (excl. conn) (ms),19.29,3.75,153.24,437566.99,6.18,7.92,9.22,12.04,16.50,23.06,33.48,40.16,58.43,10.91
HTTP Receiving (ms),0.62,0.00,31.56,14031.32,0.00,0.00,0.00,0.00,0.00,0.86,2.00,2.85,5.17,1.20
HTTP Sending (ms),0.28,0.06,17.78,6379.18,0.10,0.15,0.16,0.18,0.21,0.24,0.29,0.52,1.79,0.54
HTTP Total Time (ms),19.32,3.75,153.24,438129.63,6.18,7.92,9.22,12.04,16.50,23.06,33.48,40.22,59.37,11.03
HTTP Waiting (TTFB) (ms),18.39,3.46,152.88,417156.48,5.72,7.45,8.60,11.29,15.57,21.98,32.23,39.08,56.66,10.71
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.00,0.00,31.57,13243.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07
Inter Token Latency (ms),0.00,0.00,0.21,39.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),309885.87,4676.62,1724746.19,2612027977.50,47861.82,97474.01,128944.31,195863.03,279287.73,383577.99,528750.84,641224.30,870755.39,170420.05
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
