Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),192955.45,0.00,3448192.23,,,,,,101588.63,,504003.80,693087.39,1138902.05,244438.46
Active Decode Throughput Per User (tokens/sec/user),143495.96,0.00,2388043.38,,,,,,80901.38,,369223.47,489750.38,780045.22,170042.78
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),57798.64,0.00,2881872.54,,,,,,0.00,,200807.57,350972.20,729064.34,149594.54
Decode Duration (error-adjusted) (ms),,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,1.73,3.29,10.03,
Inter Token Latency (error-adjusted) (ms),,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,
Request Latency (error-adjusted) (ms),,4.32,,,6.65,8.17,9.25,11.71,15.94,23.74,39.94,60.76,177.24,
Time to First Token (error-adjusted) (ms),,4.05,,,6.47,7.97,8.96,11.29,15.34,22.90,39.01,59.37,175.99,
Credit-to-Start Latency (ms),26.92,0.86,1022.79,610962.29,1.38,2.15,2.78,4.81,10.15,25.53,54.73,91.76,315.80,59.25
Decode Duration (ms),0.67,0.00,180.95,15148.99,0.00,0.00,0.00,0.00,0.00,0.00,1.72,3.29,10.00,3.25
E2E Output Token Throughput (tokens/sec/user),9585.68,2.39,114836.31,217527817.23,42.53,111.71,168.68,361.30,2175.30,15972.69,29916.59,37848.33,55181.53,13567.85
Effective Concurrency,12.23,0.00,69.00,,,,,,10.00,,26.00,32.00,44.00,10.21
Effective Decode Concurrency,0.35,0.00,9.00,,,,,,0.00,,1.00,2.00,3.00,0.67
Effective Decode Throughput (tokens/sec),51616.06,0.00,3448192.23,,,,,,0.00,,159679.46,338709.89,768508.83,152573.54
Effective Decode Throughput Per User (tokens/sec/user),38385.08,0.00,2388043.38,,,,,,0.00,,125478.44,250574.24,545222.95,108486.46
Effective Latency (CO-aware) (ms),51.18,5.83,1398.50,1161433.03,9.72,12.36,14.31,19.05,28.50,52.17,88.86,140.14,483.31,83.98
Effective Prefill Concurrency,11.87,0.00,69.00,,,,,,10.00,,26.00,32.00,43.00,10.07
