Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),422154.58,0.00,4642554.89,,,,,,333271.30,,918213.66,1149154.01,1673155.10,372838.77
Active Decode Throughput Per User (tokens/sec/user),262986.18,0.00,2739773.44,,,,,,245495.85,,504474.92,590916.10,763654.17,182087.49
Active Prefill Throughput (tokens/sec),6813675.52,26109.26,25345619.45,,,,,,6660076.87,,12512459.79,14029577.21,17084712.85,4267878.08
Active Prefill Throughput Per User (tokens/sec/user),565904.85,26109.26,2525676.46,,,,,,540133.85,,811522.86,954434.97,1456655.45,236455.72
Active Total Throughput (tokens/sec),6536363.49,1308.54,25345619.45,,,,,,6412691.12,,12387222.08,13938993.84,17033119.11,4383377.82
Credit-to-Start Latency (ms),2.78,0.69,34.29,63088.20,1.01,1.17,1.29,1.63,2.32,3.42,4.81,5.83,8.66,1.69
Decode Duration (ms),0.51,0.00,257.36,11551.25,0.00,0.00,0.00,0.00,0.00,0.69,1.50,2.16,4.49,2.54
E2E Output Token Throughput (tokens/sec/user),12712.73,30.38,116450.04,288312110.18,122.03,190.51,233.46,498.91,2708.65,23114.55,37674.01,46387.35,66498.55,16883.81
Effective Concurrency,6.74,0.00,48.00,,,,,,1.00,,20.00,23.00,29.00,8.46
Effective Decode Concurrency,0.26,0.00,9.00,,,,,,0.00,,1.00,2.00,3.00,0.71
Effective Decode Throughput (tokens/sec),70498.90,0.00,4642554.89,,,,,,0.00,,257070.20,528421.42,1090100.23,219100.93
Effective Decode Throughput Per User (tokens/sec/user),43917.64,0.00,2739773.44,,,,,,0.00,,200888.23,343686.72,567533.33,123117.29
Effective Latency (CO-aware) (ms),16.16,5.54,268.59,366512.22,7.68,9.27,10.37,12.57,15.37,18.66,22.45,25.26,34.83,5.87
Effective Prefill Concurrency,6.48,0.00,48.00,,,,,,1.00,,20.00,23.00,29.00,8.41
Effective Prefill Throughput (tokens/sec),3472862.03,0.00,25345619.45,,,,,,261486.45,,10747419.85,12559117.58,15826819.72,4570128.72
Effective Prefill Throughput Per User (tokens/sec/user),288436.02,0.00,2525676.46,,,,,,173955.72,,704735.35,815306.72,1213174.26,329438.06
Effective Total Throughput (tokens/sec),3543648.97,0.00,25345619.45,,,,,,462224.48,,10787914.27,12596551.59,15850603.03,4584962.53
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.76,1.00,20.00,39965.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,6.00,1.09
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,14.29,247.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28
HTTP Connection Overhead (ms),0.02,0.00,26.08,358.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45
HTTP Connection Reused (ratio),1.00,0.00,1.00,22628.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),40.06,0.50,465.12,908568.15,0.97,0.97,0.97,0.97,6.78,78.83,115.55,136.73,197.18,53.42
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.00,0.00,11.79,110.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17
HTTP Duration (excl. conn) (ms),13.26,3.30,266.37,300763.10,5.77,7.05,7.95,9.84,12.40,15.50,19.19,21.98,31.26,5.59
HTTP Receiving (ms),0.52,0.00,257.36,11863.01,0.00,0.00,0.00,0.00,0.00,0.70,1.51,2.17,4.49,2.54
HTTP Sending (ms),0.27,0.06,14.64,6167.96,0.13,0.16,0.17,0.19,0.21,0.24,0.29,0.44,1.69,0.41
HTTP Total Time (ms),13.28,3.30,266.37,301122.08,5.77,7.05,7.95,9.84,12.41,15.50,19.20,22.02,31.53,5.65
HTTP Waiting (TTFB) (ms),12.47,3.10,63.52,282732.13,5.38,6.57,7.42,9.22,11.67,14.61,18.16,20.82,29.92,4.88
Input Sequence Length (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Inter Chunk Latency (ms),0.00,0.00,255.17,11551.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19
Inter Token Latency (ms),0.00,0.00,0.76,53.47,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),317236.63,1308.54,903827.62,3108284457.95,28637.32,81168.44,102605.85,161603.18,309024.98,439425.78,558385.74,630537.65,740447.61,174575.99
Prefill Throughput Per User (tokens/sec/user),568152.40,18819.98,3228863.12,12885128217.33,59570.60,96516.39,149929.48,295780.67,493724.99,734368.59,1064294.30,1348408.34,1875231.71,387897.26
Request Latency (ms),13.37,3.39,266.45,303116.13,5.86,7.15,8.04,9.94,12.51,15.60,19.29,22.08,31.36,5.60
Time to First Output Token (ms),12.86,3.39,63.79,291564.88,5.71,6.90,7.77,9.59,12.04,15.01,18.56,21.29,30.56,4.92
Time to First Token (ms),12.86,3.39,63.79,291564.88,5.71,6.90,7.77,9.59,12.04,15.01,18.56,21.29,30.56,4.92
Time to Second Token (ms),0.00,0.00,0.53,10.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
Tokens In Flight (tokens),49459.63,0.00,389376.00,,,,,,12253.00,,142551.00,166526.00,211403.00,61300.14
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Usage Total Tokens (tokens),7062.38,922.00,30029.00,160167745.00,1036.78,1402.00,2138.00,3274.00,6323.00,7322.00,13866.20,18867.10,27040.98,5152.20

Metric,Value
Benchmark Duration (sec),44.90
Input Token Throughput (tokens/sec),3472862.03
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86278.82
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),3.37
Replay Schedule Lag p90 (ms),6.29
Replay Schedule Lag p99 (ms),10.88
Request Count,22679.00
Request Throughput (requests/sec),503.96
Total Input Sequence Length (tokens),156285043.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),3559140.84
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),156285043.00
Total Usage Total Tokens (tokens),160167745.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
