Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),337085.96,0.00,4002702.40,,,,,,256899.52,,736648.51,937094.85,1383782.83,303323.15
Active Decode Throughput Per User (tokens/sec/user),174304.93,0.00,3872157.87,,,,,,158690.45,,328465.33,394823.56,556930.69,124650.94
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),127532.62,0.00,2976327.10,,,,,,0.00,,438765.32,614374.12,1003478.08,227237.16
Credit-to-Start Latency (ms),2.53,0.68,36.45,57333.05,0.96,1.09,1.18,1.41,1.97,3.04,4.55,5.69,8.96,1.81
Decode Duration (ms),0.91,0.00,25.25,20733.21,0.00,0.00,0.00,0.00,0.13,1.38,2.84,4.08,7.31,1.62
E2E Output Token Throughput (tokens/sec/user),11073.91,29.04,102778.54,251145259.68,112.50,175.35,214.94,470.22,2575.34,20112.92,32529.80,39932.39,56866.55,14469.14
Effective Concurrency,7.51,0.00,80.00,,,,,,3.00,,20.00,23.00,29.00,8.68
Effective Decode Concurrency,0.47,0.00,12.00,,,,,,0.00,,2.00,3.00,5.00,1.08
Effective Decode Throughput (tokens/sec),79823.19,0.00,4002702.40,,,,,,0.00,,308490.71,520018.04,983931.50,205724.23
Effective Decode Throughput Per User (tokens/sec/user),41275.76,0.00,3872157.87,,,,,,0.00,,182354.83,259168.24,411969.02,95761.56
Effective Latency (CO-aware) (ms),17.44,5.24,179.33,395460.93,7.99,9.76,10.90,13.19,16.19,19.99,25.16,29.20,38.99,6.97
Effective Prefill Concurrency,7.04,0.00,79.00,,,,,,2.00,,20.00,23.00,29.00,8.67
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),80038.20,0.00,2976327.10,,,,,,0.00,,302622.13,497909.84,895109.98,190284.16
