Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),313238.24,0.00,3766237.06,,,,,,239730.13,,695231.88,889382.03,1306625.46,287639.18
Active Decode Throughput Per User (tokens/sec/user),166768.27,0.00,2880558.99,,,,,,146775.79,,327647.97,392004.99,546777.39,124471.35
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),104922.59,0.00,2376052.49,,,,,,0.00,,369689.89,541214.88,913646.26,203700.18
Credit-to-Start Latency (ms),3.47,0.87,25.75,78812.50,1.17,1.44,1.73,2.24,3.04,4.20,5.69,6.92,10.12,1.87
Decode Duration (ms),0.94,0.00,53.99,21310.88,0.00,0.00,0.00,0.00,0.00,1.36,3.01,4.31,7.63,1.72
E2E Output Token Throughput (tokens/sec/user),8349.63,30.32,92580.33,189369651.33,96.60,125.43,148.46,376.40,1790.37,15211.49,24336.24,30298.30,44166.63,11115.22
Effective Concurrency,10.10,0.00,51.00,,,,,,10.00,,22.00,25.00,31.00,8.89
Effective Decode Concurrency,0.48,0.00,12.00,,,,,,0.00,,2.00,3.00,5.00,1.07
Effective Decode Throughput (tokens/sec),78536.83,0.00,3766237.06,,,,,,0.00,,304299.42,502410.12,948544.71,197930.95
Effective Decode Throughput Per User (tokens/sec/user),41812.80,0.00,2880558.99,,,,,,0.00,,181208.16,261272.69,413236.06,95442.31
Effective Latency (CO-aware) (ms),23.53,7.14,184.69,533661.25,11.25,14.29,15.91,19.18,23.12,27.32,31.20,33.94,40.77,6.43
Effective Prefill Concurrency,9.62,0.00,50.00,,,,,,9.00,,22.00,25.00,30.00,8.98
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
