Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),392144.64,0.00,6073213.93,,,,,,309932.09,,829133.05,1054228.09,1552357.05,338025.18
Active Decode Throughput Per User (tokens/sec/user),268954.05,0.00,3481906.37,,,,,,234244.73,,541017.70,650415.52,881446.53,202390.35
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),100500.76,0.00,3911881.16,,,,,,0.00,,387114.11,586706.59,1054072.49,228975.55
Credit-to-Start Latency (ms),3.14,0.81,48.69,71227.32,1.06,1.22,1.38,1.91,2.71,3.90,5.27,6.39,9.42,1.88
Decode Duration (ms),0.53,0.00,19.86,11967.94,0.00,0.00,0.00,0.00,0.00,0.64,1.67,2.56,5.33,1.16
E2E Output Token Throughput (tokens/sec/user),9898.71,24.14,116019.40,224492844.19,85.72,134.52,170.83,404.42,2066.01,17424.37,29602.95,37250.39,54470.63,13561.89
Effective Concurrency,9.09,0.00,49.00,,,,,,8.00,,21.00,24.00,30.00,8.61
Effective Decode Concurrency,0.28,0.00,11.00,,,,,,0.00,,1.00,2.00,3.00,0.71
Effective Decode Throughput (tokens/sec),72018.72,0.00,6073213.93,,,,,,0.00,,279299.15,516696.81,1022114.52,209855.49
Effective Decode Throughput Per User (tokens/sec/user),49393.68,0.00,3481906.37,,,,,,0.00,,212453.35,361003.97,639030.77,135527.04
Effective Latency (CO-aware) (ms),21.18,6.03,72.78,480322.93,9.02,11.12,12.48,15.25,19.62,25.29,32.08,36.77,46.72,8.16
Effective Prefill Concurrency,8.81,0.00,49.00,,,,,,7.00,,21.00,24.00,30.00,8.60
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
