Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),263373.97,0.00,3031033.65,,,,,,208717.72,,562523.85,713665.32,1053967.39,229849.82
Active Decode Throughput Per User (tokens/sec/user),154879.34,0.00,2017729.42,,,,,,138856.21,,300302.91,357042.75,498079.39,112294.79
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),97415.58,0.00,1670641.75,,,,,,0.00,,330413.49,461731.21,752435.01,171835.31
Credit-to-Start Latency (ms),4.18,0.74,72.51,94911.32,1.24,1.59,1.92,2.54,3.60,5.10,6.95,8.51,13.40,2.63
Decode Duration (ms),1.01,0.00,30.01,23018.80,0.00,0.00,0.00,0.00,0.00,1.51,3.22,4.56,8.05,1.82
E2E Output Token Throughput (tokens/sec/user),8569.72,26.56,102423.87,194352697.52,90.66,124.89,157.08,380.96,1942.54,15282.78,25142.18,31766.94,45658.87,11428.72
Effective Concurrency,9.87,0.00,68.00,,,,,,9.00,,21.00,24.00,30.00,8.34
Effective Decode Concurrency,0.52,0.00,14.00,,,,,,0.00,,2.00,3.00,4.00,1.01
Effective Decode Throughput (tokens/sec),78624.70,0.00,3031033.65,,,,,,0.00,,300467.11,453169.06,803349.45,174061.20
Effective Decode Throughput Per User (tokens/sec/user),46235.63,0.00,2017729.42,,,,,,0.00,,188891.25,254796.89,389398.97,93742.57
Effective Latency (CO-aware) (ms),23.77,7.16,120.79,538980.10,10.18,12.81,14.70,18.18,22.95,28.42,33.53,36.78,45.70,7.78
Effective Prefill Concurrency,9.34,0.00,68.00,,,,,,8.00,,21.00,24.00,29.00,8.39
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),78880.96,0.00,1670641.75,,,,,,0.00,,290171.03,424795.53,711177.74,159284.10
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2.88,1.00,41.00,65403.00,1.00,1.00,1.00,1.00,2.00,3.00,7.00,9.00,15.00,3.16
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.03,0.00,28.83,589.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61
HTTP Connection Overhead (ms),0.04,0.00,54.60,840.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97
HTTP Connection Reused (ratio),1.00,0.00,1.00,22604.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.06
HTTP Data Received (KB),40.06,0.50,465.11,908455.12,0.96,0.96,0.96,0.96,6.77,78.83,115.55,136.72,197.18,53.42
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,25.77,251.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38
