Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),402107.16,0.00,6330447.54,,,,,,325484.69,,828894.52,1065277.42,1559649.06,337643.64
Active Decode Throughput Per User (tokens/sec/user),268055.30,0.00,3165223.77,,,,,,248902.69,,503888.13,590567.97,747022.33,177584.93
Active Prefill Throughput (tokens/sec),5829657.33,30564.38,25708121.62,,,,,,5493714.70,,11180275.59,12853747.48,15942086.21,3990835.17
Active Prefill Throughput Per User (tokens/sec/user),496438.30,30564.38,2681137.28,,,,,,478744.41,,730296.87,832916.68,1224826.31,212532.25
Active Total Throughput (tokens/sec),5699457.75,546.94,25708121.62,,,,,,5356032.00,,11141303.75,12779586.30,15900616.68,4035651.01
Credit-to-Start Latency (ms),2.77,0.76,37.02,62899.89,1.01,1.15,1.25,1.51,2.22,3.42,5.04,6.25,9.31,1.85
Decode Duration (ms),0.50,0.00,134.23,11244.66,0.00,0.00,0.00,0.00,0.00,0.65,1.53,2.20,4.56,1.58
E2E Output Token Throughput (tokens/sec/user),11943.86,26.03,121457.54,270874825.60,103.44,164.73,211.57,472.67,2563.16,21264.39,35814.12,44324.31,63373.40,16081.91
Effective Concurrency,7.41,0.00,48.00,,,,,,4.00,,20.00,23.00,29.00,8.37
Effective Decode Concurrency,0.26,0.00,17.00,,,,,,0.00,,1.00,2.00,3.00,0.68
Effective Decode Throughput (tokens/sec),68641.74,0.00,6330447.54,,,,,,0.00,,266147.38,504657.29,1012831.35,205791.91
Effective Decode Throughput Per User (tokens/sec/user),45757.78,0.00,3165223.77,,,,,,0.00,,209230.95,350853.88,570195.49,124720.45
Effective Latency (CO-aware) (ms),17.48,5.36,150.30,396376.80,7.90,9.58,10.67,12.92,16.20,20.56,25.52,29.47,38.71,6.72
Effective Prefill Concurrency,7.15,0.00,48.00,,,,,,3.00,,20.00,23.00,29.00,8.33
Effective Prefill Throughput (tokens/sec),3472899.84,0.00,25708121.62,,,,,,1388183.17,,9908082.21,11662989.39,14967016.60,4203906.44
Effective Prefill Throughput Per User (tokens/sec/user),295743.03,0.00,2681137.28,,,,,,300872.80,,659661.19,757594.71,1071489.37,293706.17
Effective Total Throughput (tokens/sec),3541828.14,0.00,25708121.62,,,,,,1547548.30,,9966974.05,11700236.08,14984560.06,4214605.59
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.71,1.00,13.00,38780.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,6.00,1.05
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,17.05,258.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31
HTTP Connection Overhead (ms),0.02,0.00,29.54,375.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.49
HTTP Connection Reused (ratio),1.00,0.00,1.00,22628.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),40.06,0.50,465.12,908568.15,0.97,0.97,0.97,0.97,6.78,78.83,115.55,136.73,197.18,53.42
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,12.79,117.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19
HTTP Duration (excl. conn) (ms),14.58,4.12,146.02,330623.68,5.95,7.37,8.36,10.35,13.25,17.29,22.16,26.13,35.16,6.40
HTTP Receiving (ms),0.51,0.00,134.23,11564.07,0.00,0.00,0.00,0.00,0.00,0.66,1.54,2.22,4.58,1.59
HTTP Sending (ms),0.28,0.06,17.48,6460.09,0.13,0.16,0.17,0.19,0.21,0.24,0.31,0.50,1.94,0.45
HTTP Total Time (ms),14.59,4.12,146.02,330999.17,5.95,7.37,8.36,10.35,13.25,17.30,22.20,26.21,35.34,6.45
HTTP Waiting (TTFB) (ms),13.78,3.70,70.59,312599.51,5.50,6.88,7.79,9.71,12.45,16.42,21.11,25.02,33.69,6.10
Input Sequence Length (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Inter Chunk Latency (ms),0.00,0.00,133.88,11244.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12
Inter Token Latency (ms),0.00,0.00,0.49,50.06,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),318740.09,2026.39,874286.96,2933683755.95,29134.60,80117.83,104192.62,168301.23,310050.81,439140.13,556930.43,630934.95,740739.05,173024.20
Prefill Throughput Per User (tokens/sec/user),529426.62,15357.61,3196141.86,12006866346.96,52631.67,90029.00,133812.05,265421.02,454750.32,685163.81,1004350.10,1288442.23,1831323.27,376303.47
Request Latency (ms),14.69,4.21,146.12,333166.86,6.08,7.47,8.47,10.45,13.36,17.41,22.29,26.21,35.29,6.41
Time to First Output Token (ms),14.19,4.00,72.01,321922.20,5.87,7.24,8.18,10.10,12.88,16.82,21.59,25.50,34.24,6.13
Time to First Token (ms),14.19,4.00,72.01,321922.20,5.87,7.24,8.18,10.10,12.88,16.82,21.59,25.50,34.24,6.13
Time to Second Token (ms),0.00,0.00,1.33,8.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
Tokens In Flight (tokens),54246.93,0.00,381247.00,,,,,,31551.00,,142071.00,166462.00,212859.00,60541.26
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Usage Total Tokens (tokens),7062.38,922.00,30029.00,160167745.00,1036.78,1402.00,2138.00,3274.00,6323.00,7322.00,13866.20,18867.10,27040.98,5152.20

Metric,Value
Benchmark Duration (sec),44.91
Input Token Throughput (tokens/sec),3472899.85
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86279.75
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),2.65
Replay Schedule Lag p90 (ms),5.93
Replay Schedule Lag p99 (ms),11.05
Request Count,22679.00
Request Throughput (requests/sec),503.96
Total Input Sequence Length (tokens),156285043.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),3559179.61
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),156285043.00
Total Usage Total Tokens (tokens),160167745.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
