Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),369714.62,0.00,4876380.64,,,,,,303093.03,,772336.87,954182.50,1380161.18,303227.51
Active Decode Throughput Per User (tokens/sec/user),247393.39,0.00,2518825.33,,,,,,227843.17,,466916.97,558533.69,773152.18,171218.40
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),101326.59,0.00,3263263.18,,,,,,0.00,,384042.02,567888.36,941487.34,213116.85
Credit-to-Start Latency (ms),2.62,0.75,44.14,59456.95,1.02,1.16,1.26,1.54,2.08,2.99,4.45,5.88,9.69,2.03
Decode Duration (ms),0.57,0.00,20.67,13010.10,0.00,0.00,0.00,0.00,0.00,0.84,1.87,2.66,4.78,1.10
E2E Output Token Throughput (tokens/sec/user),8665.82,18.72,119932.95,196532147.60,69.86,105.72,143.39,394.51,1840.97,14318.49,26025.96,33698.51,50990.14,12302.44
Effective Concurrency,10.91,0.00,49.00,,,,,,11.00,,23.00,26.00,34.00,9.33
Effective Decode Concurrency,0.31,0.00,7.00,,,,,,0.00,,1.00,2.00,3.00,0.70
Effective Decode Throughput (tokens/sec),74949.41,0.00,4876380.64,,,,,,0.00,,307366.83,516208.97,957518.29,201821.75
Effective Decode Throughput Per User (tokens/sec/user),50151.66,0.00,2518825.33,,,,,,0.00,,230353.32,343181.99,559586.34,125836.78
Effective Latency (CO-aware) (ms),24.28,6.63,139.09,550699.00,9.11,11.37,13.11,16.67,21.93,29.79,38.29,44.42,56.96,10.64
Effective Prefill Concurrency,10.61,0.00,46.00,,,,,,11.00,,23.00,26.00,34.00,9.35
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),75693.26,0.00,3263263.18,,,,,,0.00,,310643.56,494768.21,877023.34,189391.48
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2.21,1.00,50.00,50167.00,1.00,1.00,1.00,1.00,1.00,2.00,4.00,6.00,12.22,2.43
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,19.98,357.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39
HTTP Connection Overhead (ms),0.02,0.00,36.13,472.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
HTTP Connection Reused (ratio),1.00,0.00,1.00,22616.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
