Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),473507.93,0.00,4954111.97,,,,,,380638.97,,988242.76,1228001.06,1789306.01,387921.67
Active Decode Throughput Per User (tokens/sec/user),302772.04,0.00,3197955.44,,,,,,291071.86,,542016.87,624329.45,785698.34,184055.41
Active Prefill Throughput (tokens/sec),7135521.61,31755.94,26935384.09,,,,,,6659758.71,,13752158.99,15487000.68,18332747.31,4765801.09
Active Prefill Throughput Per User (tokens/sec/user),687741.25,31755.94,2848605.79,,,,,,659533.52,,981380.50,1185204.37,1748524.78,283381.03
Active Total Throughput (tokens/sec),6835425.36,1544.85,26935384.09,,,,,,6292043.32,,13656240.58,15403697.01,18220520.74,4876571.34
Credit-to-Start Latency (ms),3.15,0.73,93.89,71497.30,1.06,1.22,1.35,1.94,2.95,3.90,4.90,5.73,8.14,2.06
Decode Duration (ms),0.47,0.00,250.51,10722.30,0.00,0.00,0.00,0.00,0.00,0.71,1.41,1.95,3.60,1.92
E2E Output Token Throughput (tokens/sec/user),14876.78,30.85,143043.07,337390556.77,142.59,230.16,285.53,543.76,3257.94,27237.39,44034.33,54046.59,77132.06,19615.16
Effective Concurrency,5.69,0.00,43.00,,,,,,1.00,,18.00,22.00,27.00,7.78
Effective Decode Concurrency,0.24,0.00,9.00,,,,,,0.00,,1.00,2.00,3.00,0.67
Effective Decode Throughput (tokens/sec),74912.30,0.00,4954111.97,,,,,,0.00,,285506.84,560199.29,1152730.99,231661.07
Effective Decode Throughput Per User (tokens/sec/user),47900.03,0.00,3197955.44,,,,,,0.00,,237056.99,374201.96,593754.45,132543.54
Effective Latency (CO-aware) (ms),14.44,4.86,263.89,327389.11,7.04,8.19,9.03,10.97,13.49,16.47,20.59,23.92,31.80,6.10
Effective Prefill Concurrency,5.44,0.00,43.00,,,,,,0.00,,18.00,21.00,27.00,7.70
Effective Prefill Throughput (tokens/sec),3472781.03,0.00,26935384.09,,,,,,0.00,,11519788.85,13686013.38,17241367.72,4875858.78
Effective Prefill Throughput Per User (tokens/sec/user),334716.21,0.00,2848605.79,,,,,,0.00,,831277.05,974979.16,1515182.60,396543.42
Effective Total Throughput (tokens/sec),3547941.54,0.00,26935384.09,,,,,,252395.80,,11603093.41,13750950.49,17287686.07,4899729.61
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.81,1.00,17.00,41014.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,6.00,1.12
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.03,0.00,112.18,748.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17
HTTP Connection Overhead (ms),0.05,0.00,185.58,1038.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75
HTTP Connection Reused (ratio),1.00,0.00,1.00,22628.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),40.06,0.50,465.12,908568.15,0.97,0.97,0.97,0.97,6.78,78.83,115.55,136.73,197.18,53.42
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,73.40,290.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63
HTTP Duration (excl. conn) (ms),11.18,3.66,261.30,253457.97,5.26,6.13,6.77,8.20,10.25,12.92,16.28,19.16,26.22,5.11
HTTP Receiving (ms),0.49,0.00,250.51,11012.80,0.00,0.00,0.00,0.00,0.00,0.72,1.43,1.96,3.61,1.92
HTTP Sending (ms),0.27,0.06,119.47,6076.35,0.13,0.15,0.17,0.18,0.20,0.23,0.27,0.34,1.20,1.23
HTTP Total Time (ms),11.22,3.66,340.13,254496.13,5.26,6.13,6.77,8.20,10.25,12.93,16.29,19.18,26.35,5.94
HTTP Waiting (TTFB) (ms),10.42,3.50,70.90,236368.82,4.89,5.72,6.34,7.66,9.59,12.06,15.21,18.13,24.87,4.31
Input Sequence Length (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Inter Chunk Latency (ms),0.00,0.00,250.19,10722.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14
Inter Token Latency (ms),0.00,0.00,0.65,48.17,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),339999.70,1544.85,901902.89,3476836902.45,47864.62,91849.50,115360.17,192411.93,336626.69,454759.57,577937.68,649118.72,755524.07,173029.15
Prefill Throughput Per User (tokens/sec/user),666000.12,10712.17,2848602.07,15104216689.51,74106.08,118975.30,178539.16,358304.35,600179.64,870413.47,1206990.97,1511704.73,2049603.39,425071.34
Request Latency (ms),11.27,3.73,261.38,255618.51,5.35,6.23,6.86,8.29,10.34,13.02,16.38,19.27,26.33,5.14
Time to First Output Token (ms),10.80,3.73,158.91,244896.21,5.19,6.03,6.66,7.99,9.93,12.41,15.62,18.61,25.54,4.68
Time to First Token (ms),10.80,3.73,158.91,244896.21,5.19,6.03,6.66,7.99,9.93,12.41,15.62,18.61,25.54,4.68
