Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),138124.93,0.00,3129289.07,,,,,,59100.66,,389990.72,562502.86,885614.58,194953.03
Active Decode Throughput Per User (tokens/sec/user),111355.96,0.00,2750120.70,,,,,,52102.95,,303660.20,443754.38,705604.36,151886.92
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),39894.65,0.00,2282297.80,,,,,,0.00,,119582.79,247038.72,590245.89,113638.87
Credit-to-Start Latency (ms),30.50,0.70,583.25,691621.67,1.69,2.75,3.69,6.48,13.26,32.84,76.07,118.56,242.68,48.36
Decode Duration (ms),0.62,0.00,133.03,14013.78,0.00,0.00,0.00,0.00,0.00,0.00,1.09,2.97,12.18,3.33
E2E Output Token Throughput (tokens/sec/user),9698.96,7.12,118704.13,219962670.38,38.86,104.19,167.85,387.57,2326.12,15255.65,30559.06,39380.76,58411.79,14055.24
Effective Concurrency,12.15,0.00,67.00,,,,,,11.00,,23.00,27.00,44.00,8.87
Effective Decode Concurrency,0.33,0.00,6.00,,,,,,0.00,,1.00,2.00,2.00,0.60
Effective Decode Throughput (tokens/sec),36690.42,0.00,3129289.07,,,,,,0.00,,93147.03,218385.73,627335.35,117547.86
Effective Decode Throughput Per User (tokens/sec/user),29579.35,0.00,2750120.70,,,,,,0.00,,79176.47,176827.19,500216.20,92449.23
Effective Latency (CO-aware) (ms),54.66,4.58,783.49,1239649.47,10.27,13.13,15.22,20.34,30.29,60.58,118.45,177.50,361.58,67.14
Effective Prefill Concurrency,11.83,0.00,67.00,,,,,,11.00,,22.00,27.00,43.00,8.78
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),37318.50,0.00,2282297.80,,,,,,0.00,,109834.15,231461.19,574574.64,110345.09
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.28,1.00,26.00,29140.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,0.75
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.37,0.00,477.26,8331.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.14
HTTP Connection Overhead (ms),0.38,0.00,477.26,8507.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.16
HTTP Connection Reused (ratio),0.99,0.00,1.00,22565.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.07
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,19.40,175.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28
HTTP Duration (excl. conn) (ms),23.80,3.59,586.35,539791.24,5.63,7.14,8.25,10.86,15.57,24.91,44.26,67.96,150.13,28.20
HTTP Receiving (ms),0.65,0.00,133.04,14670.31,0.00,0.00,0.00,0.00,0.00,0.00,1.20,3.14,12.34,3.36
HTTP Sending (ms),1.26,0.05,477.94,28651.04,0.07,0.13,0.15,0.18,0.22,0.28,1.91,4.63,14.43,9.62
HTTP Total Time (ms),24.18,3.59,1063.61,548298.75,5.63,7.14,8.25,10.86,15.58,24.94,44.45,68.19,154.73,32.77
HTTP Waiting (TTFB) (ms),21.89,3.34,419.26,496469.89,5.13,6.57,7.56,9.91,14.24,22.97,41.39,62.91,138.15,25.38
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.00,0.00,133.03,14013.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25
Inter Token Latency (ms),0.00,0.00,0.28,30.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),308705.26,3590.67,1914077.39,1152396752.17,14268.76,34375.99,57002.17,119840.92,265127.34,448996.65,627684.37,730438.02,951753.20,228740.54
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Request Latency (ms),24.13,3.67,586.39,547320.74,5.76,7.24,8.39,11.04,15.82,25.33,44.96,68.62,150.88,28.39
Time to First Output Token (ms),23.52,3.67,586.39,533306.96,5.62,7.08,8.12,10.64,15.18,24.48,44.14,67.47,148.98,28.22
Time to First Token (ms),23.52,3.67,586.39,533306.96,5.62,7.08,8.12,10.64,15.18,24.48,44.14,67.47,148.98,28.22
