Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),441266.06,0.00,3787128.88,,,,,,330332.18,,993636.11,1279745.81,1887798.74,415513.59
Active Decode Throughput Per User (tokens/sec/user),256437.95,0.00,2502094.68,,,,,,241479.96,,496673.88,583923.29,753785.85,183077.02
Active Prefill Throughput (tokens/sec),6986681.37,30527.13,24951973.02,,,,,,7093853.37,,12349694.86,13931922.24,16957753.10,4148290.58
Active Prefill Throughput Per User (tokens/sec/user),551569.14,30527.13,2616168.86,,,,,,514455.28,,807917.38,962892.78,1459525.47,236739.88
Active Total Throughput (tokens/sec),6701211.45,1400.99,24951973.02,,,,,,6862827.90,,12262536.06,13818636.59,16854929.51,4282681.20
Credit-to-Start Latency (ms),2.57,0.75,44.91,58333.62,1.00,1.13,1.22,1.45,2.08,3.12,4.54,5.63,8.49,1.71
Decode Duration (ms),0.48,0.00,256.58,10893.82,0.00,0.00,0.00,0.00,0.00,0.61,1.41,2.06,4.37,2.69
E2E Output Token Throughput (tokens/sec/user),12276.05,38.01,144267.43,278408609.25,126.85,183.22,219.71,482.64,2518.22,22612.75,36211.98,44362.24,63409.92,16280.23
Effective Concurrency,6.96,0.00,46.00,,,,,,1.00,,21.00,24.00,30.00,8.83
Effective Decode Concurrency,0.25,0.00,10.00,,,,,,0.00,,1.00,2.00,3.00,0.71
Effective Decode Throughput (tokens/sec),66881.08,0.00,3787128.88,,,,,,0.00,,204891.70,507954.92,1161360.75,226289.99
Effective Decode Throughput Per User (tokens/sec/user),38866.99,0.00,2502094.68,,,,,,0.00,,158052.91,324008.75,551932.49,116345.86
Effective Latency (CO-aware) (ms),16.38,5.93,280.61,371572.21,8.56,10.15,11.25,13.26,15.75,18.75,21.91,24.38,30.54,5.26
Effective Prefill Concurrency,6.71,0.00,46.00,,,,,,0.00,,20.00,24.00,29.00,8.79
Effective Prefill Throughput (tokens/sec),3472807.74,0.00,24951973.02,,,,,,0.00,,10536855.31,12342149.18,15597850.07,4555940.29
Effective Prefill Throughput Per User (tokens/sec/user),274163.58,0.00,2616168.86,,,,,,0.00,,681296.59,806761.05,1221542.48,322354.89
Effective Total Throughput (tokens/sec),3540025.93,0.00,24951973.02,,,,,,265149.48,,10569771.33,12366837.14,15620119.76,4569442.52
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.67,1.00,15.00,37944.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,3.00,5.00,0.95
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,23.60,325.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41
HTTP Connection Overhead (ms),0.02,0.00,34.16,460.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61
HTTP Connection Reused (ratio),1.00,0.00,1.00,22628.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),40.06,0.50,465.12,908568.15,0.97,0.97,0.97,0.97,6.78,78.83,115.55,136.73,197.18,53.42
