Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),89175.59,0.00,3615976.71,,,,,,32260.56,,246384.84,343964.43,577093.05,125540.61
Active Decode Throughput Per User (tokens/sec/user),10563.46,0.00,1594405.82,,,,,,2810.76,,25240.00,41935.18,112250.03,24118.22
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),84775.19,0.00,885626.87,,,,,,84012.61,,131250.26,155425.96,235545.00,46325.38
Credit-to-Start Latency (ms),8.03,0.71,154.55,182079.85,1.00,1.19,1.36,1.88,3.04,5.56,33.72,38.96,70.15,13.60
Decode Duration (ms),23.59,0.00,748.17,534992.54,0.00,0.00,0.00,0.00,0.16,34.02,83.12,111.60,188.86,44.53
E2E Output Token Throughput (tokens/sec/user),2058.77,3.95,50670.44,46690919.17,14.85,24.51,39.80,139.92,700.20,2697.72,5149.40,8288.38,16860.78,3411.13
Effective Concurrency,49.95,0.00,128.00,,,,,,44.00,,98.00,119.00,127.00,33.37
Effective Decode Concurrency,12.00,0.00,42.00,,,,,,12.00,,21.00,24.00,31.00,7.53
Effective Decode Throughput (tokens/sec),82764.01,0.00,3615976.71,,,,,,27236.78,,236197.58,333301.78,566243.79,123117.58
Effective Decode Throughput Per User (tokens/sec/user),9803.96,0.00,1594405.82,,,,,,2333.96,,23800.36,39819.21,108077.90,23394.70
Effective Latency (CO-aware) (ms),107.27,5.81,1008.50,2432703.92,13.38,20.03,26.83,47.96,87.27,148.80,212.11,258.46,354.16,78.53
Effective Prefill Concurrency,37.94,0.00,120.00,,,,,,31.00,,81.00,95.00,107.00,28.29
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),83273.20,0.00,885626.87,,,,,,83220.50,,130766.00,155114.78,234570.19,47255.62
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,9.80,1.00,296.00,222333.00,1.00,1.00,1.00,1.00,2.00,14.00,29.00,40.00,68.00,15.34
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,14.87,467.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37
HTTP Connection Overhead (ms),0.03,0.00,26.46,594.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53
HTTP Connection Reused (ratio),0.99,0.00,1.00,22541.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.08
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,12.39,126.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19
HTTP Duration (excl. conn) (ms),99.12,4.67,1006.98,2247964.92,10.06,15.46,21.71,39.46,77.52,140.00,204.02,248.88,345.73,78.13
HTTP Receiving (ms),23.85,0.00,748.17,540945.34,0.00,0.00,0.00,0.00,0.28,34.49,83.43,111.97,189.27,44.63
HTTP Sending (ms),0.27,0.06,16.13,6219.23,0.08,0.13,0.15,0.17,0.20,0.23,0.30,0.51,2.03,0.49
HTTP Total Time (ms),99.15,4.67,1006.98,2248558.96,10.06,15.46,21.71,39.49,77.56,140.16,204.07,248.95,345.73,78.14
HTTP Waiting (TTFB) (ms),74.99,4.39,343.71,1700800.34,8.95,13.39,17.77,31.39,57.97,105.78,159.36,186.87,248.12,56.66
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.14,0.00,180.69,534992.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.41,2.18
Inter Token Latency (ms),0.06,0.00,1.33,1291.63,0.00,0.00,0.00,0.00,0.01,0.10,0.19,0.23,0.36,0.09
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),61117.20,750.89,841550.36,807174908.46,2399.92,3683.70,4459.93,6296.21,13828.54,104155.66,182147.16,229959.72,349360.83,84164.99
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Request Latency (ms),98.98,4.68,1007.08,2244677.27,10.10,15.49,21.69,39.38,77.40,139.80,203.58,248.48,345.60,78.03
Time to First Output Token (ms),75.39,4.68,343.84,1709684.72,9.37,13.73,18.12,31.76,58.36,106.11,159.74,187.29,248.50,56.66
Time to First Token (ms),75.39,4.68,343.84,1709684.72,9.37,13.73,18.12,31.76,58.36,106.11,159.74,187.29,248.50,56.66
Time to Second Token (ms),0.00,0.00,10.89,91.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.09
Tokens In Flight (tokens),3564.87,0.00,13660.00,,,,,,3584.00,,6478.00,7388.00,9180.00,2305.68
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Total Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86

Metric,Value
Benchmark Duration (sec),45.00
Input Token Throughput (tokens/sec),0.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86165.39
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),3.86
Replay Schedule Lag p90 (ms),35.58
Replay Schedule Lag p99 (ms),74.04
Request Count,22679.00
Request Throughput (requests/sec),503.30
Total Input Sequence Length (tokens),0.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),86165.39
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),0.00
Total Usage Total Tokens (tokens),3882702.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
