Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),101759.03,0.00,4605963.25,,,,,,42660.13,,275819.76,374486.30,610917.69,134641.62
Active Decode Throughput Per User (tokens/sec/user),19967.14,0.00,2348058.03,,,,,,6017.13,,53013.14,85578.82,182577.02,38219.76
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),88999.87,0.00,1053709.23,,,,,,81646.17,,163287.56,216783.39,360011.72,72309.22
Credit-to-Start Latency (ms),2.63,0.76,47.42,59722.46,0.98,1.13,1.25,1.53,2.12,3.10,4.56,5.80,8.89,1.92
Decode Duration (ms),14.18,0.00,543.96,321871.65,0.00,0.00,0.00,0.00,0.17,13.74,51.69,76.25,130.89,29.83
E2E Output Token Throughput (tokens/sec/user),3666.04,5.69,65995.62,83189790.11,25.96,51.40,82.51,225.71,1192.30,4690.95,10826.04,15727.06,25912.53,5623.00
Effective Concurrency,27.23,0.00,128.00,,,,,,23.00,,55.00,70.00,94.00,20.93
Effective Decode Concurrency,7.23,0.00,35.00,,,,,,6.00,,16.00,19.00,25.00,6.43
Effective Decode Throughput (tokens/sec),83607.24,0.00,4605963.25,,,,,,25014.50,,247964.20,346254.66,581314.20,128110.26
Effective Decode Throughput Per User (tokens/sec/user),16405.38,0.00,2348058.03,,,,,,3314.35,,45036.06,75892.58,169627.41,35476.92
Effective Latency (CO-aware) (ms),56.69,6.68,594.87,1286445.15,11.43,15.15,18.10,25.23,39.48,71.78,119.84,153.29,230.04,47.58
Effective Prefill Concurrency,20.00,0.00,106.00,,,,,,18.00,,41.00,53.00,77.00,16.86
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),84097.16,0.00,1053709.23,,,,,,77872.24,,159097.05,211595.83,355580.79,73163.51
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,10.71,1.00,438.00,243067.00,1.00,1.00,1.00,1.00,2.00,15.00,31.00,43.00,79.00,17.39
HTTP Chunks Sent,1.00,1.00,1.00,22692.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,11.79,334.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27
HTTP Connection Overhead (ms),0.02,0.00,21.61,435.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40
HTTP Connection Reused (ratio),0.99,0.00,1.00,22561.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.08
HTTP Data Received (KB),41.06,0.51,476.84,931760.39,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.14,202.12,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,666316.88,4.01,4.38,7.54,13.88,26.62,30.87,57.49,78.69,113.34,21.70
