Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),120528.51,0.00,1606135.97,,,,,,80506.13,,296824.30,380018.14,558936.25,128712.70
Active Decode Throughput Per User (tokens/sec/user),32899.83,0.00,1233045.62,,,,,,22393.90,,75712.40,99959.20,165799.76,36088.55
Active Prefill Throughput (tokens/sec),6335472.57,26906.08,41951293.31,,,,,,4330503.42,,15646497.15,18860729.12,25051862.98,6264172.97
Active Prefill Throughput Per User (tokens/sec/user),678535.86,26906.08,7137915.50,,,,,,663647.52,,1195513.05,1366423.17,1821799.54,409256.81
Active Total Throughput (tokens/sec),4361528.95,378.32,41956443.74,,,,,,1351355.79,,13445499.61,17105326.86,23587473.48,5917988.57
Credit-to-Start Latency (ms),3.20,0.85,36.46,72555.24,1.09,1.28,1.40,1.78,2.60,3.87,5.61,7.03,11.47,2.20
Decode Duration (ms),5.10,0.00,129.72,115655.71,0.00,0.00,0.00,0.00,0.73,7.03,15.48,21.87,42.81,8.89
E2E Output Token Throughput (tokens/sec/user),10254.17,19.30,81290.30,232554383.51,110.32,244.44,343.35,790.00,4249.64,17655.14,28645.32,34606.57,47063.21,12011.50
Effective Concurrency,7.28,0.00,50.00,,,,,,5.00,,18.00,22.00,28.00,7.30
Effective Decode Concurrency,2.74,0.00,24.00,,,,,,2.00,,7.00,9.00,12.00,2.99
Effective Decode Throughput (tokens/sec),84353.28,0.00,1606135.97,,,,,,25885.13,,252506.24,337357.79,519871.61,121020.96
Effective Decode Throughput Per User (tokens/sec/user),23025.32,0.00,1233045.62,,,,,,9506.48,,63768.69,87308.66,149954.68,33746.87
Effective Latency (CO-aware) (ms),17.64,3.90,152.66,400085.19,5.39,6.48,7.42,9.80,14.24,21.52,31.87,41.26,62.34,11.90
Effective Prefill Concurrency,4.54,0.00,49.00,,,,,,1.00,,15.00,19.00,25.00,6.52
Effective Prefill Throughput (tokens/sec),3471916.65,0.00,41951293.31,,,,,,152815.89,,12095165.20,16102814.46,22859747.97,5607669.17
Effective Prefill Throughput Per User (tokens/sec/user),371845.97,0.00,7137915.50,,,,,,132808.98,,1028158.29,1221902.12,1637063.61,453683.37
Effective Total Throughput (tokens/sec),3556908.35,0.00,41956443.74,,,,,,297095.78,,12165183.51,16153590.59,22882214.09,5605670.09
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8.94,1.00,137.00,202679.00,1.00,1.00,1.00,2.00,3.00,15.00,25.00,30.00,44.00,10.87
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,22.08,302.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33
HTTP Connection Overhead (ms),0.02,0.00,30.69,405.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46
HTTP Connection Reused (ratio),1.00,0.00,1.00,22615.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),53.76,0.90,623.64,1219154.91,1.52,1.52,1.52,1.55,9.33,105.63,154.90,182.95,263.38,71.38
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.00,0.00,8.61,102.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15
HTTP Duration (excl. conn) (ms),14.31,2.65,141.54,324649.06,3.53,4.27,4.90,6.70,10.70,17.83,27.88,37.21,58.48,11.55
HTTP Receiving (ms),5.44,0.00,129.71,123417.29,0.00,0.00,0.00,0.23,1.20,7.36,15.88,22.64,44.64,9.11
HTTP Sending (ms),0.29,0.07,22.51,6574.39,0.13,0.16,0.18,0.20,0.22,0.26,0.31,0.45,1.84,0.45
HTTP Total Time (ms),14.33,2.65,141.54,325054.36,3.53,4.27,4.90,6.70,10.71,17.84,27.95,37.27,58.59,11.58
HTTP Waiting (TTFB) (ms),8.58,2.25,66.27,194657.38,2.85,3.35,3.75,4.78,6.78,10.40,14.21,18.17,45.65,6.55
Input Sequence Length (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Inter Chunk Latency (ms),0.03,0.00,63.49,115655.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.40
Inter Token Latency (ms),0.05,0.00,9.75,1030.15,0.00,0.00,0.00,0.00,0.01,0.03,0.07,0.14,0.67,0.21
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),55695.74,102.58,461808.17,849248626.62,1096.11,5111.17,9724.51,22450.95,41946.28,73987.46,118068.72,154306.79,239461.28,49504.22
Prefill Throughput Per User (tokens/sec/user),935450.94,18186.13,7137729.06,21215091882.03,71702.17,147248.54,221090.61,440264.36,773220.97,1256639.83,1789829.47,2208845.18,3577153.40,710295.15
Request Latency (ms),14.10,2.74,141.66,319837.38,3.51,4.20,4.82,6.61,10.60,17.55,27.46,36.33,57.26,11.35
Time to First Output Token (ms),9.00,2.53,66.59,204181.67,3.17,3.69,4.10,5.16,7.21,10.85,14.67,18.69,46.05,6.58
Time to First Token (ms),9.00,2.53,66.59,204181.67,3.17,3.69,4.10,5.16,7.21,10.85,14.67,18.69,46.05,6.58
Time to Second Token (ms),0.12,0.00,18.72,2659.81,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.62,2.72,0.56
Tokens In Flight (tokens),56491.90,0.00,452146.73,,,,,,43019.87,,134355.00,160886.00,212916.19,55128.51
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Usage Total Tokens (tokens),7062.38,922.00,30029.00,160167745.00,1036.78,1402.00,2138.00,3274.00,6323.00,7322.00,13866.20,18867.10,27040.98,5152.20

Metric,Value
Benchmark Duration (sec),44.91
Input Token Throughput (tokens/sec),3471916.65
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86255.33
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),3.45
Replay Schedule Lag p90 (ms),6.77
Replay Schedule Lag p99 (ms),13.85
Request Count,22679.00
Request Throughput (requests/sec),503.82
Total Input Sequence Length (tokens),156285043.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),3558171.98
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),156285043.00
Total Usage Total Tokens (tokens),160167745.00


