Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),438583.71,0.00,4998385.91,,,,,,345472.84,,923976.71,1172954.38,1729068.64,373649.12
Active Decode Throughput Per User (tokens/sec/user),277077.90,0.00,2507515.66,,,,,,260422.22,,513633.30,597901.05,762887.49,178472.20
Active Prefill Throughput (tokens/sec),6215164.51,12651.25,25779163.22,,,,,,5676305.22,,12300850.41,14039193.82,18255213.70,4432653.32
Active Prefill Throughput Per User (tokens/sec/user),533587.35,12651.25,2926631.89,,,,,,504056.81,,802663.46,967688.32,1492448.83,256346.25
Active Total Throughput (tokens/sec),6019123.61,432.32,25779163.22,,,,,,5444683.92,,12218199.34,13984087.48,18218589.94,4491847.52
Credit-to-Start Latency (ms),6.16,0.81,170.56,139691.60,1.10,1.30,1.50,2.00,2.75,4.11,7.49,40.40,49.03,11.74
Decode Duration (ms),0.51,0.00,246.29,11577.67,0.00,0.00,0.00,0.00,0.00,0.74,1.54,2.16,4.08,1.90
E2E Output Token Throughput (tokens/sec/user),12400.03,35.18,115739.29,281220272.83,112.20,174.88,218.94,487.42,2678.25,22047.16,37163.60,46154.45,67623.72,16671.27
Effective Concurrency,7.07,0.00,56.00,,,,,,2.00,,20.00,24.00,33.00,8.88
Effective Decode Concurrency,0.26,0.00,16.00,,,,,,0.00,,1.00,2.00,3.00,0.71
Effective Decode Throughput (tokens/sec),73575.71,0.00,4998385.91,,,,,,0.00,,277757.84,541157.79,1110220.44,224224.52
Effective Decode Throughput Per User (tokens/sec/user),46481.31,0.00,2507515.66,,,,,,0.00,,217998.46,353343.44,574410.61,126735.28
Effective Latency (CO-aware) (ms),20.21,5.42,261.71,458231.31,7.95,9.47,10.62,12.96,16.59,21.40,29.51,52.84,80.49,14.07
Effective Prefill Concurrency,6.80,0.00,55.00,,,,,,2.00,,20.00,24.00,33.00,8.82
Effective Prefill Throughput (tokens/sec),3467170.83,0.00,25779163.22,,,,,,832268.31,,10503930.73,12555606.54,16654034.15,4526451.44
Effective Prefill Throughput Per User (tokens/sec/user),297665.25,0.00,2926631.89,,,,,,263619.89,,698598.31,823596.49,1251959.50,326931.90
Effective Total Throughput (tokens/sec),3541032.68,0.00,25779163.22,,,,,,985769.67,,10555119.13,12633602.62,16681269.38,4543664.89
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.82,1.00,17.00,41313.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,6.00,1.17
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,19.16,370.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39
HTTP Connection Overhead (ms),0.02,0.00,27.84,508.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58
HTTP Connection Reused (ratio),1.00,0.00,1.00,22612.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),40.06,0.50,465.12,908568.15,0.97,0.97,0.97,0.97,6.78,78.83,115.55,136.73,197.18,53.42
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,11.07,138.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20
HTTP Duration (excl. conn) (ms),13.94,4.15,257.66,316158.50,5.88,7.11,7.99,9.94,12.81,16.63,20.72,24.06,36.08,6.10
HTTP Receiving (ms),0.53,0.00,246.29,11909.69,0.00,0.00,0.00,0.00,0.00,0.75,1.55,2.17,4.11,1.90
HTTP Sending (ms),0.25,0.06,19.65,5711.48,0.12,0.15,0.17,0.19,0.21,0.24,0.28,0.31,1.09,0.44
HTTP Total Time (ms),13.96,4.15,257.66,316666.97,5.88,7.11,7.99,9.94,12.81,16.64,20.75,24.11,36.87,6.17
HTTP Waiting (TTFB) (ms),13.16,3.93,82.94,298537.34,5.48,6.61,7.46,9.27,12.05,15.82,19.61,22.79,34.94,5.72
Input Sequence Length (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Inter Chunk Latency (ms),0.00,0.00,243.92,11577.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14
Inter Token Latency (ms),0.00,0.00,0.55,54.82,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),316761.91,1809.95,913356.12,3247126339.07,29162.29,82231.19,105793.14,167105.70,307149.53,434160.68,555847.20,628764.23,738375.17,172401.12
Prefill Throughput Per User (tokens/sec/user),553280.18,11094.39,2926608.67,12547841195.58,53883.51,92750.04,142933.54,282467.06,470462.99,723300.53,1048498.22,1320454.72,1899069.85,388400.91
Request Latency (ms),14.03,4.23,257.75,318230.69,5.95,7.19,8.08,10.02,12.90,16.72,20.82,24.15,36.19,6.10
Time to First Output Token (ms),13.52,4.23,83.29,306653.02,5.80,6.94,7.81,9.61,12.40,16.17,20.01,23.18,35.44,5.74
Time to First Token (ms),13.52,4.23,83.29,306653.02,5.80,6.94,7.81,9.61,12.40,16.17,20.01,23.18,35.44,5.74
Time to Second Token (ms),0.00,0.00,0.80,13.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
Tokens In Flight (tokens),51552.58,0.00,421660.00,,,,,,22872.00,,143674.00,172937.00,246850.00,63921.47
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Usage Total Tokens (tokens),7062.38,922.00,30029.00,160167745.00,1036.78,1402.00,2138.00,3274.00,6323.00,7322.00,13866.20,18867.10,27040.98,5152.20

Metric,Value
Benchmark Duration (sec),45.00
Input Token Throughput (tokens/sec),3467170.83
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86137.42
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),2.94
Replay Schedule Lag p90 (ms),8.04
Replay Schedule Lag p99 (ms),50.03
Request Count,22679.00
Request Throughput (requests/sec),503.13
Total Input Sequence Length (tokens),156285043.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),3553308.25
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),156285043.00
Total Usage Total Tokens (tokens),160167745.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
