Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),381360.92,0.00,4581138.55,,,,,,304161.54,,812263.25,1030901.69,1507868.06,332765.76
Active Decode Throughput Per User (tokens/sec/user),268399.78,0.00,3965177.67,,,,,,240803.47,,526604.00,621958.64,832168.68,194495.51
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),101807.54,0.00,3148112.88,,,,,,0.00,,386409.62,599418.02,1056006.13,230162.94
Credit-to-Start Latency (ms),5.28,0.77,141.12,119845.97,1.01,1.17,1.28,1.63,2.67,5.03,12.17,15.79,50.74,8.22
Decode Duration (ms),0.45,0.00,45.60,10308.06,0.00,0.00,0.00,0.00,0.00,0.56,1.49,2.25,4.51,1.07
E2E Output Token Throughput (tokens/sec/user),12553.13,34.49,139941.15,284692464.56,115.12,186.49,235.26,508.58,2774.34,22560.64,37343.06,46646.33,65673.46,16718.09
Effective Concurrency,6.87,0.00,49.00,,,,,,4.00,,19.00,22.00,29.00,7.86
Effective Decode Concurrency,0.24,0.00,8.00,,,,,,0.00,,1.00,2.00,3.00,0.61
Effective Decode Throughput (tokens/sec),66748.66,0.00,4581138.55,,,,,,0.00,,252802.01,493925.65,990779.94,200950.55
Effective Decode Throughput Per User (tokens/sec/user),46976.76,0.00,3965177.67,,,,,,0.00,,205618.55,357796.02,606836.23,130471.00
Effective Latency (CO-aware) (ms),18.91,5.41,189.05,428972.74,7.81,9.32,10.42,12.52,15.77,21.60,30.17,36.54,68.48,11.13
Effective Prefill Concurrency,6.62,0.00,49.00,,,,,,3.00,,18.00,22.00,29.00,7.81
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),67542.86,0.00,3148112.88,,,,,,0.00,,270423.53,472652.55,936664.93,193545.55
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.67,1.00,25.00,37811.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,6.00,1.17
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,34.40,506.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58
HTTP Connection Overhead (ms),0.03,0.00,56.31,689.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87
HTTP Connection Reused (ratio),1.00,0.00,1.00,22614.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,22.53,183.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32
HTTP Duration (excl. conn) (ms),13.51,3.88,86.50,306401.53,5.52,6.86,7.74,9.65,12.35,15.78,20.42,24.39,34.57,5.87
HTTP Receiving (ms),0.49,0.00,45.59,11003.75,0.00,0.00,0.00,0.00,0.00,0.61,1.55,2.30,4.54,1.08
HTTP Sending (ms),0.30,0.06,34.84,6737.85,0.12,0.15,0.17,0.19,0.21,0.24,0.30,0.52,2.28,0.70
HTTP Total Time (ms),13.54,3.88,132.18,307091.11,5.52,6.86,7.74,9.65,12.35,15.78,20.43,24.41,35.02,6.11
HTTP Waiting (TTFB) (ms),12.73,3.52,85.14,288659.93,5.12,6.40,7.25,9.03,11.61,14.85,19.35,23.24,32.94,5.61
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.00,0.00,43.55,10308.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07
Inter Token Latency (ms),0.00,0.00,0.75,28.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),387380.13,1330.16,1880436.26,2833298300.26,56194.48,110691.77,150234.48,246145.10,361132.97,498637.69,648496.01,754634.17,962161.60,199329.98
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Request Latency (ms),13.60,3.79,86.63,308428.89,5.59,6.93,7.82,9.73,12.44,15.88,20.53,24.52,34.89,5.89
Time to First Output Token (ms),13.15,3.79,86.63,298120.83,5.47,6.75,7.59,9.40,11.98,15.26,19.86,23.84,33.70,5.75
Time to First Token (ms),13.15,3.79,86.63,298120.83,5.47,6.75,7.59,9.40,11.98,15.26,19.86,23.84,33.70,5.75
Time to Second Token (ms),0.00,0.00,0.63,3.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
Tokens In Flight (tokens),60.00,0.00,2732.00,,,,,,0.00,,225.00,430.00,913.00,183.48
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Total Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86

Metric,Value
Benchmark Duration (sec),44.93
Input Token Throughput (tokens/sec),0.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86278.34
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),3.82
Replay Schedule Lag p90 (ms),13.49
Replay Schedule Lag p99 (ms),53.00
Request Count,22679.00
Request Throughput (requests/sec),503.95
Total Input Sequence Length (tokens),0.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),86278.34
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),0.00
Total Usage Total Tokens (tokens),3882702.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
