Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),68624.20,0.00,2890804.81,,,,,,31753.67,,169706.63,264269.71,521469.56,108332.76
Active Decode Throughput Per User (tokens/sec/user),38670.43,0.00,2890804.81,,,,,,19091.18,,87957.13,140121.50,328120.80,64983.10
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),43780.54,0.00,2198966.31,,,,,,11734.92,,122953.44,183769.96,380708.97,81865.19
Credit-to-Start Latency (ms),82.51,0.68,2144.40,1810017.58,1.26,2.31,3.70,8.11,20.81,65.57,206.67,409.82,954.09,179.25
Decode Duration (ms),2.36,0.00,588.97,51736.92,0.00,0.00,0.00,0.00,0.00,0.00,5.50,11.64,39.88,12.68
E2E Output Token Throughput (tokens/sec/user),3526.01,1.97,60603.10,77353632.17,9.25,29.84,51.47,130.94,762.28,5185.70,11025.81,14844.20,24287.53,5538.67
Effective Concurrency,38.60,0.00,128.00,,,,,,38.00,,61.00,67.00,81.00,18.29
Effective Decode Concurrency,1.17,0.00,15.00,,,,,,1.00,,3.00,4.00,6.00,1.38
Effective Decode Throughput (tokens/sec),42762.73,0.00,2890804.81,,,,,,8819.29,,117282.55,198947.35,437445.11,91755.82
Effective Decode Throughput Per User (tokens/sec/user),24097.14,0.00,2890804.81,,,,,,6519.99,,60708.63,103097.12,268215.35,54612.97
Effective Latency (CO-aware) (ms),163.17,7.87,2912.92,3579534.77,18.09,27.78,33.95,48.28,75.97,147.06,363.96,657.15,1435.20,260.45
Effective Prefill Concurrency,37.43,0.00,128.00,,,,,,37.00,,59.00,65.00,79.00,17.88
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),43277.20,0.00,2198966.31,,,,,,11369.89,,121606.48,181934.19,378101.98,81526.93
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.42,1.00,22.00,31216.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,6.00,1.04
