Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),102243.25,0.00,4420632.74,,,,,,41406.02,,280783.15,391914.58,662896.35,142779.07
Active Decode Throughput Per User (tokens/sec/user),19766.33,0.00,2138729.25,,,,,,5226.81,,51114.09,87241.37,201426.39,42135.13
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),90155.48,0.00,958105.37,,,,,,82339.96,,164174.36,216079.14,363215.33,74017.76
Credit-to-Start Latency (ms),9.53,0.77,138.91,216236.18,1.15,1.66,2.04,2.85,4.37,7.66,30.18,44.20,63.24,14.15
Decode Duration (ms),14.72,0.00,424.20,333778.42,0.00,0.00,0.00,0.00,0.15,13.23,54.52,79.58,139.15,31.09
E2E Output Token Throughput (tokens/sec/user),4433.48,5.39,84625.46,100546784.50,27.44,62.27,104.34,292.82,1607.12,5079.38,12620.60,19751.15,34512.34,7201.35
Effective Concurrency,24.41,0.00,128.00,,,,,,20.00,,53.00,66.00,96.00,21.30
Effective Decode Concurrency,7.50,0.00,38.00,,,,,,6.00,,17.00,20.00,26.00,6.92
Effective Decode Throughput (tokens/sec),82492.89,0.00,4420632.74,,,,,,25829.28,,247213.39,356960.76,623108.96,134451.41
Effective Decode Throughput Per User (tokens/sec/user),15948.05,0.00,2138729.25,,,,,,3030.69,,41774.91,75263.87,183901.34,38643.42
Effective Latency (CO-aware) (ms),58.01,6.31,535.87,1315544.88,9.56,12.72,15.34,22.57,41.28,78.26,122.34,157.65,233.09,49.77
Effective Prefill Concurrency,16.92,0.00,106.00,,,,,,14.00,,38.00,51.00,76.00,16.97
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),82879.33,0.00,958105.37,,,,,,76739.85,,159551.05,209055.35,354638.53,75096.67
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8.49,1.00,197.00,192455.00,1.00,1.00,1.00,1.00,2.00,11.00,25.00,35.00,64.00,13.62
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.03,0.00,27.16,635.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55
HTTP Connection Overhead (ms),0.04,0.00,50.54,823.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81
HTTP Connection Reused (ratio),0.99,0.00,1.00,22543.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.08
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,23.37,188.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30
HTTP Duration (excl. conn) (ms),48.34,4.08,533.46,1096305.32,6.36,8.72,10.78,16.46,30.34,63.52,111.42,146.04,224.26,47.78
HTTP Receiving (ms),14.88,0.00,424.19,337545.40,0.00,0.00,0.00,0.00,0.21,13.51,54.79,80.05,139.27,31.17
HTTP Sending (ms),0.31,0.06,27.58,7134.16,0.09,0.14,0.15,0.18,0.21,0.25,0.35,0.80,2.43,0.70
HTTP Total Time (ms),48.38,4.08,533.46,1097128.74,6.36,8.72,10.78,16.46,30.34,63.55,111.73,146.29,224.37,47.84
HTTP Waiting (TTFB) (ms),33.14,3.81,233.39,751625.76,5.81,7.78,9.43,13.73,23.12,41.46,71.02,97.54,149.13,29.57
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.09,0.00,133.41,333778.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,1.49
Inter Token Latency (ms),0.04,0.00,1.66,820.28,0.00,0.00,0.00,0.00,0.01,0.04,0.13,0.17,0.26,0.06
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),71914.24,600.67,776039.12,919998851.54,3406.95,4886.38,5990.82,9632.99,31697.92,115765.53,188290.94,242175.03,364746.25,85359.97
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Request Latency (ms),48.31,4.16,533.56,1095541.65,6.45,8.80,10.86,16.52,30.27,63.35,111.25,145.39,223.65,47.69
Time to First Output Token (ms),33.59,4.07,233.61,761763.23,6.18,8.16,9.83,14.13,23.53,41.92,71.55,97.97,150.41,29.63
Time to First Token (ms),33.59,4.07,233.61,761763.23,6.18,8.16,9.83,14.13,23.53,41.92,71.55,97.97,150.41,29.63
Time to Second Token (ms),0.00,0.00,4.70,74.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.05
Tokens In Flight (tokens),2235.69,0.00,12667.00,,,,,,1743.00,,5290.00,6294.00,8113.00,2131.94
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Total Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86

Metric,Value
Benchmark Duration (sec),44.95
Input Token Throughput (tokens/sec),0.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86222.23
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),6.19
Replay Schedule Lag p90 (ms),32.86
Replay Schedule Lag p99 (ms),65.99
Request Count,22679.00
Request Throughput (requests/sec),503.63
Total Input Sequence Length (tokens),0.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),86222.23
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),0.00
Total Usage Total Tokens (tokens),3882702.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
