Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),170119.40,0.00,3686808.21,,,,,,93666.10,,431868.89,570430.00,899325.21,197593.84
Active Decode Throughput Per User (tokens/sec/user),115919.21,0.00,3045897.98,,,,,,64246.34,,292717.72,390564.81,610806.65,132792.42
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),69181.90,0.00,2214966.37,,,,,,0.00,,225048.31,344237.75,637678.40,136609.49
Credit-to-Start Latency (ms),9.12,0.99,243.49,206823.64,1.38,1.93,2.34,3.42,5.52,9.74,18.41,27.65,62.08,12.71
Decode Duration (ms),1.11,0.00,69.31,25239.49,0.00,0.00,0.00,0.00,0.00,0.76,3.59,6.34,14.23,3.00
E2E Output Token Throughput (tokens/sec/user),6855.81,13.89,82123.36,155482857.44,55.19,91.52,121.57,295.76,1516.43,11729.67,20569.89,26238.06,38718.03,9490.93
Effective Concurrency,13.39,0.00,46.00,,,,,,14.00,,24.00,27.00,33.00,8.04
Effective Decode Concurrency,0.58,0.00,9.00,,,,,,0.00,,2.00,2.00,4.00,0.91
Effective Decode Throughput (tokens/sec),64808.54,0.00,3686808.21,,,,,,0.00,,221794.60,375181.45,706348.28,147305.66
Effective Decode Throughput Per User (tokens/sec/user),44160.11,0.00,3045897.98,,,,,,0.00,,147051.28,251483.51,479436.66,99431.39
Effective Latency (CO-aware) (ms),35.71,7.89,419.07,809805.55,12.53,16.14,18.50,23.42,30.62,42.08,57.32,70.21,111.07,20.70
Effective Prefill Concurrency,12.81,0.00,46.00,,,,,,13.00,,23.00,26.00,32.00,7.96
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),65452.85,0.00,2214966.37,,,,,,0.00,,213797.85,334166.14,627173.92,133792.01
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.75,1.00,27.00,39609.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,8.00,1.47
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.08,0.00,320.33,1808.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.87
HTTP Connection Overhead (ms),0.09,0.00,320.33,2119.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.14
HTTP Connection Reused (ratio),1.00,0.00,1.00,22609.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.06
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,51.25,310.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58
HTTP Duration (excl. conn) (ms),26.38,5.48,373.37,598278.23,9.19,11.94,13.75,17.50,23.13,31.31,42.56,51.39,74.74,13.93
HTTP Receiving (ms),1.16,0.00,69.29,26288.95,0.00,0.00,0.00,0.00,0.00,0.87,3.68,6.44,14.36,3.03
HTTP Sending (ms),0.57,0.07,320.60,12963.98,0.14,0.18,0.19,0.22,0.25,0.29,0.64,1.80,6.21,3.21
HTTP Total Time (ms),26.47,5.48,693.70,600397.24,9.19,11.94,13.75,17.50,23.14,31.34,42.58,51.52,76.15,15.04
HTTP Waiting (TTFB) (ms),24.65,5.15,208.44,559025.31,8.61,11.18,12.92,16.42,21.62,29.16,39.74,48.22,71.36,12.79
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.01,0.00,57.14,25239.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20
Inter Token Latency (ms),0.00,0.00,0.23,64.11,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),233187.03,4312.35,1608079.90,1628345009.96,18485.33,36319.72,52617.91,92879.95,182988.92,328711.52,479045.67,593123.57,842257.43,184925.38
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Request Latency (ms),26.54,5.61,373.41,601924.31,9.29,12.04,13.87,17.63,23.27,31.49,42.73,51.67,75.11,13.97
Time to First Output Token (ms),25.43,5.61,373.41,576684.82,9.07,11.68,13.44,17.02,22.34,29.93,40.74,49.39,73.14,13.43
Time to First Token (ms),25.43,5.61,373.41,576684.82,9.07,11.68,13.44,17.02,22.34,29.93,40.74,49.39,73.14,13.43
Time to Second Token (ms),0.00,0.00,2.73,7.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
Tokens In Flight (tokens),167.04,0.00,2948.00,,,,,,0.00,,567.00,805.00,1404.00,303.74
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Total Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86

Metric,Value
Benchmark Duration (sec),44.97
Input Token Throughput (tokens/sec),0.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86217.29
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),6.53
Replay Schedule Lag p90 (ms),21.16
Replay Schedule Lag p99 (ms),65.97
Request Count,22679.00
Request Throughput (requests/sec),503.60
Total Input Sequence Length (tokens),0.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),86217.29
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),0.00
Total Usage Total Tokens (tokens),3882702.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
