Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),288114.23,0.00,4205424.99,,,,,,256534.86,,632753.61,770998.35,1105808.62,264102.24
Active Decode Throughput Per User (tokens/sec/user),247404.30,0.00,3060666.31,,,,,,224983.89,,538052.88,649424.25,876048.46,218315.72
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),75466.41,0.00,3243611.00,,,,,,0.00,,336003.35,444261.44,758041.14,172518.73
Credit-to-Start Latency (ms),2.88,0.65,28.11,65272.69,0.91,1.11,1.25,1.64,2.33,3.41,5.04,6.56,10.67,1.99
Decode Duration (ms),0.55,0.00,102.05,12567.48,0.00,0.00,0.00,0.00,0.00,0.65,1.45,2.04,5.40,2.12
E2E Output Token Throughput (tokens/sec/user),2189.03,3.14,78774.22,49645110.75,9.97,13.55,18.49,80.59,365.33,2297.27,5965.64,10069.19,22903.98,4638.70
Effective Concurrency,69.36,0.00,128.00,,,,,,67.00,,126.00,127.00,128.00,42.75
Effective Decode Concurrency,0.30,0.00,5.00,,,,,,0.00,,1.00,1.00,2.00,0.56
Effective Decode Throughput (tokens/sec),73269.69,0.00,4205424.99,,,,,,0.00,,324257.33,485168.30,819835.45,182974.09
Effective Decode Throughput Per User (tokens/sec/user),62915.38,0.00,3060666.31,,,,,,0.00,,287114.22,420474.43,680870.83,154037.86
Effective Latency (CO-aware) (ms),140.83,7.23,475.27,3193918.48,14.49,25.17,35.26,66.93,132.26,203.60,258.72,289.61,345.40,85.25
Effective Prefill Concurrency,69.06,0.00,128.00,,,,,,67.00,,126.00,127.00,128.00,42.70
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),73950.10,0.00,3243611.00,,,,,,0.00,,332318.25,440700.60,755141.39,171104.75
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.86,1.00,32.00,42252.00,1.00,1.00,1.00,1.00,1.00,2.00,4.00,5.00,8.00,1.64
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,19.46,395.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34
HTTP Connection Overhead (ms),0.02,0.00,35.29,533.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55
HTTP Connection Reused (ratio),0.99,0.00,1.00,22541.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.08
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,15.84,137.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22
HTTP Duration (excl. conn) (ms),137.84,5.37,473.96,3126121.19,12.06,22.47,32.47,63.52,128.80,200.99,255.86,287.13,342.88,85.37
HTTP Receiving (ms),0.60,0.00,102.05,13509.46,0.00,0.00,0.00,0.00,0.00,0.70,1.50,2.13,6.13,2.22
HTTP Sending (ms),0.27,0.06,19.86,6125.49,0.11,0.14,0.16,0.18,0.20,0.24,0.30,0.56,1.62,0.44
HTTP Total Time (ms),137.87,5.37,473.96,3126654.46,12.06,22.47,32.47,63.52,128.93,201.04,255.92,287.13,342.90,85.38
HTTP Waiting (TTFB) (ms),136.98,5.02,473.79,3106486.23,11.53,21.90,31.58,62.81,127.98,199.84,254.70,286.13,342.09,85.29
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.00,0.00,63.86,12567.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15
Inter Token Latency (ms),0.00,0.00,0.27,31.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),410554.33,3753.03,2214045.15,3352586662.09,32885.49,124442.48,182909.65,287214.70,380050.93,500586.55,673726.36,780552.29,1034506.46,205253.24
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Request Latency (ms),137.91,5.45,474.04,3127712.24,12.11,22.56,32.58,63.57,128.93,201.00,255.90,287.16,342.99,85.35
Time to First Output Token (ms),137.36,5.45,474.04,3115144.76,11.86,22.24,31.90,63.18,128.36,200.27,255.03,286.38,342.50,85.28
Time to First Token (ms),137.36,5.45,474.04,3115144.76,11.86,22.24,31.90,63.18,128.36,200.27,255.03,286.38,342.50,85.28
Time to Second Token (ms),0.00,0.00,2.30,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
Tokens In Flight (tokens),81.28,0.00,2498.00,,,,,,0.00,,310.00,476.00,985.00,205.85
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Total Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86

Metric,Value
Benchmark Duration (sec),45.05
Input Token Throughput (tokens/sec),0.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86074.24
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),4.49
Replay Schedule Lag p90 (ms),64.21
Replay Schedule Lag p99 (ms),216.54
Request Count,22679.00
Request Throughput (requests/sec),502.76
Total Input Sequence Length (tokens),0.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),86074.24
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),0.00
Total Usage Total Tokens (tokens),3882702.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
