Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),375257.41,0.00,4247017.44,,,,,,291132.92,,819423.79,1053685.59,1541380.15,338209.35
Active Decode Throughput Per User (tokens/sec/user),231257.67,0.00,3525515.30,,,,,,204717.11,,455434.17,547130.09,762140.53,172379.99
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),103380.10,0.00,3016154.98,,,,,,0.00,,387394.65,592073.21,1069200.95,229788.34
Credit-to-Start Latency (ms),7.82,0.73,153.86,177388.74,0.96,1.08,1.16,1.39,2.12,4.47,32.51,36.80,72.06,14.31
Decode Duration (ms),0.56,0.00,41.64,12784.12,0.00,0.00,0.00,0.00,0.00,0.73,1.88,2.75,5.26,1.22
E2E Output Token Throughput (tokens/sec/user),9420.74,12.59,121556.18,213652879.30,73.82,124.86,166.94,428.80,2103.48,15839.05,27930.48,36110.84,55381.74,13154.26
Effective Concurrency,9.82,0.00,57.00,,,,,,7.00,,24.00,28.00,38.00,10.24
Effective Decode Concurrency,0.30,0.00,10.00,,,,,,0.00,,1.00,2.00,3.00,0.75
Effective Decode Throughput (tokens/sec),69624.72,0.00,4247017.44,,,,,,0.00,,263231.06,496594.69,1028413.06,206161.03
Effective Decode Throughput Per User (tokens/sec/user),42906.82,0.00,3525515.30,,,,,,0.00,,189082.09,312804.58,538351.82,116596.47
Effective Latency (CO-aware) (ms),27.31,5.49,226.15,619397.75,8.32,10.50,12.09,15.64,20.93,30.85,52.64,69.90,103.98,19.17
Effective Prefill Concurrency,9.52,0.00,57.00,,,,,,7.00,,24.00,28.00,37.00,10.20
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),70340.10,0.00,3016154.98,,,,,,0.00,,278594.46,477024.77,963269.21,195578.94
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2.03,1.00,45.00,46142.00,1.00,1.00,1.00,1.00,1.00,2.00,4.00,5.00,12.00,2.20
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,17.14,319.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35
HTTP Connection Overhead (ms),0.02,0.00,27.43,450.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52
