Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),115916.97,0.00,1860226.11,,,,,,76982.01,,286073.14,367002.14,547402.24,126123.25
Active Decode Throughput Per User (tokens/sec/user),27567.58,0.00,962405.83,,,,,,18713.28,,64203.54,84742.15,141039.99,30596.81
Active Prefill Throughput (tokens/sec),5964556.57,17541.47,40194897.46,,,,,,3385642.36,,15820948.29,19427488.05,26057166.52,6581427.70
Active Prefill Throughput Per User (tokens/sec/user),608794.96,17541.47,5949365.93,,,,,,533742.21,,1232133.49,1431772.23,1946109.76,464294.18
Active Total Throughput (tokens/sec),4270613.54,460.31,40194897.46,,,,,,935489.44,,13694243.46,17750308.85,24905227.89,6124856.04
Decode Duration (error-adjusted) (ms),,0.00,,,0.00,0.00,0.00,0.00,0.81,8.42,17.12,23.46,50.27,
Inter Token Latency (error-adjusted) (ms),,0.00,,,0.00,0.00,0.00,0.00,0.02,0.03,0.08,0.16,0.93,
Request Latency (error-adjusted) (ms),,2.81,,,3.58,4.22,4.77,6.44,10.68,20.05,32.72,46.34,63.98,
Time to First Token (error-adjusted) (ms),,2.48,,,3.26,3.77,4.15,5.07,6.92,10.19,16.65,27.12,49.78,
Credit-to-Start Latency (ms),3.08,0.73,47.07,69959.49,1.02,1.20,1.32,1.66,2.44,3.76,5.52,7.01,11.55,2.23
Decode Duration (ms),5.81,0.00,126.25,131839.98,0.00,0.00,0.00,0.00,0.81,8.42,17.12,23.44,50.25,9.99
E2E Output Token Throughput (tokens/sec/user),9802.02,19.27,65496.43,222290220.59,62.75,224.45,345.64,720.89,4286.06,16967.90,27048.59,32913.37,44029.03,11348.89
Effective Concurrency,8.16,0.00,48.00,,,,,,6.00,,20.00,23.00,30.00,7.79
Effective Decode Concurrency,3.22,0.00,21.00,,,,,,2.00,,8.00,10.00,13.00,3.33
Effective Decode Throughput (tokens/sec),84445.07,0.00,1860226.11,,,,,,28109.77,,248505.20,330749.77,513426.63,119356.13
Effective Decode Throughput Per User (tokens/sec/user),20082.87,0.00,962405.83,,,,,,8813.97,,55269.40,75276.74,128789.71,28849.72
Effective Latency (CO-aware) (ms),19.29,4.02,144.13,437536.38,5.31,6.30,7.14,9.54,14.23,24.23,38.36,51.10,70.00,14.39
Effective Prefill Concurrency,4.94,0.00,45.00,,,,,,1.00,,16.00,20.00,26.00,6.86
Effective Prefill Throughput (tokens/sec),3468922.51,0.00,40194897.46,,,,,,261230.28,,12487437.30,16683307.74,24150270.31,5817973.37
Effective Prefill Throughput Per User (tokens/sec/user),354068.66,0.00,5949365.93,,,,,,127530.79,,1053207.35,1276922.92,1760762.70,464287.93
Effective Total Throughput (tokens/sec),3553930.82,0.00,40194897.46,,,,,,383834.25,,12539262.36,16749084.94,24176242.99,5810802.73
Error Input Sequence Length (tokens),6660.00,6660.00,6660.00,6660.00,6660.00,6660.00,6660.00,6660.00,6660.00,6660.00,6660.00,6660.00,6660.00,0.00
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,9.15,1.00,124.00,207418.00,1.00,1.00,1.00,2.00,3.00,15.00,25.00,30.00,44.00,10.91
HTTP Chunks Sent,1.00,1.00,1.00,22678.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,13.04,238.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26
HTTP Connection Overhead (ms),0.02,0.00,23.54,350.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43
HTTP Connection Reused (ratio),1.00,0.00,1.00,22620.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),53.76,0.90,622.86,1219162.93,1.52,1.52,1.52,1.55,9.33,105.64,154.92,183.05,263.63,71.38
HTTP Data Sent (KB),29.36,3.77,127.48,665922.95,4.01,4.38,7.54,13.88,26.62,30.87,57.54,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.00,0.00,10.50,112.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17
HTTP Duration (excl. conn) (ms),16.08,2.71,139.96,364683.55,3.64,4.30,4.86,6.55,10.89,20.60,34.36,47.25,65.72,14.00
HTTP Receiving (ms),6.40,0.00,126.24,145188.95,0.00,0.00,0.00,0.26,1.36,9.00,17.88,25.45,52.79,10.67
HTTP Sending (ms),0.29,0.06,14.31,6499.09,0.13,0.16,0.17,0.19,0.22,0.25,0.32,0.52,1.83,0.41
HTTP Total Time (ms),16.10,2.71,139.96,365034.37,3.64,4.30,4.86,6.56,10.89,20.61,34.48,47.25,65.72,14.01
HTTP Waiting (TTFB) (ms),9.39,2.23,95.95,212995.52,2.94,3.43,3.81,4.70,6.49,9.74,16.17,26.65,49.40,9.32
Input Sequence Length (tokens),6891.19,919.00,29826.00,156278383.00,923.00,1004.85,1745.10,3219.00,6278.00,7268.00,13512.10,18496.30,26597.23,5097.65
Inter Chunk Latency (ms),0.03,0.00,52.24,131839.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.49
Inter Token Latency (ms),0.06,0.00,9.88,1284.11,0.00,0.00,0.00,0.00,0.02,0.03,0.08,0.16,0.92,0.28
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.21,1.00,2000.00,3882701.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.15,847.23,229.86
Output Token Count (tokens),171.21,1.00,2000.00,3882701.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.15,847.23,229.86
