Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),358653.08,0.00,3562845.53,,,,,,289144.90,,764714.09,954131.98,1395863.75,309578.33
Active Decode Throughput Per User (tokens/sec/user),273795.42,0.00,3262143.16,,,,,,237472.33,,556624.55,670408.92,926984.47,212097.47
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),84401.48,0.00,3050059.18,,,,,,0.00,,342437.32,508581.27,933054.99,202354.87
Credit-to-Start Latency (ms),11.60,0.81,223.31,263061.72,1.09,1.35,1.69,2.43,4.00,8.06,41.71,47.58,90.21,19.57
Decode Duration (ms),0.44,0.00,42.39,10031.22,0.00,0.00,0.00,0.00,0.00,0.50,1.47,2.22,4.53,1.10
E2E Output Token Throughput (tokens/sec/user),8678.61,8.71,152852.59,196822094.90,62.09,101.42,137.81,369.67,1839.72,14074.54,26227.19,34084.35,52272.10,12586.84
Effective Concurrency,11.41,0.00,88.00,,,,,,9.00,,26.00,32.00,46.00,11.04
Effective Decode Concurrency,0.24,0.00,6.00,,,,,,0.00,,1.00,1.00,2.00,0.57
Effective Decode Throughput (tokens/sec),64583.42,0.00,3562845.53,,,,,,0.00,,251987.72,475056.73,926737.19,190393.72
Effective Decode Throughput Per User (tokens/sec/user),49302.13,0.00,3262143.16,,,,,,0.00,,207360.78,366325.85,651625.09,138450.25
Effective Latency (CO-aware) (ms),34.27,5.83,276.96,777112.13,9.04,11.88,13.92,18.77,26.55,39.10,64.95,82.97,135.67,25.52
Effective Prefill Concurrency,11.17,0.00,88.00,,,,,,9.00,,25.00,31.00,45.00,11.00
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),65452.09,0.00,3050059.18,,,,,,0.00,,275823.00,443579.45,873244.17,181643.74
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.68,1.00,20.00,38023.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,6.00,1.24
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.04,0.00,158.76,960.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.42
HTTP Connection Overhead (ms),0.05,0.00,199.48,1189.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.81
HTTP Connection Reused (ratio),1.00,0.00,1.00,22575.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.07
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,43.38,229.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46
HTTP Duration (excl. conn) (ms),22.54,4.23,212.63,511233.41,6.68,8.77,10.34,13.86,19.72,27.72,37.39,43.83,71.79,13.52
HTTP Receiving (ms),0.47,0.00,42.38,10697.60,0.00,0.00,0.00,0.00,0.00,0.56,1.53,2.28,4.58,1.11
HTTP Sending (ms),0.32,0.06,159.28,7164.95,0.10,0.15,0.16,0.18,0.21,0.24,0.31,0.65,2.06,1.47
HTTP Total Time (ms),22.59,4.23,411.39,512422.98,6.68,8.77,10.34,13.86,19.72,27.72,37.41,43.85,72.23,14.06
HTTP Waiting (TTFB) (ms),21.75,4.07,197.42,493370.87,6.17,8.22,9.74,13.19,18.93,26.93,36.59,42.88,70.41,13.20
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.00,0.00,42.39,10031.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08
Inter Token Latency (ms),0.00,0.00,0.30,28.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),404878.04,3326.31,2189732.88,2899736533.58,46025.51,109537.77,146076.19,244011.33,367228.31,515972.39,716380.63,842046.72,1135256.11,232205.91
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Request Latency (ms),22.64,4.30,212.88,513392.64,6.74,8.86,10.43,13.94,19.82,27.82,37.52,43.92,71.86,13.53
Time to First Output Token (ms),22.20,4.30,212.88,503361.43,6.53,8.58,10.11,13.56,19.30,27.34,37.06,43.38,71.60,13.49
Time to First Token (ms),22.20,4.30,212.88,503361.43,6.53,8.58,10.11,13.56,19.30,27.34,37.06,43.38,71.60,13.49
Time to Second Token (ms),0.00,0.00,0.82,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
Tokens In Flight (tokens),56.56,0.00,3160.00,,,,,,0.00,,215.00,396.00,872.00,171.55
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Total Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86

Metric,Value
Benchmark Duration (sec),45.00
Input Token Throughput (tokens/sec),0.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86147.23
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),5.09
Replay Schedule Lag p90 (ms),42.63
Replay Schedule Lag p99 (ms),91.03
Request Count,22679.00
Request Throughput (requests/sec),503.19
Total Input Sequence Length (tokens),0.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),86147.23
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),0.00
Total Usage Total Tokens (tokens),3882702.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
