Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),437790.23,0.00,4900861.25,,,,,,356400.85,,910223.45,1153038.63,1653726.07,365634.31
Active Decode Throughput Per User (tokens/sec/user),304854.37,0.00,2517579.47,,,,,,286152.34,,576876.87,670725.13,884153.31,206010.05
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),109442.15,0.00,3437256.42,,,,,,0.00,,421672.17,657525.41,1156040.17,251441.49
Credit-to-Start Latency (ms),3.07,0.76,45.56,69666.55,1.08,1.26,1.44,1.90,2.52,3.66,5.30,6.58,9.89,2.01
Decode Duration (ms),0.42,0.00,17.96,9413.36,0.00,0.00,0.00,0.00,0.00,0.55,1.36,1.97,4.10,0.89
E2E Output Token Throughput (tokens/sec/user),11451.13,12.72,134499.78,259700177.68,101.09,157.41,205.34,453.79,2466.48,20118.57,34239.76,43000.60,62284.72,15585.09
Effective Concurrency,7.87,0.00,68.00,,,,,,4.00,,21.00,23.00,31.00,8.82
Effective Decode Concurrency,0.22,0.00,8.00,,,,,,0.00,,1.00,1.00,3.00,0.59
Effective Decode Throughput (tokens/sec),68986.86,0.00,4900861.25,,,,,,0.00,,260157.22,529955.89,1074870.41,215659.27
Effective Decode Throughput Per User (tokens/sec/user),48038.17,0.00,2517579.47,,,,,,0.00,,220171.31,381044.64,639598.71,137929.65
Effective Latency (CO-aware) (ms),18.69,5.21,174.33,423813.45,8.15,9.92,11.00,13.34,16.80,21.95,27.92,32.24,45.17,8.89
Effective Prefill Concurrency,7.65,0.00,68.00,,,,,,4.00,,20.00,23.00,30.00,8.80
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),69829.24,0.00,3437256.42,,,,,,0.00,,290198.95,502105.75,1020525.51,207618.09
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.73,1.00,28.00,39167.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,6.00,1.29
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,27.94,361.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46
HTTP Connection Overhead (ms),0.02,0.00,45.10,516.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70
HTTP Connection Reused (ratio),1.00,0.00,1.00,22610.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.06
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,17.17,154.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25
HTTP Duration (excl. conn) (ms),15.50,4.12,165.79,351636.64,6.14,7.55,8.58,10.70,13.78,18.25,23.88,27.77,40.62,8.24
HTTP Receiving (ms),0.44,0.00,17.94,10045.21,0.00,0.00,0.00,0.00,0.00,0.59,1.41,2.02,4.14,0.90
HTTP Sending (ms),0.27,0.06,31.01,6047.54,0.13,0.16,0.17,0.19,0.21,0.24,0.27,0.38,1.58,0.55
HTTP Total Time (ms),15.53,4.12,198.79,352153.29,6.14,7.55,8.58,10.70,13.78,18.25,23.88,27.77,40.62,8.49
HTTP Waiting (TTFB) (ms),14.80,3.91,147.33,335543.89,5.77,7.09,8.10,10.11,13.10,17.41,22.99,26.90,39.79,7.95
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.00,0.00,16.81,9413.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06
Inter Token Latency (ms),0.00,0.00,1.00,27.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),420475.46,995.27,2478521.43,3198136364.25,69468.49,129247.33,177669.96,286735.75,393408.81,530296.58,689208.27,789656.99,988550.32,202865.52
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Request Latency (ms),15.59,4.20,165.11,353524.24,6.23,7.64,8.66,10.78,13.86,18.34,23.98,27.92,40.68,8.24
Time to First Output Token (ms),15.17,4.20,165.11,344110.88,6.10,7.43,8.43,10.45,13.46,17.80,23.40,27.32,40.17,8.14
Time to First Token (ms),15.17,4.20,165.11,344110.88,6.10,7.43,8.43,10.45,13.46,17.80,23.40,27.32,40.17,8.14
Time to Second Token (ms),0.00,0.00,1.43,4.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
Tokens In Flight (tokens),53.52,0.00,2766.00,,,,,,0.00,,185.00,400.00,859.00,171.72
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Total Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86

Metric,Value
Benchmark Duration (sec),44.93
Input Token Throughput (tokens/sec),0.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86270.21
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),3.28
Replay Schedule Lag p90 (ms),6.50
Replay Schedule Lag p99 (ms),11.95
Request Count,22679.00
Request Throughput (requests/sec),503.91
Total Input Sequence Length (tokens),0.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),86270.21
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),0.00
Total Usage Total Tokens (tokens),3882702.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
