Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),59497.50,0.00,2928358.26,,,,,,43408.85,,104049.40,157010.95,389244.83,71397.97
Active Decode Throughput Per User (tokens/sec/user),13166.46,0.00,2928358.26,,,,,,6205.72,,21615.33,40262.44,147341.44,34034.94
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),54199.33,0.00,1877741.23,,,,,,48481.72,,97128.53,115933.80,216055.00,48902.69
Credit-to-Start Latency (ms),16.85,0.63,641.03,276837.14,1.15,1.55,2.03,3.49,6.99,15.14,35.84,65.72,173.32,34.26
Decode Duration (ms),16.59,0.00,1268.66,272544.46,0.00,0.00,0.00,0.00,0.00,15.66,57.13,89.15,179.18,39.83
E2E Output Token Throughput (tokens/sec/user),952.33,0.69,44786.63,15641984.92,3.35,6.51,10.33,35.65,183.17,1057.21,2353.03,3639.54,10924.06,2233.83
Effective Concurrency,114.40,0.00,128.00,,,,,,120.00,,126.00,127.00,128.00,19.81
Effective Decode Concurrency,6.14,0.00,23.00,,,,,,6.00,,12.00,13.00,17.00,4.21
Effective Decode Throughput (tokens/sec),53696.57,0.00,2928358.26,,,,,,39426.94,,99035.68,146298.80,374355.95,70086.71
Effective Decode Throughput Per User (tokens/sec/user),11882.74,0.00,2928358.26,,,,,,5765.34,,19869.69,36437.20,137932.01,32568.24
Effective Latency (CO-aware) (ms),332.57,11.35,1710.99,5462475.43,26.84,51.51,81.61,152.58,271.12,437.97,675.18,831.80,1198.64,250.92
Effective Prefill Concurrency,108.25,0.00,128.00,,,,,,112.00,,123.00,126.00,128.00,19.69
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),54123.40,0.00,1877741.23,,,,,,48445.65,,97123.73,115903.69,216055.00,48910.46
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2.13,1.00,23.00,35000.00,1.00,1.00,1.00,1.00,1.00,3.00,5.00,6.00,9.00,1.92
HTTP Chunks Sent,1.00,1.00,1.00,16425.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.12,0.00,81.02,1931.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.90
HTTP Connection Overhead (ms),0.14,0.00,114.07,2355.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.53
HTTP Connection Reused (ratio),0.99,0.00,1.00,16287.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.09
HTTP Data Received (KB),41.15,0.51,476.84,675860.97,0.98,0.98,0.98,1.70,6.94,81.53,119.41,141.57,203.41,55.47
HTTP Data Sent (KB),29.57,3.77,127.48,485743.68,4.01,4.45,7.81,13.95,26.63,31.00,58.05,79.46,114.57,21.88
HTTP DNS Lookup (ms),0.03,0.00,53.65,423.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84
HTTP Duration (excl. conn) (ms),315.47,9.03,1707.86,5181600.90,20.97,43.09,69.94,138.37,252.66,417.37,652.30,813.20,1170.61,247.76
HTTP Receiving (ms),16.95,0.00,1268.65,278343.95,0.00,0.00,0.00,0.00,0.00,16.21,57.71,89.82,180.72,40.12
HTTP Sending (ms),0.66,0.06,81.33,10801.43,0.11,0.16,0.18,0.21,0.24,0.28,0.59,1.91,10.62,2.60
HTTP Total Time (ms),315.61,9.03,1707.86,5183956.62,20.97,43.26,70.07,138.95,252.77,417.37,652.30,813.20,1170.61,247.68
