Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),402741.38,0.00,3425998.71,,,,,,320980.47,,857332.82,1082624.26,1555986.88,343918.14
Active Decode Throughput Per User (tokens/sec/user),264356.78,0.00,2670003.17,,,,,,246236.28,,500129.38,591092.71,754319.45,179484.62
Active Prefill Throughput (tokens/sec),5685488.20,19315.97,21663136.04,,,,,,5508349.84,,10490307.19,11713286.08,14563029.43,3570104.16
Active Prefill Throughput Per User (tokens/sec/user),468369.66,19315.97,2508475.42,,,,,,443847.44,,673610.19,782063.71,1177279.93,190177.41
Active Total Throughput (tokens/sec),5543869.00,547.52,21663136.04,,,,,,5370528.13,,10458197.60,11683989.98,14535807.92,3631131.92
Credit-to-Start Latency (ms),2.86,0.76,28.35,64896.27,1.00,1.14,1.25,1.55,2.31,3.57,5.23,6.36,9.35,1.86
Decode Duration (ms),0.52,0.00,196.56,11772.80,0.00,0.00,0.00,0.00,0.00,0.70,1.53,2.21,4.70,1.67
E2E Output Token Throughput (tokens/sec/user),10820.05,36.61,107205.17,245387967.92,112.30,156.24,188.71,438.96,2237.93,19440.27,32005.40,40025.97,57209.37,14513.44
Effective Concurrency,7.99,0.00,55.00,,,,,,5.00,,20.00,24.00,29.00,8.60
Effective Decode Concurrency,0.27,0.00,8.00,,,,,,0.00,,1.00,2.00,3.00,0.69
Effective Decode Throughput (tokens/sec),71435.18,0.00,3425998.71,,,,,,0.00,,276082.24,518097.65,1044992.53,211296.47
Effective Decode Throughput Per User (tokens/sec/user),46889.02,0.00,2670003.17,,,,,,0.00,,217205.27,352653.59,575588.69,126137.95
Effective Latency (CO-aware) (ms),18.71,6.15,208.71,424274.05,8.62,10.66,11.99,14.55,18.08,22.05,26.12,28.62,35.09,5.95
Effective Prefill Concurrency,7.72,0.00,55.00,,,,,,4.00,,20.00,23.00,29.00,8.59
Effective Prefill Throughput (tokens/sec),3472872.67,0.00,21663136.04,,,,,,1876935.64,,9348078.40,10892019.24,13745693.19,3933137.02
Effective Prefill Throughput Per User (tokens/sec/user),286094.73,0.00,2508475.42,,,,,,325207.96,,603474.10,699368.03,1044836.58,272470.36
Effective Total Throughput (tokens/sec),3544603.00,0.00,21663136.04,,,,,,2082869.22,,9396589.95,10935719.89,13782935.16,3939139.51
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.81,1.00,16.00,40936.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,6.00,1.13
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,39.66,443.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52
HTTP Connection Overhead (ms),0.03,0.00,49.75,577.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70
HTTP Connection Reused (ratio),1.00,0.00,1.00,22616.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),40.06,0.50,465.12,908568.15,0.97,0.97,0.97,0.97,6.78,78.83,115.55,136.73,197.18,53.42
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,13.71,134.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21
HTTP Duration (excl. conn) (ms),15.73,3.92,207.51,356689.48,6.55,8.30,9.54,11.82,15.04,18.77,22.69,25.25,31.43,5.61
HTTP Receiving (ms),0.54,0.00,196.56,12140.52,0.00,0.00,0.00,0.00,0.00,0.72,1.55,2.24,4.70,1.67
HTTP Sending (ms),0.29,0.06,40.08,6527.56,0.13,0.15,0.17,0.19,0.21,0.24,0.30,0.48,1.94,0.62
HTTP Total Time (ms),15.75,3.92,207.51,357266.72,6.55,8.30,9.54,11.82,15.04,18.77,22.69,25.26,31.48,5.80
HTTP Waiting (TTFB) (ms),14.90,3.68,66.35,338021.40,6.10,7.77,8.96,11.18,14.23,17.83,21.63,24.20,29.94,5.19
