Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),390937.65,0.00,3477345.89,,,,,,307777.04,,840030.18,1067845.48,1571012.85,345905.63
Active Decode Throughput Per User (tokens/sec/user),273841.35,0.00,2566957.49,,,,,,239197.53,,554808.61,660358.82,914889.22,207748.35
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),91946.92,0.00,3317176.71,,,,,,0.00,,363089.28,566728.17,1059778.87,224358.76
Credit-to-Start Latency (ms),9.01,0.69,214.36,204265.81,0.97,1.10,1.19,1.45,2.33,5.06,35.04,39.74,79.81,17.13
Decode Duration (ms),0.43,0.00,39.49,9693.84,0.00,0.00,0.00,0.00,0.00,0.46,1.42,2.23,4.52,1.08
E2E Output Token Throughput (tokens/sec/user),9341.61,14.23,121876.49,211877003.54,68.85,114.75,158.46,394.07,1990.32,15864.56,28136.44,36068.43,53230.73,13057.28
Effective Concurrency,10.28,0.00,81.00,,,,,,8.00,,25.00,30.00,43.00,10.83
Effective Decode Concurrency,0.23,0.00,7.00,,,,,,0.00,,1.00,2.00,3.00,0.59
Effective Decode Throughput (tokens/sec),63308.33,0.00,3477345.89,,,,,,0.00,,223939.01,481863.69,999189.81,200293.99
Effective Decode Throughput Per User (tokens/sec/user),44345.20,0.00,2566957.49,,,,,,0.00,,178278.74,346353.14,630213.48,131019.75
Effective Latency (CO-aware) (ms),29.43,5.07,248.31,667537.34,8.56,11.04,12.69,16.30,21.71,32.02,56.99,74.51,127.19,23.45
Effective Prefill Concurrency,10.05,0.00,81.00,,,,,,7.00,,25.00,30.00,42.00,10.81
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),63977.28,0.00,3317176.71,,,,,,0.00,,253175.31,458344.26,948285.32,191870.11
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.64,1.00,30.00,37183.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,6.00,1.22
HTTP Chunks Sent,1.00,1.00,1.00,22681.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,25.21,423.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44
HTTP Connection Overhead (ms),0.03,0.00,41.10,587.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66
HTTP Connection Reused (ratio),1.00,0.00,1.00,22582.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.07
