Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),454857.11,0.00,3509169.49,,,,,,370136.29,,968611.89,1217210.67,1719020.26,384749.60
Active Decode Throughput Per User (tokens/sec/user),289424.82,0.00,2221085.98,,,,,,276702.98,,539508.32,632436.61,829920.46,195635.17
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),118631.62,0.00,3585466.21,,,,,,0.00,,455740.55,712817.16,1229211.33,270233.01
Credit-to-Start Latency (ms),2.51,0.79,48.82,56987.25,1.03,1.16,1.25,1.47,2.00,2.99,4.42,5.49,8.36,1.63
Decode Duration (ms),0.43,0.00,182.93,9831.34,0.00,0.00,0.00,0.00,0.00,0.58,1.40,1.99,4.04,1.52
E2E Output Token Throughput (tokens/sec/user),11764.49,23.91,135678.13,266806881.33,106.88,170.01,209.49,475.69,2529.57,21225.71,34497.14,43540.09,62480.57,15815.49
Effective Concurrency,7.41,0.00,43.00,,,,,,2.00,,21.00,23.00,29.00,8.73
Effective Decode Concurrency,0.23,0.00,8.00,,,,,,0.00,,1.00,2.00,3.00,0.65
Effective Decode Throughput (tokens/sec),69089.17,0.00,3509169.49,,,,,,0.00,,255713.12,529536.26,1120352.53,221668.84
Effective Decode Throughput Per User (tokens/sec/user),43960.80,0.00,2221085.98,,,,,,0.00,,200370.26,359712.78,595030.88,128856.92
Effective Latency (CO-aware) (ms),17.22,5.82,199.65,390522.44,8.36,9.98,11.04,13.24,16.28,19.75,23.79,27.23,40.95,6.20
Effective Prefill Concurrency,7.18,0.00,43.00,,,,,,2.00,,20.00,23.00,29.00,8.72
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),69902.85,0.00,3585466.21,,,,,,0.00,,281473.46,518006.72,1072686.34,215490.76
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.68,1.00,51.00,38201.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,6.00,1.19
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,56.73,461.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66
HTTP Connection Overhead (ms),0.03,0.00,56.73,586.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78
HTTP Connection Reused (ratio),1.00,0.00,1.00,22629.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
