Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),321891.47,0.00,3158025.92,,,,,,252423.84,,696328.00,871102.47,1272767.03,280015.21
Active Decode Throughput Per User (tokens/sec/user),169161.26,0.00,2279931.52,,,,,,150131.45,,323687.18,387324.01,554824.74,121568.20
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),114827.58,0.00,2458538.20,,,,,,0.00,,400829.69,568891.31,894891.40,208358.30
Credit-to-Start Latency (ms),2.80,0.79,27.67,63408.68,1.01,1.15,1.25,1.55,2.28,3.50,5.05,6.17,8.62,1.73
Decode Duration (ms),0.97,0.00,20.47,22031.95,0.00,0.00,0.00,0.00,0.14,1.47,3.05,4.34,7.66,1.69
E2E Output Token Throughput (tokens/sec/user),9242.22,18.61,90591.59,209604254.72,100.22,140.05,169.31,419.21,2029.90,16899.43,26907.32,33495.35,48766.54,12245.19
Effective Concurrency,9.13,0.00,49.00,,,,,,8.00,,21.00,24.00,30.00,8.79
Effective Decode Concurrency,0.50,0.00,13.00,,,,,,0.00,,2.00,3.00,5.00,1.12
Effective Decode Throughput (tokens/sec),80393.46,0.00,3158025.92,,,,,,0.00,,315120.14,510042.22,925607.02,197477.89
Effective Decode Throughput Per User (tokens/sec/user),42248.33,0.00,2279931.52,,,,,,0.00,,181981.83,258867.06,408437.85,95146.72
Effective Latency (CO-aware) (ms),20.91,5.78,217.57,474294.84,9.46,11.92,13.46,16.35,20.23,24.47,28.54,31.70,39.78,7.11
Effective Prefill Concurrency,8.63,0.00,49.00,,,,,,7.00,,21.00,24.00,30.00,8.83
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),80614.88,0.00,2458538.20,,,,,,0.00,,309236.34,486202.21,829918.82,182308.38
