Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),115934.91,0.00,2308733.12,,,,,,74598.27,,287042.50,370155.09,554222.20,126394.24
Active Decode Throughput Per User (tokens/sec/user),29962.62,0.00,1154366.56,,,,,,19133.11,,69691.26,93682.49,159962.40,34632.12
Active Prefill Throughput (tokens/sec),5595341.52,13108.60,38359998.16,,,,,,3484921.37,,14103640.68,17696113.61,24516869.96,5800236.43
Active Prefill Throughput Per User (tokens/sec/user),706665.20,13108.60,6329947.74,,,,,,620414.27,,1337220.56,1574389.01,2189755.46,492704.08
Active Total Throughput (tokens/sec),4249099.98,0.00,38359998.16,,,,,,1736575.39,,12452516.79,16300268.54,23486519.33,5556565.22
Decode Duration (error-adjusted) (ms),,0.00,,,0.00,0.00,0.00,0.00,0.73,7.71,17.43,25.76,49.04,
Inter Token Latency (error-adjusted) (ms),,0.00,,,0.00,0.00,0.00,0.00,0.01,0.04,0.08,0.15,0.90,
Request Latency (error-adjusted) (ms),,2.62,,,3.40,4.06,4.62,6.31,10.68,18.52,32.47,43.63,71.33,
Time to First Token (error-adjusted) (ms),,2.56,,,3.13,3.61,4.00,4.97,6.86,10.46,17.01,24.17,48.09,
Credit-to-Start Latency (ms),10.33,0.95,162.14,234256.36,1.33,1.84,2.23,3.13,4.93,8.73,34.23,43.93,76.50,14.94
Decode Duration (ms),5.77,0.00,157.85,130870.13,0.00,0.00,0.00,0.00,0.73,7.71,17.43,25.74,48.99,10.34
E2E Output Token Throughput (tokens/sec/user),10011.85,20.08,71700.02,227048837.12,90.36,229.35,353.59,785.33,4357.56,16571.87,28695.71,35107.62,45498.83,11863.81
Effective Concurrency,7.88,0.00,61.00,,,,,,6.00,,19.00,23.00,33.00,7.87
Effective Decode Concurrency,3.09,0.00,27.00,,,,,,2.00,,8.00,10.00,14.00,3.45
Effective Decode Throughput (tokens/sec),83288.68,0.00,2308733.12,,,,,,28881.11,,245877.32,330548.83,517767.82,119146.98
Effective Decode Throughput Per User (tokens/sec/user),21525.41,0.00,1154366.56,,,,,,9654.42,,58975.08,81859.80,144526.38,32299.57
Effective Latency (CO-aware) (ms),25.98,4.34,255.79,589288.41,5.82,7.23,8.41,11.37,17.94,32.30,55.39,71.80,111.03,22.41
Effective Prefill Concurrency,4.79,0.00,55.00,,,,,,2.00,,14.00,18.00,26.00,6.44
Effective Prefill Throughput (tokens/sec),3470362.20,0.00,38359998.16,,,,,,787935.86,,11251054.95,15284668.87,22683593.87,5314176.03
Effective Prefill Throughput Per User (tokens/sec/user),438290.35,0.00,6329947.74,,,,,,272520.66,,1161738.34,1414409.97,1984490.05,517870.54
Effective Total Throughput (tokens/sec),3554304.25,0.00,38359998.16,,,,,,893021.33,,11339169.17,15360082.63,22748550.84,5319427.46
Error Input Sequence Length (tokens),7466.00,7466.00,7466.00,7466.00,7466.00,7466.00,7466.00,7466.00,7466.00,7466.00,7466.00,7466.00,7466.00,0.00
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8.10,1.00,126.00,183717.00,1.00,1.00,1.00,2.00,3.00,12.00,23.00,29.00,42.00,10.14
HTTP Chunks Sent,1.00,1.00,1.00,22678.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.04,0.00,78.49,946.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.27
HTTP Connection Overhead (ms),0.06,0.00,118.19,1294.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.92
HTTP Connection Reused (ratio),1.00,0.00,1.00,22605.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.06
HTTP Data Received (KB),53.76,0.90,623.33,1219127.30,1.52,1.52,1.52,1.55,9.33,105.63,154.90,182.99,263.49,71.38
HTTP Data Sent (KB),29.36,3.77,127.48,665919.59,4.01,4.38,7.54,13.88,26.62,30.87,57.54,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.02,0.00,55.06,348.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74
HTTP Duration (excl. conn) (ms),15.50,2.62,191.18,351512.57,3.44,4.10,4.70,6.40,10.81,18.77,33.08,44.16,72.17,14.15
HTTP Receiving (ms),6.14,0.00,157.86,139319.11,0.00,0.00,0.00,0.22,1.32,8.07,17.99,26.45,49.97,10.56
HTTP Sending (ms),0.39,0.07,79.16,8865.40,0.12,0.16,0.18,0.20,0.23,0.27,0.40,1.00,3.44,1.43
HTTP Total Time (ms),15.56,2.62,299.54,352807.05,3.44,4.10,4.70,6.40,10.81,18.78,33.16,44.26,72.46,14.59
HTTP Waiting (TTFB) (ms),8.97,2.23,117.41,203328.06,2.79,3.25,3.63,4.55,6.38,9.88,16.24,23.04,47.41,8.46
Input Sequence Length (tokens),6891.15,919.00,29826.00,156277577.00,923.00,1004.85,1745.10,3219.00,6278.00,7267.75,13512.10,18496.30,26597.23,5097.65
Inter Chunk Latency (ms),0.03,0.00,89.67,130870.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.47
Inter Token Latency (ms),0.06,0.00,13.56,1323.86,0.00,0.00,0.00,0.00,0.01,0.04,0.08,0.15,0.90,0.33
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.21,1.00,2000.00,3882701.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.15,847.23,229.86
Output Token Count (tokens),171.21,1.00,2000.00,3882701.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.15,847.23,229.86
Output Token Throughput Per User (tokens/sec/user),52723.69,73.77,489091.14,786426495.53,699.65,4299.13,8445.65,19308.04,38309.15,68906.79,115738.01,150554.54,245486.93,50092.16
Prefill Throughput Per User (tokens/sec/user),981406.38,8969.99,6380238.82,22256333820.29,63892.80,134007.69,200596.16,413580.59,793493.44,1327488.01,1917686.46,2465568.81,4060116.63,798335.52
Request Latency (ms),15.29,2.62,191.42,346665.89,3.40,4.06,4.62,6.31,10.68,18.52,32.46,43.63,71.23,13.98
Time to First Output Token (ms),9.52,2.56,169.61,215795.76,3.13,3.61,4.00,4.97,6.86,10.46,17.01,24.15,48.08,8.75
Time to First Token (ms),9.52,2.56,169.61,215795.76,3.13,3.61,4.00,4.97,6.86,10.46,17.01,24.15,48.08,8.75
Time to Second Token (ms),0.15,0.00,49.35,3443.47,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.68,3.54,0.92
Tokens In Flight (tokens),60870.14,0.00,451147.63,,,,,,46199.20,,140659.79,175670.69,257490.86,60664.02
Usage Completion Tokens (tokens),171.21,1.00,2000.00,3882701.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.15,847.23,229.86
Usage Prompt Tokens (tokens),6891.15,919.00,29826.00,156277577.00,923.00,1004.85,1745.10,3219.00,6278.00,7267.75,13512.10,18496.30,26597.23,5097.65
Usage Total Tokens (tokens),7062.36,922.00,30029.00,160160278.00,1036.77,1402.00,2138.00,3274.00,6323.00,7322.00,13866.30,18867.15,27041.07,5152.31

Metric,Value
Benchmark Duration (sec),44.97
Completed Requests (Success + Error),22679.00
Context Overflow Count,0.00
Error Request Count,1.00
Input Token Throughput (tokens/sec),3470362.21
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86220.81
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),6.12
Replay Schedule Lag p90 (ms),36.24
Replay Schedule Lag p99 (ms),79.37
Request Count,22678.00
Request Error Rate (%),0.00
Request Throughput (requests/sec),503.60
Total Error Input Sequence Length (tokens),7466.00
Total Input Sequence Length (tokens),156277577.00
Total Output Sequence Length (tokens),3882701.00
Total Output Tokens (tokens),3882701.00
Total Token Throughput (tokens/sec),3556583.01
Total Usage Completion Tokens (tokens),3882701.00
Total Usage Prompt Tokens (tokens),156277577.00
Total Usage Total Tokens (tokens),160160278.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
