Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),496396.13,0.00,5639049.91,,,,,,391413.74,,1058791.75,1331287.37,1910981.07,421237.22
Active Decode Throughput Per User (tokens/sec/user),295316.12,0.00,2973790.95,,,,,,285050.21,,528904.75,614459.44,765219.15,180500.41
Active Prefill Throughput (tokens/sec),7625778.63,35116.38,23335369.88,,,,,,7573590.61,,13638953.66,15513991.91,18250913.72,4544544.76
Active Prefill Throughput Per User (tokens/sec/user),619478.04,35116.38,2890063.68,,,,,,583383.97,,884910.98,1061269.59,1673511.12,265623.08
Active Total Throughput (tokens/sec),7317204.97,374.86,23335369.88,,,,,,7287710.53,,13508590.45,15409331.76,18232747.97,4685928.03
Credit-to-Start Latency (ms),2.73,0.77,50.64,61965.05,1.07,1.24,1.39,1.85,2.37,3.25,4.30,5.15,7.67,1.68
Decode Duration (ms),0.44,0.00,247.66,10072.35,0.00,0.00,0.00,0.00,0.00,0.64,1.38,1.90,3.72,1.84
E2E Output Token Throughput (tokens/sec/user),13484.36,33.23,155091.38,305811853.52,144.91,206.27,248.25,490.20,2810.04,25230.45,39696.59,48633.81,68600.55,17726.98
Effective Concurrency,6.29,0.00,68.00,,,,,,0.00,,20.00,23.00,29.00,8.64
Effective Decode Concurrency,0.23,0.00,13.00,,,,,,0.00,,1.00,2.00,3.00,0.68
Effective Decode Throughput (tokens/sec),69546.05,0.00,5639049.91,,,,,,0.00,,225868.55,534958.42,1201212.69,233549.10
Effective Decode Throughput Per User (tokens/sec/user),41373.88,0.00,2973790.95,,,,,,0.00,,182966.33,349361.14,573480.38,122764.41
Effective Latency (CO-aware) (ms),15.22,6.02,263.57,345212.86,8.05,9.51,10.45,12.22,14.57,17.31,20.34,22.58,28.23,5.10
Effective Prefill Concurrency,6.06,0.00,68.00,,,,,,0.00,,20.00,23.00,29.00,8.59
Effective Prefill Throughput (tokens/sec),3472865.03,0.00,23335369.88,,,,,,0.00,,11213539.84,13359792.29,17157185.13,4881399.86
Effective Prefill Throughput Per User (tokens/sec/user),282117.24,0.00,2890063.68,,,,,,0.00,,742081.97,866013.75,1336239.99,356801.23
Effective Total Throughput (tokens/sec),3542694.58,0.00,23335369.88,,,,,,0.00,,11279239.34,13421402.03,17164016.44,4899293.28
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.69,1.00,11.00,38294.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,3.00,5.00,0.98
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,10.13,193.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20
HTTP Connection Overhead (ms),0.01,0.00,15.45,274.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32
HTTP Connection Reused (ratio),1.00,0.00,1.00,22611.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),40.06,0.50,465.12,908568.15,0.97,0.97,0.97,0.97,6.78,78.83,115.55,136.73,197.18,53.42
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.00,0.00,6.76,81.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12
HTTP Duration (excl. conn) (ms),12.38,3.85,260.55,280829.40,5.84,7.05,7.90,9.53,11.71,14.35,17.28,19.46,24.98,4.81
HTTP Receiving (ms),0.46,0.00,247.64,10366.04,0.00,0.00,0.00,0.00,0.00,0.65,1.38,1.90,3.74,1.83
HTTP Sending (ms),0.25,0.06,11.46,5580.40,0.14,0.16,0.18,0.19,0.21,0.24,0.27,0.32,1.13,0.28
HTTP Total Time (ms),12.39,3.85,260.55,281104.05,5.84,7.05,7.90,9.53,11.71,14.36,17.28,19.46,25.00,4.94
HTTP Waiting (TTFB) (ms),11.68,3.39,74.93,264882.95,5.39,6.58,7.36,8.97,11.04,13.59,16.40,18.58,24.16,4.32
Input Sequence Length (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Inter Chunk Latency (ms),0.00,0.00,247.66,10072.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14
Inter Token Latency (ms),0.00,0.00,0.66,49.47,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
