Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),174882.89,0.00,5679142.87,,,,,,97255.49,,442106.83,598143.31,954720.85,207556.54
Active Decode Throughput Per User (tokens/sec/user),117341.49,0.00,3802378.62,,,,,,66955.33,,289314.78,390268.68,627557.14,133868.00
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),68761.51,0.00,3063651.72,,,,,,0.00,,227612.51,346990.95,668326.60,142035.79
Credit-to-Start Latency (ms),8.82,0.88,278.90,199928.68,1.20,1.47,1.74,2.71,5.03,9.58,18.37,27.69,66.02,13.16
Decode Duration (ms),1.04,0.00,89.79,23592.39,0.00,0.00,0.00,0.00,0.00,0.66,3.36,5.54,13.41,3.03
E2E Output Token Throughput (tokens/sec/user),7410.81,12.09,125352.32,168069819.50,55.88,98.77,133.20,313.71,1632.67,12683.36,22296.97,28109.01,42124.59,10273.55
Effective Concurrency,12.54,0.00,54.00,,,,,,12.00,,23.00,27.00,35.00,8.41
Effective Decode Concurrency,0.55,0.00,10.00,,,,,,0.00,,2.00,2.00,4.00,0.90
Effective Decode Throughput (tokens/sec),62875.61,0.00,5679142.87,,,,,,0.00,,212931.82,366285.89,729470.38,150103.20
Effective Decode Throughput Per User (tokens/sec/user),42187.42,0.00,3802378.62,,,,,,0.00,,139609.64,242455.33,478075.31,98048.51
Effective Latency (CO-aware) (ms),33.69,7.26,332.77,764039.27,10.92,14.03,16.23,20.90,27.97,39.62,56.79,70.37,117.15,21.23
Effective Prefill Concurrency,11.99,0.00,51.00,,,,,,12.00,,23.00,26.00,34.00,8.30
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),63629.22,0.00,3063651.72,,,,,,0.00,,213954.56,336297.02,654463.70,137822.18
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.67,1.00,19.00,37853.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,7.00,1.29
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.04,0.00,94.96,943.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17
HTTP Connection Overhead (ms),0.05,0.00,94.96,1205.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.46
HTTP Connection Reused (ratio),1.00,0.00,1.00,22609.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.06
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,33.65,261.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44
HTTP Duration (excl. conn) (ms),24.64,4.97,176.40,558837.67,8.20,10.83,12.44,16.02,21.31,29.14,40.60,50.16,76.50,13.57
HTTP Receiving (ms),1.09,0.00,89.78,24697.39,0.00,0.00,0.00,0.00,0.00,0.78,3.45,5.64,13.49,3.07
HTTP Sending (ms),0.58,0.07,95.32,13230.80,0.13,0.18,0.19,0.21,0.25,0.29,0.94,2.07,6.89,1.78
HTTP Total Time (ms),24.69,4.97,228.25,560043.00,8.20,10.83,12.44,16.02,21.31,29.15,40.62,50.24,77.51,13.84
HTTP Waiting (TTFB) (ms),22.97,4.68,176.09,520909.47,7.66,10.17,11.66,14.93,19.84,26.99,37.72,46.78,70.85,12.70
