Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),287331.79,0.00,3534141.93,,,,,,223061.78,,635065.25,811199.74,1209414.39,265299.90
Active Decode Throughput Per User (tokens/sec/user),165263.58,0.00,1979806.19,,,,,,146282.30,,329144.42,395600.18,554141.24,127413.03
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),99254.54,0.00,2622370.76,,,,,,0.00,,341580.98,502937.30,843146.30,188466.28
Credit-to-Start Latency (ms),3.09,0.73,31.67,70186.74,0.99,1.14,1.25,1.56,2.43,3.93,5.81,7.29,10.95,2.15
Decode Duration (ms),0.97,0.00,19.56,21919.33,0.00,0.00,0.00,0.00,0.00,1.40,2.99,4.43,8.16,1.76
E2E Output Token Throughput (tokens/sec/user),9063.30,23.21,107824.81,205546665.33,89.30,124.55,163.62,411.63,2047.74,15789.76,26885.47,33800.78,50065.76,12276.69
Effective Concurrency,9.60,0.00,42.00,,,,,,9.00,,21.00,24.00,29.00,8.25
Effective Decode Concurrency,0.50,0.00,14.00,,,,,,0.00,,2.00,3.00,5.00,1.03
Effective Decode Throughput (tokens/sec),79605.62,0.00,3534141.93,,,,,,0.00,,307307.30,485606.69,894244.60,189831.50
Effective Decode Throughput Per User (tokens/sec/user),45786.12,0.00,1979806.19,,,,,,0.00,,195371.69,271730.29,426283.76,99840.10
Effective Latency (CO-aware) (ms),22.14,5.43,184.11,502162.14,8.78,11.02,12.71,15.83,20.61,27.68,33.56,36.77,43.49,8.41
Effective Prefill Concurrency,9.10,0.00,42.00,,,,,,8.00,,21.00,24.00,29.00,8.33
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),79885.96,0.00,2622370.76,,,,,,0.00,,293766.12,454755.49,793886.05,173595.84
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,3.19,1.00,63.00,72370.00,1.00,1.00,1.00,1.00,2.00,4.00,8.00,11.00,17.00,3.68
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,22.38,236.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28
HTTP Connection Overhead (ms),0.01,0.00,22.38,328.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39
HTTP Connection Reused (ratio),1.00,0.00,1.00,22632.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),40.06,0.50,465.11,908455.12,0.96,0.96,0.96,0.96,6.77,78.83,115.55,136.72,197.18,53.42
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.00,0.00,8.37,91.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14
HTTP Duration (excl. conn) (ms),18.92,4.19,180.42,429031.58,6.89,8.85,10.30,13.16,17.35,23.70,29.69,33.05,39.65,7.89
HTTP Receiving (ms),0.99,0.00,74.25,22549.56,0.00,0.00,0.00,0.00,0.18,1.42,3.01,4.44,8.18,1.83
HTTP Sending (ms),0.29,0.06,22.78,6550.03,0.13,0.16,0.17,0.19,0.21,0.24,0.31,0.61,1.93,0.43
HTTP Total Time (ms),18.93,4.19,180.42,429359.79,6.89,8.85,10.30,13.16,17.37,23.73,29.72,33.08,39.79,7.91
HTTP Waiting (TTFB) (ms),17.63,3.82,166.21,399931.99,6.39,8.21,9.53,12.30,16.09,21.94,28.04,31.26,37.13,7.43
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.01,0.00,13.70,21919.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.09
Inter Token Latency (ms),0.00,0.00,0.60,78.48,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),204194.69,1678.59,829913.87,2290247677.84,33575.55,65811.09,86112.55,124736.60,190858.18,267172.38,335865.87,389629.65,528737.39,104626.59
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Request Latency (ms),19.03,4.28,180.51,431471.65,6.98,8.94,10.39,13.27,17.47,23.84,29.81,33.17,39.81,7.87
Time to First Output Token (ms),18.06,4.11,166.51,409552.32,6.74,8.57,9.90,12.68,16.49,22.41,28.48,31.74,37.63,7.46
Time to First Token (ms),18.06,4.11,166.51,409552.32,6.74,8.57,9.90,12.68,16.49,22.41,28.48,31.74,37.63,7.46
Time to Second Token (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tokens In Flight (tokens),123.06,0.00,3620.00,,,,,,0.00,,472.00,736.00,1332.00,284.58
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Total Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86

Metric,Value
Benchmark Duration (sec),44.93
Input Token Throughput (tokens/sec),0.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86278.89
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),3.92
Replay Schedule Lag p90 (ms),7.68
Replay Schedule Lag p99 (ms),13.40
Request Count,22679.00
Request Throughput (requests/sec),503.96
Total Input Sequence Length (tokens),0.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),86278.89
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),0.00
Total Usage Total Tokens (tokens),3882702.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
