Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),345729.86,0.00,5433997.08,,,,,,275876.43,,741479.72,930682.84,1342477.70,297651.22
Active Decode Throughput Per User (tokens/sec/user),240897.82,0.00,3624400.60,,,,,,196929.91,,510141.27,631454.89,893038.65,199681.24
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),85145.95,0.00,2742245.33,,,,,,0.00,,341713.62,510181.20,909183.95,197440.23
Credit-to-Start Latency (ms),12.55,0.83,173.61,284558.03,1.13,1.46,1.83,2.71,4.65,9.55,42.71,48.95,85.58,18.85
Decode Duration (ms),0.58,0.00,30.79,13175.05,0.00,0.00,0.00,0.00,0.00,0.57,1.86,3.00,6.58,1.45
E2E Output Token Throughput (tokens/sec/user),8723.67,13.02,113004.02,197844086.54,71.02,110.66,146.41,363.65,1851.07,14783.55,26355.88,33644.63,50480.20,12157.25
Effective Concurrency,10.65,0.00,63.00,,,,,,9.00,,24.00,30.00,41.00,9.98
Effective Decode Concurrency,0.31,0.00,16.00,,,,,,0.00,,1.00,2.00,4.00,0.81
Effective Decode Throughput (tokens/sec),66994.28,0.00,5433997.08,,,,,,0.00,,264415.16,474520.76,919703.99,189318.46
Effective Decode Throughput Per User (tokens/sec/user),46679.64,0.00,3624400.60,,,,,,0.00,,188065.97,333910.98,625875.07,129585.08
Effective Latency (CO-aware) (ms),33.69,7.19,230.15,764115.13,10.32,13.24,15.27,19.54,25.97,37.83,65.47,82.00,119.91,22.81
Effective Prefill Concurrency,10.35,0.00,63.00,,,,,,9.00,,23.00,29.00,41.00,9.89
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),67660.43,0.00,2742245.33,,,,,,0.00,,281987.51,455802.96,858541.91,179332.85
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.74,1.00,25.00,39512.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,7.00,1.38
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,30.72,468.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53
HTTP Connection Overhead (ms),0.03,0.00,49.46,628.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77
HTTP Connection Reused (ratio),1.00,0.00,1.00,22601.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.06
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,21.36,159.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28
HTTP Duration (excl. conn) (ms),21.02,5.10,121.53,476703.69,7.37,9.39,10.93,14.15,18.91,25.36,34.16,39.78,53.17,10.01
HTTP Receiving (ms),0.61,0.00,30.79,13856.73,0.00,0.00,0.00,0.00,0.00,0.64,1.91,3.06,6.58,1.46
HTTP Sending (ms),0.31,0.06,31.19,7108.10,0.09,0.14,0.16,0.18,0.20,0.24,0.34,0.85,2.46,0.69
HTTP Total Time (ms),21.05,5.10,151.35,477331.84,7.37,9.39,10.93,14.15,18.91,25.36,34.21,39.82,53.56,10.12
HTTP Waiting (TTFB) (ms),20.10,4.61,121.32,455738.86,6.88,8.82,10.27,13.37,17.97,24.33,32.80,38.78,50.76,9.79
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.00,0.00,23.83,13175.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09
Inter Token Latency (ms),0.00,0.00,1.07,35.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),362339.98,935.69,1860718.98,2649067563.58,36470.41,81918.14,114508.62,193982.53,324470.26,477648.34,662665.27,792849.70,1096291.39,225598.45
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Request Latency (ms),21.11,5.20,121.63,478864.56,7.44,9.51,11.02,14.24,19.00,25.46,34.26,39.87,53.25,10.01
Time to First Output Token (ms),20.53,4.95,121.63,465689.51,7.27,9.22,10.67,13.77,18.39,24.80,33.32,39.17,51.52,9.85
Time to First Token (ms),20.53,4.95,121.63,465689.51,7.27,9.22,10.67,13.77,18.39,24.80,33.32,39.17,51.52,9.85
Time to Second Token (ms),0.00,0.00,2.31,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
Tokens In Flight (tokens),79.78,0.00,4436.00,,,,,,0.00,,292.00,517.00,1152.00,238.55
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Total Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86

Metric,Value
Benchmark Duration (sec),44.94
Input Token Throughput (tokens/sec),0.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86267.12
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),5.70
Replay Schedule Lag p90 (ms),43.52
Replay Schedule Lag p99 (ms),86.35
Request Count,22679.00
Request Throughput (requests/sec),503.89
Total Input Sequence Length (tokens),0.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),86267.12
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),0.00
Total Usage Total Tokens (tokens),3882702.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
