Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),158008.68,0.00,3625598.90,,,,,,84870.85,,403403.16,542584.61,904015.73,192743.52
Active Decode Throughput Per User (tokens/sec/user),105888.53,0.00,2062579.37,,,,,,60087.99,,263286.63,365603.54,603880.44,127223.85
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),64020.84,0.00,2409942.76,,,,,,0.00,,206748.73,325090.82,612055.07,130704.21
Credit-to-Start Latency (ms),13.80,0.81,319.19,312930.08,1.31,1.88,2.51,4.07,7.10,14.20,39.89,46.82,85.59,18.04
Decode Duration (ms),1.14,0.00,100.00,25774.35,0.00,0.00,0.00,0.00,0.00,0.62,3.65,6.46,14.47,3.38
E2E Output Token Throughput (tokens/sec/user),6655.04,9.83,86738.84,150929589.08,50.31,87.18,116.68,284.87,1467.21,11309.32,19944.67,25526.36,37883.13,9286.38
Effective Concurrency,13.93,0.00,59.00,,,,,,13.00,,25.00,29.00,37.00,8.65
Effective Decode Concurrency,0.59,0.00,9.00,,,,,,0.00,,2.00,2.00,4.00,0.93
Effective Decode Throughput (tokens/sec),60622.36,0.00,3625598.90,,,,,,0.00,,202319.13,346175.68,684046.74,141975.32
Effective Decode Throughput Per User (tokens/sec/user),40625.31,0.00,2062579.37,,,,,,0.00,,129009.23,224397.80,459931.52,94134.17
Effective Latency (CO-aware) (ms),41.52,7.32,343.69,941538.37,12.93,16.97,19.74,25.64,34.16,50.22,72.08,87.67,130.41,25.01
Effective Prefill Concurrency,13.34,0.00,59.00,,,,,,13.00,,25.00,28.00,36.00,8.52
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),61310.06,0.00,2409942.76,,,,,,0.00,,199714.91,317417.74,602649.38,128555.17
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.67,1.00,22.00,37833.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,7.00,1.34
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.04,0.00,195.80,851.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.79
HTTP Connection Overhead (ms),0.04,0.00,195.80,974.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.84
HTTP Connection Reused (ratio),1.00,0.00,1.00,22599.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.06
