Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),124091.97,0.00,1895257.85,,,,,,76112.85,,318542.12,410344.57,613147.46,141763.23
Active Decode Throughput Per User (tokens/sec/user),33396.70,0.00,1895257.85,,,,,,21703.01,,79752.29,106319.66,176769.02,39061.33
Active Prefill Throughput (tokens/sec),5435153.45,17465.60,44155315.82,,,,,,3310242.11,,14108230.16,17461154.91,23687658.57,5827117.04
Active Prefill Throughput Per User (tokens/sec/user),534864.70,17465.60,5337967.64,,,,,,485062.59,,1032534.57,1205782.99,1588173.29,368079.63
Active Total Throughput (tokens/sec),4353067.97,200.50,44165000.27,,,,,,1854173.70,,12766494.78,16432644.58,22946966.67,5600674.19
Decode Duration (error-adjusted) (ms),,0.00,,,0.00,0.00,0.00,0.00,0.84,6.07,12.80,19.59,46.16,
Inter Token Latency (error-adjusted) (ms),,0.00,,,0.00,0.00,0.00,0.00,0.01,0.03,0.08,0.18,0.91,
Request Latency (error-adjusted) (ms),,2.74,,,3.59,4.43,5.18,7.50,12.35,18.61,30.22,46.50,60.12,
Time to First Token (error-adjusted) (ms),,2.73,,,3.28,3.86,4.33,5.59,8.33,12.99,18.38,28.57,51.56,
Credit-to-Start Latency (ms),2.97,0.79,42.52,67317.35,1.09,1.25,1.36,1.65,2.40,3.66,5.24,6.47,10.08,1.96
Decode Duration (ms),4.66,0.00,150.03,105659.27,0.00,0.00,0.00,0.00,0.84,6.07,12.79,19.59,46.13,8.63
E2E Output Token Throughput (tokens/sec/user),10161.67,20.45,78948.10,230446306.51,62.00,192.18,277.05,684.20,3810.14,17908.61,29019.45,35201.88,46379.32,12202.18
Effective Concurrency,8.21,0.00,47.00,,,,,,6.00,,20.00,24.00,31.00,7.98
Effective Decode Concurrency,2.62,0.00,21.00,,,,,,2.00,,7.00,9.00,12.00,2.97
Effective Decode Throughput (tokens/sec),84351.92,0.00,1895257.85,,,,,,16416.10,,264234.29,359958.19,564700.43,130433.96
Effective Decode Throughput Per User (tokens/sec/user),22701.51,0.00,1895257.85,,,,,,6794.90,,65706.82,91290.59,157530.67,35776.47
Effective Latency (CO-aware) (ms),19.27,4.24,174.86,436942.48,5.39,6.62,7.71,10.61,15.75,22.19,35.35,50.85,66.21,13.42
Effective Prefill Concurrency,5.59,0.00,45.00,,,,,,2.00,,17.00,20.00,27.00,7.04
Effective Prefill Throughput (tokens/sec),3471064.34,0.00,44155315.82,,,,,,590884.79,,11479422.46,15425372.00,22190737.29,5338766.26
Effective Prefill Throughput Per User (tokens/sec/user),341581.86,0.00,5337967.64,,,,,,166490.99,,896812.12,1093105.13,1478375.01,390570.71
Effective Total Throughput (tokens/sec),3556020.21,0.00,44165000.27,,,,,,721044.00,,11539183.09,15464111.72,22208799.76,5334647.44
Error Input Sequence Length (tokens),6995.00,6995.00,6995.00,6995.00,6995.00,6995.00,6995.00,6995.00,6995.00,6995.00,6995.00,6995.00,6995.00,0.00
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8.49,1.00,147.00,192546.00,1.00,1.00,1.00,2.00,3.00,13.00,23.00,29.00,43.00,10.44
HTTP Chunks Sent,1.00,1.00,1.00,22678.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,19.76,268.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31
HTTP Connection Overhead (ms),0.02,0.00,36.95,376.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46
HTTP Connection Reused (ratio),1.00,0.00,1.00,22621.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),53.76,0.90,623.28,1219146.62,1.52,1.52,1.52,1.55,9.33,105.63,154.89,183.25,264.00,71.38
HTTP Data Sent (KB),29.36,3.77,127.48,665921.84,4.01,4.38,7.54,13.88,26.62,30.87,57.54,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.00,0.00,17.19,108.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18
HTTP Duration (excl. conn) (ms),16.18,2.80,172.31,366899.11,3.64,4.48,5.27,7.61,12.52,18.91,31.77,47.31,62.36,13.14
HTTP Receiving (ms),5.20,0.00,151.61,118008.19,0.00,0.00,0.00,0.24,1.27,6.44,13.54,21.55,48.93,9.47
HTTP Sending (ms),0.27,0.07,20.61,6105.31,0.13,0.16,0.18,0.20,0.22,0.25,0.29,0.35,1.39,0.41
HTTP Total Time (ms),16.20,2.80,172.31,367275.99,3.64,4.48,5.27,7.62,12.53,18.92,31.88,47.34,62.77,13.17
HTTP Waiting (TTFB) (ms),10.71,2.43,80.45,242785.62,2.95,3.53,3.98,5.22,7.92,12.59,17.97,27.96,51.11,9.39
Input Sequence Length (tokens),6891.17,919.00,29826.00,156278048.00,923.00,1004.85,1745.10,3219.00,6278.00,7268.00,13512.10,18496.30,26597.23,5097.65
Inter Chunk Latency (ms),0.03,0.00,91.91,105659.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.42
Inter Token Latency (ms),0.05,0.00,18.81,1219.20,0.00,0.00,0.00,0.00,0.01,0.03,0.08,0.18,0.91,0.25
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.21,1.00,2000.00,3882701.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.15,847.23,229.86
Output Token Count (tokens),171.21,1.00,2000.00,3882701.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.15,847.23,229.86
Output Token Throughput Per User (tokens/sec/user),58447.06,53.17,535432.71,903124016.79,815.63,3682.88,7788.95,22656.36,45776.75,78743.44,123796.04,157643.09,244731.46,51614.11
Prefill Throughput Per User (tokens/sec/user),849245.36,17465.61,6094638.97,19259186345.72,62121.51,113572.70,161604.77,354510.36,670365.04,1152886.95,1702505.93,2122066.18,3466677.46,702390.72
Request Latency (ms),15.76,2.74,170.81,357302.10,3.59,4.43,5.18,7.50,12.35,18.61,30.21,46.50,60.10,12.56
Time to First Output Token (ms),11.10,2.73,80.91,251642.83,3.28,3.86,4.33,5.59,8.33,12.99,18.37,28.57,51.49,9.40
Time to First Token (ms),11.10,2.73,80.91,251642.83,3.28,3.86,4.33,5.59,8.33,12.99,18.37,28.57,51.49,9.40
Time to Second Token (ms),0.13,0.00,27.00,3010.74,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.76,2.83,0.61
Tokens In Flight (tokens),61260.68,0.00,370981.12,,,,,,47592.10,,144771.09,173064.81,225538.30,58548.34
Usage Completion Tokens (tokens),171.21,1.00,2000.00,3882701.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.15,847.23,229.86
Usage Prompt Tokens (tokens),6891.17,919.00,29826.00,156278048.00,923.00,1004.85,1745.10,3219.00,6278.00,7268.00,13512.10,18496.30,26597.23,5097.65
Usage Total Tokens (tokens),7062.38,922.00,30029.00,160160749.00,1036.77,1402.00,2138.00,3274.00,6323.00,7322.00,13866.30,18867.15,27041.07,5152.31

Metric,Value
Benchmark Duration (sec),44.95
Completed Requests (Success + Error),22679.00
Context Overflow Count,0.00
Error Request Count,1.00
Input Token Throughput (tokens/sec),3471064.34
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86237.99
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),2.70
Replay Schedule Lag p90 (ms),6.01
Replay Schedule Lag p99 (ms),11.16
Request Count,22678.00
Request Error Rate (%),0.00
Request Throughput (requests/sec),503.70
Total Error Input Sequence Length (tokens),6995.00
Total Input Sequence Length (tokens),156278048.00
Total Output Sequence Length (tokens),3882701.00
Total Output Tokens (tokens),3882701.00
Total Token Throughput (tokens/sec),3557302.33
Total Usage Completion Tokens (tokens),3882701.00
Total Usage Prompt Tokens (tokens),156278048.00
Total Usage Total Tokens (tokens),160160749.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
