Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),369025.78,0.00,3585465.34,,,,,,283491.85,,801505.59,1011074.18,1506075.37,329459.65
Active Decode Throughput Per User (tokens/sec/user),238223.19,0.00,2452824.31,,,,,,190883.77,,507779.51,633404.18,913374.81,202690.74
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),93869.22,0.00,2978698.59,,,,,,0.00,,365267.16,561993.33,999721.55,217192.57
Credit-to-Start Latency (ms),11.71,0.77,160.21,265628.38,1.07,1.26,1.45,2.03,3.51,8.57,41.42,47.09,84.77,18.74
Decode Duration (ms),0.62,0.00,36.77,14052.10,0.00,0.00,0.00,0.00,0.00,0.60,1.90,3.08,7.52,1.63
E2E Output Token Throughput (tokens/sec/user),9416.62,8.17,144718.60,213559626.39,72.26,118.38,160.82,397.34,2043.91,16054.29,28187.53,36171.70,54010.51,13142.25
Effective Concurrency,9.97,0.00,75.00,,,,,,7.00,,24.00,29.00,45.00,10.58
Effective Decode Concurrency,0.33,0.00,15.00,,,,,,0.00,,1.00,2.00,4.00,0.93
Effective Decode Throughput (tokens/sec),68138.26,0.00,3585465.34,,,,,,0.00,,254450.47,492714.24,989278.10,201354.79
Effective Decode Throughput Per User (tokens/sec/user),43985.83,0.00,2452824.31,,,,,,0.00,,171454.08,320297.71,619281.53,127001.61
Effective Latency (CO-aware) (ms),31.50,5.97,201.91,714445.22,9.46,11.94,13.47,17.16,22.90,35.09,64.30,80.07,119.04,23.38
Effective Prefill Concurrency,9.65,0.00,71.00,,,,,,7.00,,23.00,29.00,44.00,10.46
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),68868.20,0.00,2978698.59,,,,,,0.00,,282996.49,470352.17,914319.37,190605.59
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.79,1.00,27.00,40639.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,5.00,7.00,1.43
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.03,0.00,63.58,598.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85
HTTP Connection Overhead (ms),0.04,0.00,115.70,848.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.36
HTTP Connection Reused (ratio),1.00,0.00,1.00,22593.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.06
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,52.12,249.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55
HTTP Duration (excl. conn) (ms),19.67,4.42,152.68,446172.65,6.66,8.60,9.98,12.91,17.22,23.47,32.05,38.55,57.55,10.58
HTTP Receiving (ms),0.65,0.00,36.76,14782.23,0.00,0.00,0.00,0.00,0.00,0.67,1.96,3.14,7.58,1.64
HTTP Sending (ms),0.29,0.06,64.29,6517.16,0.10,0.14,0.16,0.18,0.20,0.23,0.29,0.54,1.96,0.92
HTTP Total Time (ms),19.71,4.42,193.63,447021.11,6.66,8.60,9.98,12.91,17.22,23.48,32.06,38.56,58.38,10.87
HTTP Waiting (TTFB) (ms),18.73,4.25,144.97,424873.26,6.23,8.04,9.34,12.22,16.34,22.39,30.72,37.48,53.75,10.20
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.00,0.00,34.48,14052.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10
Inter Token Latency (ms),0.00,0.00,0.18,36.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),363880.96,5484.76,2452824.31,2717099095.10,32730.79,75852.42,109770.59,192638.28,326362.85,473164.72,666840.96,800816.36,1097261.58,234381.42
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Request Latency (ms),19.76,4.48,152.92,448092.50,6.74,8.67,10.05,13.00,17.31,23.56,32.14,38.65,57.72,10.59
