Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),116889.04,0.00,2006681.60,,,,,,80137.25,,286644.54,365104.41,540370.20,125063.11
Active Decode Throughput Per User (tokens/sec/user),28086.43,0.00,1629817.79,,,,,,19124.96,,64593.89,87213.76,149111.58,32123.71
Active Prefill Throughput (tokens/sec),5346971.13,20351.90,36790440.67,,,,,,3035364.99,,14136143.10,17272092.65,22736622.06,5796933.91
Active Prefill Throughput Per User (tokens/sec/user),546552.39,20351.90,5036970.36,,,,,,485385.67,,1063789.74,1255893.65,1700353.40,393312.05
Active Total Throughput (tokens/sec),4197106.38,638.32,36790440.67,,,,,,1360531.35,,12787063.08,16142243.12,22018740.07,5533777.72
Credit-to-Start Latency (ms),3.43,0.78,39.70,77821.64,1.09,1.30,1.46,1.93,2.83,4.21,5.96,7.38,12.04,2.32
Decode Duration (ms),5.72,0.00,107.23,129892.13,0.00,0.00,0.00,0.00,1.37,8.25,15.72,22.09,48.50,9.46
E2E Output Token Throughput (tokens/sec/user),9149.52,15.87,61355.51,207611796.44,61.58,190.55,292.57,629.09,3598.63,16260.40,25700.03,30941.89,40525.00,10741.20
Effective Concurrency,8.71,0.00,46.00,,,,,,7.00,,20.00,24.00,31.00,7.98
Effective Decode Concurrency,3.19,0.00,23.00,,,,,,2.00,,8.00,10.00,13.00,3.30
Effective Decode Throughput (tokens/sec),84623.83,0.00,2006681.60,,,,,,27892.96,,248510.73,328612.49,506611.39,118548.79
Effective Decode Throughput Per User (tokens/sec/user),20333.65,0.00,1629817.79,,,,,,9196.52,,54895.86,76541.84,135170.68,30078.69
Effective Latency (CO-aware) (ms),20.72,3.95,131.45,470233.44,5.74,7.16,8.32,11.29,16.65,24.74,39.07,52.68,69.57,14.04
Effective Prefill Concurrency,5.52,0.00,42.00,,,,,,2.00,,17.00,20.00,27.00,7.04
