Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),53607.56,0.00,2529717.40,,,,,,24173.43,,130043.41,205534.26,445195.84,87681.34
Active Decode Throughput Per User (tokens/sec/user),32733.22,0.00,1508200.27,,,,,,14719.91,,71846.37,122961.98,297611.81,58981.45
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),25996.81,0.00,1652133.96,,,,,,0.00,,79041.54,127139.33,275230.65,57940.36
Credit-to-Start Latency (ms),112.65,0.82,3774.15,1698023.62,1.66,3.43,5.27,11.81,33.86,108.32,307.85,508.81,1080.01,215.41
Decode Duration (ms),2.43,0.00,1157.43,36637.76,0.00,0.00,0.00,0.00,0.00,0.00,4.62,12.02,46.35,15.27
E2E Output Token Throughput (tokens/sec/user),3080.14,1.06,50618.75,46429972.22,8.49,26.18,44.58,115.25,656.37,4311.77,9651.76,13253.71,21895.12,4959.34
Effective Concurrency,32.16,0.00,83.00,,,,,,29.00,,59.00,63.00,71.00,19.93
Effective Decode Concurrency,0.84,0.00,11.00,,,,,,0.00,,2.00,3.00,5.00,1.14
Effective Decode Throughput (tokens/sec),25659.05,0.00,2529717.40,,,,,,0.00,,71558.44,126793.30,330514.30,66309.77
Effective Decode Throughput Per User (tokens/sec/user),15667.57,0.00,1508200.27,,,,,,0.00,,40062.77,70426.68,211881.84,43960.10
Effective Latency (CO-aware) (ms),209.17,12.49,4776.73,3153103.69,22.65,32.62,39.44,57.50,97.97,212.02,517.17,789.41,1571.33,313.00
Effective Prefill Concurrency,31.32,0.00,81.00,,,,,,29.00,,57.00,62.00,69.00,19.43
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
