Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),123883.25,0.00,2131830.59,,,,,,72729.95,,322907.21,417619.93,622192.25,143843.77
Active Decode Throughput Per User (tokens/sec/user),33987.04,0.00,1077081.25,,,,,,20928.69,,83338.66,108897.14,177651.59,39634.18
Active Prefill Throughput (tokens/sec),6384276.79,19438.59,41521610.45,,,,,,4167605.82,,16361095.32,20348715.37,27890805.81,6751557.80
Active Prefill Throughput Per User (tokens/sec/user),659496.38,19438.59,6115982.77,,,,,,628455.11,,1244847.50,1419477.71,1838225.86,447027.44
Active Total Throughput (tokens/sec),4523677.20,0.00,41521610.45,,,,,,1214539.22,,14113454.17,18286369.34,26133928.61,6329122.28
Credit-to-Start Latency (ms),2.94,0.72,69.70,66632.62,1.07,1.22,1.32,1.59,2.24,3.43,5.20,6.67,12.41,2.51
Decode Duration (ms),4.78,0.00,170.07,108442.13,0.00,0.00,0.00,0.00,0.53,5.59,14.47,22.92,46.05,9.34
E2E Output Token Throughput (tokens/sec/user),11387.57,19.51,79654.03,258258769.73,65.07,250.49,342.23,822.77,4688.69,19566.78,32801.19,39544.70,50614.51,13474.67
Effective Concurrency,7.19,0.00,67.00,,,,,,5.00,,18.00,22.00,30.00,7.83
Effective Decode Concurrency,2.64,0.00,30.00,,,,,,2.00,,7.00,8.00,13.00,3.15
Effective Decode Throughput (tokens/sec),84267.93,0.00,2131830.59,,,,,,16217.98,,266475.63,365375.77,575681.89,131957.41
Effective Decode Throughput Per User (tokens/sec/user),23118.67,0.00,1077081.25,,,,,,6233.72,,69047.24,94500.20,160010.49,36329.03
Effective Latency (CO-aware) (ms),17.21,3.96,192.66,390389.82,4.86,5.69,6.49,8.75,13.28,18.71,34.86,48.45,68.67,13.88
Effective Prefill Concurrency,4.55,0.00,52.00,,,,,,1.00,,15.00,19.00,26.00,6.60
Effective Prefill Throughput (tokens/sec),3472805.98,0.00,41521610.45,,,,,,143817.42,,12332944.22,16843701.77,25000982.44,5908189.00
Effective Prefill Throughput Per User (tokens/sec/user),358741.18,0.00,6115982.77,,,,,,113424.26,,1069154.43,1267825.34,1655402.19,465397.88
Effective Total Throughput (tokens/sec),3557763.34,0.00,41521610.45,,,,,,276919.80,,12422305.17,16881272.98,25029741.01,5911089.63
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8.43,1.00,103.00,191232.00,1.00,1.00,1.00,2.00,3.00,13.00,24.00,30.00,42.00,10.43
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,99.78,502.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84
HTTP Connection Overhead (ms),0.03,0.00,99.78,610.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90
