Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),465270.29,0.00,4237301.11,,,,,,365431.77,,967445.54,1225662.44,1763561.02,383400.14
Active Decode Throughput Per User (tokens/sec/user),297192.38,0.00,3387244.99,,,,,,280733.77,,531574.60,616302.31,784357.91,178724.74
Active Prefill Throughput (tokens/sec),7102488.44,20695.46,25473016.78,,,,,,6263131.21,,14329938.46,16363505.21,20082915.80,5060451.07
Active Prefill Throughput Per User (tokens/sec/user),725560.77,20695.46,2844492.86,,,,,,703997.17,,1065956.53,1261067.29,1938996.13,322355.20
Active Total Throughput (tokens/sec),6890406.55,691.37,25473016.78,,,,,,6031009.14,,14254434.99,16323642.98,20074115.60,5129847.59
Credit-to-Start Latency (ms),4.55,0.66,128.87,103253.83,1.00,1.12,1.22,1.50,2.30,4.24,10.74,13.59,47.35,7.09
Decode Duration (ms),0.46,0.00,69.48,10341.11,0.00,0.00,0.00,0.00,0.00,0.65,1.44,1.98,3.90,0.98
E2E Output Token Throughput (tokens/sec/user),15958.32,28.57,160255.36,361918670.21,132.73,244.54,311.92,569.36,3583.55,29090.09,47653.34,58505.29,82494.67,21158.18
Effective Concurrency,5.42,0.00,51.00,,,,,,1.00,,17.00,21.00,29.00,7.64
Effective Decode Concurrency,0.24,0.00,10.00,,,,,,0.00,,1.00,2.00,3.00,0.66
Effective Decode Throughput (tokens/sec),71119.41,0.00,4237301.11,,,,,,0.00,,257560.56,531755.40,1127804.83,224723.45
Effective Decode Throughput Per User (tokens/sec/user),45427.11,0.00,3387244.99,,,,,,0.00,,216959.46,358959.23,584105.67,127747.88
Effective Latency (CO-aware) (ms),15.30,5.26,141.59,347100.07,6.75,7.69,8.43,9.96,12.36,16.37,25.08,33.41,59.60,9.86
Effective Prefill Concurrency,5.18,0.00,51.00,,,,,,0.00,,17.00,21.00,28.00,7.55
Effective Prefill Throughput (tokens/sec),3472900.18,0.00,25473016.78,,,,,,0.00,,11684793.87,14273481.58,18529078.07,5012664.88
Effective Prefill Throughput Per User (tokens/sec/user),354777.08,0.00,2844492.86,,,,,,0.00,,907888.97,1058744.25,1628377.30,427031.36
Effective Total Throughput (tokens/sec),3544301.81,0.00,25473016.78,,,,,,220572.89,,11789588.34,14329938.46,18597558.13,5039418.92
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.72,1.00,13.00,38978.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,3.00,5.00,1.01
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,9.41,177.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19
HTTP Connection Overhead (ms),0.01,0.00,17.29,256.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30
