Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),118304.30,0.00,2206046.42,,,,,,78856.06,,293379.51,376312.56,562252.57,129876.81
Active Decode Throughput Per User (tokens/sec/user),33689.61,0.00,1611769.39,,,,,,21117.53,,80655.60,110305.48,190629.73,40950.69
Active Prefill Throughput (tokens/sec),4744297.57,29814.28,39283110.90,,,,,,2674704.82,,12289430.39,15141737.39,20705871.21,5037783.43
Active Prefill Throughput Per User (tokens/sec/user),496825.29,29814.28,5132796.73,,,,,,443096.17,,912052.03,1078564.18,1433770.12,316811.45
Active Total Throughput (tokens/sec),4088234.39,393.89,39283110.90,,,,,,2016437.84,,11490404.74,14522677.46,20176878.87,4915081.25
Credit-to-Start Latency (ms),3.36,0.82,59.39,76254.93,1.11,1.30,1.44,1.85,2.74,4.12,5.86,7.27,12.18,2.42
Decode Duration (ms),5.01,0.00,116.32,113667.02,0.00,0.00,0.00,0.00,1.14,6.84,13.28,20.03,46.77,8.84
E2E Output Token Throughput (tokens/sec/user),9050.70,17.91,81845.83,205260840.42,62.22,156.84,265.60,621.42,3381.18,15708.64,26199.16,31621.75,42065.54,10982.88
Effective Concurrency,8.98,0.00,44.00,,,,,,7.00,,20.00,24.00,31.00,7.93
Effective Decode Concurrency,2.76,0.00,21.00,,,,,,2.00,,7.00,9.00,12.00,2.98
Effective Decode Throughput (tokens/sec),84511.73,0.00,2206046.42,,,,,,24000.97,,251985.71,335840.03,523453.11,122088.74
Effective Decode Throughput Per User (tokens/sec/user),24066.46,0.00,1611769.39,,,,,,8773.77,,67191.44,95391.45,171256.16,37809.33
Effective Latency (CO-aware) (ms),21.19,4.55,145.86,480642.66,6.07,7.50,8.67,11.71,17.50,25.66,37.83,51.92,70.24,13.85
Effective Prefill Concurrency,6.22,0.00,40.00,,,,,,4.00,,17.00,21.00,27.00,7.01
Effective Prefill Throughput (tokens/sec),3472123.86,0.00,39283110.90,,,,,,1285320.56,,10761200.28,13886673.02,19616107.60,4794894.09
Effective Prefill Throughput Per User (tokens/sec/user),363602.60,0.00,5132796.73,,,,,,313315.98,,831465.14,1007922.10,1369279.64,349135.69
Effective Total Throughput (tokens/sec),3557194.86,0.00,39283110.90,,,,,,1425587.76,,10808001.65,13922405.10,19669107.32,4786338.70
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8.80,1.00,119.00,199626.00,1.00,1.00,1.00,2.00,3.00,14.00,24.00,30.00,45.00,10.71
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,55.22,473.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62
HTTP Connection Overhead (ms),0.03,0.00,55.22,603.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75
HTTP Connection Reused (ratio),1.00,0.00,1.00,22616.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),53.76,0.90,622.93,1219135.17,1.52,1.52,1.52,1.55,9.33,105.66,154.84,182.92,263.86,71.38
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,12.45,130.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20
HTTP Duration (excl. conn) (ms),17.70,2.87,144.30,401437.17,4.06,5.10,5.98,8.50,14.02,21.76,33.53,47.99,65.36,13.39
HTTP Receiving (ms),5.49,0.00,117.24,124516.09,0.00,0.00,0.00,0.28,1.63,7.16,13.84,21.55,49.11,9.43
HTTP Sending (ms),0.31,0.06,55.63,7062.47,0.14,0.17,0.18,0.20,0.23,0.26,0.33,0.58,1.94,0.71
HTTP Total Time (ms),17.73,2.87,144.30,402041.00,4.06,5.10,5.98,8.51,14.03,21.78,33.65,48.03,65.43,13.44
HTTP Waiting (TTFB) (ms),11.90,2.38,86.03,269858.62,3.23,4.00,4.55,5.90,8.47,15.00,22.18,27.93,50.78,9.58
Input Sequence Length (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Inter Chunk Latency (ms),0.03,0.00,83.14,113667.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.44
Inter Token Latency (ms),0.07,0.00,12.31,1606.09,0.00,0.00,0.00,0.00,0.02,0.04,0.11,0.25,1.26,0.31
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),52341.60,81.23,492659.88,838460083.71,632.12,2722.83,5967.35,18449.63,40486.42,68858.20,113776.44,146392.18,238872.46,49287.66
Prefill Throughput Per User (tokens/sec/user),751787.70,19201.39,6903443.17,17049793334.33,53063.37,107933.76,151082.49,311036.96,611688.13,1019941.86,1471757.93,1868803.35,3137306.66,620856.10
Request Latency (ms),17.36,2.95,143.48,393639.47,3.96,5.01,5.82,8.34,13.88,21.58,32.40,47.21,63.51,12.97
Time to First Output Token (ms),12.35,2.75,86.43,279972.45,3.59,4.36,4.93,6.31,8.91,15.54,22.64,28.58,51.30,9.62
Time to First Token (ms),12.35,2.75,86.43,279972.45,3.59,4.36,4.93,6.31,8.91,15.54,22.64,28.58,51.30,9.62
Time to Second Token (ms),0.19,0.00,23.23,4243.80,0.00,0.00,0.00,0.00,0.00,0.00,0.41,1.04,3.74,0.83
Tokens In Flight (tokens),67700.20,0.00,338511.72,,,,,,56270.00,,150793.00,175760.39,229910.88,58554.97
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Usage Total Tokens (tokens),7062.38,922.00,30029.00,160167745.00,1036.78,1402.00,2138.00,3274.00,6323.00,7322.00,13866.20,18867.10,27040.98,5152.20

Metric,Value
Benchmark Duration (sec),44.94
Input Token Throughput (tokens/sec),3472123.86
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86260.48
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),3.09
Replay Schedule Lag p90 (ms),6.76
Replay Schedule Lag p99 (ms),14.14
Request Count,22679.00
Request Throughput (requests/sec),503.85
Total Input Sequence Length (tokens),156285043.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),3558384.34
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),156285043.00
Total Usage Total Tokens (tokens),160167745.00


