Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),463772.63,0.00,3649217.30,,,,,,379782.71,,964833.71,1195522.82,1698954.17,374388.98
Active Decode Throughput Per User (tokens/sec/user),310697.70,0.00,2528991.23,,,,,,297223.58,,568460.41,665176.27,879500.26,199656.30
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),113332.52,0.00,3818068.92,,,,,,0.00,,440910.68,685944.67,1190977.66,260721.76
Credit-to-Start Latency (ms),2.85,0.80,50.01,64558.06,1.08,1.25,1.42,1.85,2.38,3.33,4.59,5.75,9.02,1.99
Decode Duration (ms),0.42,0.00,25.93,9602.34,0.00,0.00,0.00,0.00,0.00,0.61,1.38,1.95,3.84,0.88
E2E Output Token Throughput (tokens/sec/user),11009.19,19.60,118173.54,249677486.76,89.98,150.32,194.23,434.63,2358.27,19256.48,32824.44,41279.86,62256.28,15083.11
Effective Concurrency,8.23,0.00,65.00,,,,,,5.00,,21.00,24.00,31.00,8.98
Effective Decode Concurrency,0.23,0.00,7.00,,,,,,0.00,,1.00,2.00,3.00,0.61
Effective Decode Throughput (tokens/sec),71617.33,0.00,3649217.30,,,,,,0.00,,275413.78,547015.36,1110364.05,223002.09
Effective Decode Throughput Per User (tokens/sec/user),47978.34,0.00,2528991.23,,,,,,0.00,,223324.92,382525.59,632599.00,136968.90
Effective Latency (CO-aware) (ms),19.18,6.05,145.23,435085.89,8.51,10.38,11.51,13.78,17.19,22.16,29.24,34.37,49.53,8.52
Effective Prefill Concurrency,8.01,0.00,65.00,,,,,,4.00,,21.00,24.00,31.00,8.96
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),72431.48,0.00,3818068.92,,,,,,0.00,,300568.90,529744.93,1056602.05,215421.17
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.76,1.00,30.00,40014.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,7.00,1.32
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,23.27,285.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34
HTTP Connection Overhead (ms),0.02,0.00,33.48,414.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52
HTTP Connection Reused (ratio),1.00,0.00,1.00,22612.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,10.40,128.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19
HTTP Duration (excl. conn) (ms),16.23,4.46,122.12,368077.23,6.33,7.94,9.11,11.20,14.38,18.89,25.63,30.37,44.75,7.90
HTTP Receiving (ms),0.45,0.00,25.93,10261.97,0.00,0.00,0.00,0.00,0.00,0.66,1.43,1.99,3.88,0.89
HTTP Sending (ms),0.25,0.06,23.86,5613.52,0.13,0.16,0.17,0.19,0.20,0.23,0.26,0.32,1.26,0.42
HTTP Total Time (ms),16.25,4.46,123.43,368491.99,6.33,7.94,9.11,11.20,14.38,18.89,25.63,30.37,44.77,8.03
HTTP Waiting (TTFB) (ms),15.53,4.23,120.43,352201.73,5.97,7.48,8.62,10.62,13.67,18.08,24.84,29.53,43.86,7.69
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.00,0.00,25.93,9602.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06
Inter Token Latency (ms),0.00,0.00,0.19,25.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),419129.01,5287.03,1769256.91,3294773164.65,78742.43,140241.44,191271.70,290330.45,389495.62,520772.09,681846.73,783004.42,1006163.91,196268.10
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Request Latency (ms),16.31,4.55,122.22,369873.66,6.41,8.03,9.19,11.27,14.46,18.96,25.73,30.44,44.84,7.90
Time to First Output Token (ms),15.89,4.55,122.22,360271.32,6.28,7.82,8.95,10.95,14.01,18.42,25.19,29.92,44.38,7.78
Time to First Token (ms),15.89,4.55,122.22,360271.32,6.28,7.82,8.95,10.95,14.01,18.42,25.19,29.92,44.38,7.78
Time to Second Token (ms),0.00,0.00,1.49,4.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
Tokens In Flight (tokens),54.90,0.00,2623.00,,,,,,0.00,,186.00,416.00,863.00,176.93
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Total Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86

Metric,Value
Benchmark Duration (sec),44.93
Input Token Throughput (tokens/sec),0.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86277.89
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),3.00
Replay Schedule Lag p90 (ms),5.60
Replay Schedule Lag p99 (ms),10.64
Request Count,22679.00
Request Throughput (requests/sec),503.95
Total Input Sequence Length (tokens),0.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),86277.89
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),0.00
Total Usage Total Tokens (tokens),3882702.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
