Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),518486.03,0.00,3880518.88,,,,,,417845.40,,1069521.93,1335739.46,1952712.42,412939.56
Active Decode Throughput Per User (tokens/sec/user),314886.04,0.00,2695201.62,,,,,,298248.72,,548835.19,627929.68,779988.37,177094.93
Active Prefill Throughput (tokens/sec),7002713.45,29202.45,28049607.37,,,,,,6821688.04,,12490268.61,14117971.69,17421959.78,4103354.57
Active Prefill Throughput Per User (tokens/sec/user),529865.59,29202.45,2453282.22,,,,,,497850.47,,780104.96,910922.94,1416233.04,231615.49
Active Total Throughput (tokens/sec),6809174.39,2364.02,28049607.37,,,,,,6652725.39,,12385758.50,14045765.74,17340066.94,4190124.75
Credit-to-Start Latency (ms),2.00,0.64,23.84,45273.02,0.95,1.08,1.15,1.32,1.62,2.26,3.20,4.17,6.68,1.16
Decode Duration (ms),0.44,0.00,13.05,10059.74,0.00,0.00,0.00,0.00,0.00,0.67,1.39,1.90,3.74,0.80
E2E Output Token Throughput (tokens/sec/user),12212.54,33.51,150989.07,276968291.96,117.16,169.06,211.41,508.49,2540.72,21885.74,35707.11,45399.26,67108.97,16572.05
Effective Concurrency,7.20,0.00,47.00,,,,,,1.00,,21.00,24.00,30.00,8.88
Effective Decode Concurrency,0.23,0.00,11.00,,,,,,0.00,,1.00,2.00,3.00,0.68
Effective Decode Throughput (tokens/sec),72369.73,0.00,3880518.88,,,,,,0.00,,256189.68,550547.86,1194642.78,236824.47
Effective Decode Throughput Per User (tokens/sec/user),43950.96,0.00,2695201.62,,,,,,0.00,,206098.05,361758.27,587568.72,127614.13
Effective Latency (CO-aware) (ms),16.29,5.43,64.79,369492.22,7.55,9.32,10.49,12.75,15.54,18.94,22.60,25.33,33.59,5.31
Effective Prefill Concurrency,6.97,0.00,46.00,,,,,,0.00,,21.00,24.00,29.00,8.85
Effective Prefill Throughput (tokens/sec),3472963.06,0.00,28049607.37,,,,,,0.00,,10349492.10,12485123.27,16086180.72,4539733.64
Effective Prefill Throughput Per User (tokens/sec/user),262784.37,0.00,2453282.22,,,,,,0.00,,660394.30,778515.67,1174134.50,311111.11
Effective Total Throughput (tokens/sec),3545630.98,0.00,28049607.37,,,,,,378746.35,,10431311.76,12529397.25,16101212.41,4551216.14
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.76,1.00,14.00,39976.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,6.00,1.05
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,10.10,183.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21
HTTP Connection Overhead (ms),0.01,0.00,15.78,259.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31
HTTP Connection Reused (ratio),1.00,0.00,1.00,22630.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),40.06,0.50,465.12,908568.15,0.97,0.97,0.97,0.97,6.78,78.83,115.55,136.73,197.18,53.42
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.00,0.00,7.01,76.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11
HTTP Duration (excl. conn) (ms),14.19,3.63,62.95,321766.14,5.66,7.13,8.29,10.52,13.42,16.88,20.70,23.28,31.72,5.39
HTTP Receiving (ms),0.46,0.00,13.04,10364.05,0.00,0.00,0.00,0.00,0.00,0.69,1.40,1.91,3.75,0.80
HTTP Sending (ms),0.25,0.07,10.55,5640.75,0.13,0.16,0.18,0.19,0.21,0.24,0.28,0.33,1.13,0.29
HTTP Total Time (ms),14.20,3.63,62.95,322026.13,5.66,7.13,8.29,10.52,13.42,16.88,20.72,23.33,31.88,5.42
HTTP Waiting (TTFB) (ms),13.48,3.45,62.74,305761.34,5.27,6.62,7.70,9.90,12.72,16.12,19.83,22.31,30.82,5.27
Input Sequence Length (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Inter Chunk Latency (ms),0.00,0.00,9.32,10059.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05
Inter Token Latency (ms),0.00,0.00,0.42,51.82,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),338784.75,2364.07,911004.05,3400043722.07,25505.11,83909.83,107657.95,174150.61,337324.33,463874.95,588889.33,661058.72,765096.70,181868.27
Prefill Throughput Per User (tokens/sec/user),538208.04,17060.51,3243511.81,12206020199.65,54462.92,87907.36,138733.84,273274.40,454330.61,689508.73,1035687.52,1319870.99,1907685.77,387159.04
Request Latency (ms),14.28,3.71,63.06,323932.68,5.76,7.23,8.39,10.62,13.51,16.96,20.79,23.37,31.81,5.39
