Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),293808.93,0.00,4170608.47,,,,,,223531.57,,662030.56,839779.33,1248987.28,276456.17
Active Decode Throughput Per User (tokens/sec/user),160266.86,0.00,2285853.04,,,,,,140649.43,,323996.42,389956.56,542059.45,126206.31
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),111276.53,0.00,1942422.73,,,,,,0.00,,379550.93,546216.11,895469.79,202349.57
Credit-to-Start Latency (ms),14.10,0.82,203.92,319734.44,1.18,1.56,1.94,2.75,4.67,10.75,44.41,51.11,89.23,20.97
Decode Duration (ms),0.99,0.00,125.36,22355.63,0.00,0.00,0.00,0.00,0.00,1.33,2.91,4.31,9.16,2.33
E2E Output Token Throughput (tokens/sec/user),11970.63,11.50,111150.00,271481970.86,80.76,182.47,248.02,482.80,2980.89,21056.68,36061.59,44770.35,63318.72,16002.86
Effective Concurrency,7.49,0.00,82.00,,,,,,4.00,,20.00,25.00,39.00,9.17
Effective Decode Concurrency,0.51,0.00,22.00,,,,,,0.00,,2.00,3.00,5.00,1.16
Effective Decode Throughput (tokens/sec),76436.59,0.00,4170608.47,,,,,,0.00,,296718.78,483417.86,905676.25,191045.52
Effective Decode Throughput Per User (tokens/sec/user),41694.38,0.00,2285853.04,,,,,,0.00,,180746.70,259847.83,413889.04,95328.80
Effective Latency (CO-aware) (ms),28.97,5.30,245.61,656978.73,7.71,9.64,10.82,13.36,17.73,34.00,65.04,84.94,123.44,25.83
Effective Prefill Concurrency,6.98,0.00,81.00,,,,,,3.00,,19.00,24.00,38.00,8.97
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),76637.86,0.00,1942422.73,,,,,,0.00,,290023.20,463573.06,825488.22,175653.99
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,3.05,1.00,57.00,69162.00,1.00,1.00,1.00,1.00,2.00,3.00,7.00,10.00,17.00,3.60
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,35.88,450.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48
HTTP Connection Overhead (ms),0.02,0.00,35.88,562.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59
HTTP Connection Reused (ratio),1.00,0.00,1.00,22586.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.06
HTTP Data Received (KB),40.06,0.50,465.11,908455.12,0.96,0.96,0.96,0.96,6.77,78.83,115.55,136.72,197.18,53.42
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.00,0.00,11.91,111.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18
HTTP Duration (excl. conn) (ms),14.76,3.72,160.67,334631.36,5.36,6.51,7.30,9.02,11.97,16.38,24.87,34.79,55.42,10.11
HTTP Receiving (ms),1.01,0.00,125.36,22876.52,0.00,0.00,0.00,0.00,0.14,1.36,2.94,4.33,9.17,2.34
HTTP Sending (ms),0.26,0.06,36.12,5981.64,0.08,0.13,0.15,0.18,0.20,0.23,0.28,0.39,1.68,0.55
HTTP Total Time (ms),14.78,3.72,160.67,335193.48,5.36,6.51,7.30,9.02,11.97,16.39,24.92,34.92,56.85,10.18
HTTP Waiting (TTFB) (ms),13.48,3.51,160.46,305773.20,4.93,6.00,6.74,8.23,10.84,14.67,22.29,32.21,50.88,9.69
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.01,0.00,123.18,22355.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.14
Inter Token Latency (ms),0.00,0.00,0.25,75.75,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
