Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),316671.61,0.00,3904871.91,,,,,,246788.80,,684522.34,864715.43,1264692.72,277183.40
Active Decode Throughput Per User (tokens/sec/user),175580.25,0.00,2001256.45,,,,,,159098.06,,334681.31,396662.36,554771.16,124376.81
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),113095.20,0.00,2542950.64,,,,,,0.00,,387376.81,558848.18,900564.41,206764.40
Credit-to-Start Latency (ms),3.54,0.80,48.56,80392.41,1.10,1.32,1.55,2.39,3.33,4.28,5.42,6.33,9.33,2.06
Decode Duration (ms),0.92,0.00,23.15,20813.10,0.00,0.00,0.00,0.00,0.15,1.39,2.87,4.06,7.11,1.60
E2E Output Token Throughput (tokens/sec/user),9255.63,16.53,108907.19,209908323.43,101.90,138.86,169.57,415.19,2052.79,16878.04,27086.01,33541.43,48318.10,12246.46
Effective Concurrency,9.10,0.00,80.00,,,,,,8.00,,21.00,24.00,30.00,8.82
Effective Decode Concurrency,0.47,0.00,15.00,,,,,,0.00,,2.00,3.00,5.00,1.03
Effective Decode Throughput (tokens/sec),80109.78,0.00,3904871.91,,,,,,0.00,,313438.43,502320.00,925255.37,195925.86
Effective Decode Throughput Per User (tokens/sec/user),44416.99,0.00,2001256.45,,,,,,0.00,,193029.99,269571.45,418353.26,98687.68
Effective Latency (CO-aware) (ms),21.60,6.06,176.60,489895.26,9.21,11.95,13.60,16.74,21.01,25.35,29.57,32.45,41.39,7.66
Effective Prefill Concurrency,8.63,0.00,80.00,,,,,,7.00,,21.00,24.00,30.00,8.83
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),80351.26,0.00,2542950.64,,,,,,0.00,,305507.46,474522.08,835402.75,181672.46
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,3.20,1.00,54.00,72577.00,1.00,1.00,1.00,1.00,2.00,4.00,8.00,11.00,17.00,3.59
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.04,0.00,34.14,839.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81
HTTP Connection Overhead (ms),0.05,0.00,57.26,1171.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.26
HTTP Connection Reused (ratio),1.00,0.00,1.00,22598.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.06
HTTP Data Received (KB),40.06,0.50,465.11,908455.12,0.96,0.96,0.96,0.96,6.77,78.83,115.55,136.72,197.18,53.42
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,25.24,332.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48
HTTP Duration (excl. conn) (ms),17.94,4.60,167.15,406837.70,7.03,9.03,10.45,13.19,17.23,21.56,25.81,28.69,37.12,7.05
HTTP Receiving (ms),0.94,0.00,23.16,21372.62,0.00,0.00,0.00,0.00,0.19,1.42,2.89,4.08,7.13,1.60
HTTP Sending (ms),0.29,0.06,34.54,6538.23,0.14,0.16,0.18,0.19,0.21,0.24,0.29,0.39,1.41,0.85
HTTP Total Time (ms),17.99,4.60,224.41,408009.21,7.03,9.03,10.45,13.19,17.23,21.56,25.81,28.69,37.51,7.55
HTTP Waiting (TTFB) (ms),16.71,4.41,134.61,378926.85,6.55,8.37,9.68,12.22,15.91,20.21,24.39,27.15,34.80,6.53
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.01,0.00,16.12,20813.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.08
Inter Token Latency (ms),0.00,0.00,0.17,79.94,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),204115.78,5721.23,693520.90,2367538892.50,32456.31,68812.67,88754.64,125451.55,187754.89,267238.77,337469.73,385932.05,525872.05,103368.26
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Request Latency (ms),18.04,4.71,167.43,409080.84,7.11,9.12,10.54,13.29,17.33,21.66,25.91,28.78,37.20,7.06
Time to First Output Token (ms),17.12,4.71,167.43,388267.75,6.91,8.74,10.05,12.59,16.28,20.59,24.79,27.54,35.40,6.78
Time to First Token (ms),17.12,4.71,167.43,388267.75,6.91,8.74,10.05,12.59,16.28,20.59,24.79,27.54,35.40,6.78
Time to Second Token (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tokens In Flight (tokens),113.01,0.00,4013.00,,,,,,0.00,,444.00,706.00,1296.00,276.03
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Total Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86

Metric,Value
Benchmark Duration (sec),44.87
Input Token Throughput (tokens/sec),0.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86279.16
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),3.63
Replay Schedule Lag p90 (ms),6.17
Replay Schedule Lag p99 (ms),10.39
Request Count,22679.00
