Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),428955.66,0.00,4190926.71,,,,,,336693.22,,917627.62,1163218.49,1700102.47,371447.16
Active Decode Throughput Per User (tokens/sec/user),267828.36,0.00,2595501.83,,,,,,247695.75,,509522.44,599913.85,763870.88,180963.44
Active Prefill Throughput (tokens/sec),4742227.49,20133.53,21441586.47,,,,,,4559442.50,,8529435.11,9690907.11,12187988.00,2843462.81
Active Prefill Throughput Per User (tokens/sec/user),358469.08,20133.53,2146526.39,,,,,,329000.11,,538881.25,634741.41,966860.25,167183.68
Active Total Throughput (tokens/sec),4693549.37,4015.38,21441586.47,,,,,,4521311.69,,8525192.73,9678589.35,12154665.69,2869885.63
Credit-to-Start Latency (ms),2.77,0.67,44.99,62934.75,0.97,1.11,1.21,1.49,2.20,3.39,5.02,6.34,9.85,1.96
Decode Duration (ms),0.52,0.00,124.25,11774.36,0.00,0.00,0.00,0.00,0.00,0.71,1.59,2.28,4.50,1.42
E2E Output Token Throughput (tokens/sec/user),8668.09,15.76,111374.00,196661605.72,75.11,113.40,141.42,378.70,1769.97,14868.17,25656.17,32927.06,51372.53,12220.62
Effective Concurrency,10.60,0.00,51.00,,,,,,11.00,,23.00,26.00,32.00,9.15
Effective Decode Concurrency,0.27,0.00,13.00,,,,,,0.00,,1.00,2.00,3.00,0.72
Effective Decode Throughput (tokens/sec),71558.22,0.00,4190926.71,,,,,,0.00,,265995.38,526898.79,1109977.48,220433.75
Effective Decode Throughput Per User (tokens/sec/user),44678.49,0.00,2595501.83,,,,,,0.00,,199566.81,345500.65,577223.10,124229.24
Effective Latency (CO-aware) (ms),23.82,6.26,230.68,540392.02,9.21,11.97,13.92,17.65,22.47,28.58,34.68,39.23,50.62,9.18
Effective Prefill Concurrency,10.33,0.00,47.00,,,,,,10.00,,23.00,26.00,32.00,9.18
Effective Prefill Throughput (tokens/sec),3470252.21,0.00,21441586.47,,,,,,3199065.01,,7947680.80,9146755.01,11668625.29,3214140.03
Effective Prefill Throughput Per User (tokens/sec/user),262319.37,0.00,2146526.39,,,,,,273878.46,,502932.73,592205.21,896339.67,213717.98
