Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),465205.40,0.00,4722114.16,,,,,,368729.03,,975806.49,1223868.29,1766533.36,385614.42
Active Decode Throughput Per User (tokens/sec/user),300607.51,0.00,2803383.42,,,,,,272856.01,,564646.89,671069.29,917136.57,201691.00
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),114789.89,0.00,3443097.47,,,,,,0.00,,439590.15,690795.07,1235030.74,265093.45
Credit-to-Start Latency (ms),2.88,0.69,36.21,65307.48,0.97,1.12,1.23,1.54,2.32,3.60,5.20,6.44,10.13,1.91
Decode Duration (ms),0.45,0.00,17.88,10173.12,0.00,0.00,0.00,0.00,0.00,0.60,1.47,2.14,4.15,0.93
E2E Output Token Throughput (tokens/sec/user),11194.60,27.66,129229.70,253949594.58,105.34,161.75,199.27,455.01,2359.79,20155.88,33066.82,41490.89,59768.85,15107.10
Effective Concurrency,7.79,0.00,51.00,,,,,,4.00,,21.00,23.00,30.00,8.65
Effective Decode Concurrency,0.24,0.00,9.00,,,,,,0.00,,1.00,2.00,3.00,0.66
Effective Decode Throughput (tokens/sec),71376.60,0.00,4722114.16,,,,,,0.00,,260088.56,539408.66,1131200.65,225665.11
Effective Decode Throughput Per User (tokens/sec/user),46121.66,0.00,2803383.42,,,,,,0.00,,200881.48,361242.41,631383.85,134084.51
Effective Latency (CO-aware) (ms),18.34,5.45,92.40,415967.67,8.84,10.88,12.07,14.35,17.33,20.97,25.72,29.62,38.07,5.96
Effective Prefill Concurrency,7.55,0.00,51.00,,,,,,3.00,,20.00,23.00,29.00,8.63
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),72148.11,0.00,3443097.47,,,,,,0.00,,291443.15,523903.33,1078429.23,217360.77
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.75,1.00,41.00,39668.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,6.00,1.29
HTTP Chunks Sent,1.00,1.00,1.00,22685.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,16.00,261.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30
HTTP Connection Overhead (ms),0.02,0.00,26.91,385.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48
HTTP Connection Reused (ratio),1.00,0.00,1.00,22634.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),41.06,0.51,476.84,931422.75,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.14,202.14,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,666144.83,4.01,4.39,7.54,13.88,26.62,30.87,57.51,78.70,113.34,21.70
HTTP DNS Lookup (ms),0.01,0.00,10.91,123.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18
HTTP Duration (excl. conn) (ms),15.34,4.15,88.57,348050.48,6.17,7.81,8.90,11.35,14.46,18.17,22.70,26.04,34.08,5.84
HTTP Receiving (ms),0.47,0.00,17.87,10765.90,0.00,0.00,0.00,0.00,0.00,0.64,1.50,2.18,4.21,0.94
HTTP Sending (ms),0.27,0.06,16.80,6089.80,0.12,0.15,0.16,0.18,0.20,0.23,0.28,0.44,1.83,0.44
HTTP Total Time (ms),15.36,4.15,88.57,348435.70,6.17,7.81,8.90,11.35,14.46,18.17,22.73,26.07,34.29,5.90
HTTP Waiting (TTFB) (ms),14.60,3.83,84.40,331194.78,5.75,7.32,8.36,10.71,13.73,17.32,21.65,24.94,32.90,5.66
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.00,0.00,17.88,10173.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06
Inter Token Latency (ms),0.00,0.00,0.81,28.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.17,1.00,2000.00,3883050.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.00,847.16,229.84
Output Token Count (tokens),171.17,1.00,2000.00,3883050.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.00,847.16,229.84
Output Token Throughput Per User (tokens/sec/user),407181.37,1233.39,1932698.98,3216325634.43,73791.75,126404.41,165604.60,263662.31,374327.21,514338.78,688256.27,803905.16,1025583.96,208201.81
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Request Latency (ms),15.43,4.24,88.68,350066.52,6.25,7.90,9.00,11.43,14.54,18.24,22.80,26.12,34.12,5.83
Time to First Output Token (ms),14.98,4.15,84.73,339893.40,6.09,7.70,8.74,11.10,14.11,17.69,22.06,25.40,33.34,5.69
Time to First Token (ms),14.98,4.15,84.73,339893.40,6.09,7.70,8.74,11.10,14.11,17.69,22.06,25.40,33.34,5.69
