Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),439072.59,0.00,4293275.64,,,,,,351677.20,,934713.98,1181303.21,1735266.18,378760.27
Active Decode Throughput Per User (tokens/sec/user),275989.94,0.00,1923913.21,,,,,,263385.37,,512351.12,595782.52,761289.56,181359.97
Active Prefill Throughput (tokens/sec),7193730.06,27616.15,23641614.46,,,,,,7036838.37,,13218693.55,14911784.32,18381062.33,4558559.37
Active Prefill Throughput Per User (tokens/sec/user),614633.76,27616.15,2841491.01,,,,,,588477.67,,884043.22,1037359.22,1561583.92,254170.99
Active Total Throughput (tokens/sec),6883416.75,0.00,23641614.46,,,,,,6684946.32,,13137134.54,14847876.89,18206114.97,4679436.94
Credit-to-Start Latency (ms),2.26,0.69,19.56,51283.91,0.98,1.08,1.16,1.33,1.75,2.62,4.09,5.18,7.79,1.46
Decode Duration (ms),0.49,0.00,256.61,11074.21,0.00,0.00,0.00,0.00,0.00,0.69,1.46,2.02,4.11,2.52
E2E Output Token Throughput (tokens/sec/user),13857.54,29.43,137820.35,314275197.34,139.14,203.97,252.55,571.30,3029.99,25022.08,40949.49,50802.09,74844.41,18507.37
Effective Concurrency,6.22,0.00,50.00,,,,,,1.00,,19.00,22.00,28.00,8.21
Effective Decode Concurrency,0.25,0.00,11.00,,,,,,0.00,,1.00,2.00,3.00,0.68
Effective Decode Throughput (tokens/sec),71808.98,0.00,4293275.64,,,,,,0.00,,268838.80,535140.76,1112209.74,223237.20
Effective Decode Throughput Per User (tokens/sec/user),45136.77,0.00,1923913.21,,,,,,0.00,,215645.14,353934.00,570829.76,125694.85
Effective Latency (CO-aware) (ms),14.59,4.58,271.05,330967.79,6.63,7.92,8.86,10.94,13.79,17.23,21.06,23.84,30.41,5.69
Effective Prefill Concurrency,5.96,0.00,49.00,,,,,,0.00,,19.00,22.00,28.00,8.15
Effective Prefill Throughput (tokens/sec),3472893.42,0.00,23641614.46,,,,,,0.00,,11198143.75,13152877.27,16843177.35,4791052.62
Effective Prefill Throughput Per User (tokens/sec/user),296724.72,0.00,2841491.01,,,,,,0.00,,759344.70,877909.72,1309929.38,354287.45
Effective Total Throughput (tokens/sec),3544985.12,0.00,23641614.46,,,,,,180016.83,,11287130.49,13181299.66,16872661.74,4807472.68
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.78,1.00,14.00,40332.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,6.00,1.11
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,12.73,204.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23
HTTP Connection Overhead (ms),0.01,0.00,20.41,294.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36
HTTP Connection Reused (ratio),1.00,0.00,1.00,22628.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),40.06,0.50,465.12,908568.15,0.97,0.97,0.97,0.97,6.78,78.83,115.55,136.73,197.18,53.42
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.00,0.00,7.92,89.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13
HTTP Duration (excl. conn) (ms),12.23,3.50,268.57,277283.93,5.00,6.13,6.94,8.73,11.43,14.65,18.30,20.90,27.26,5.46
HTTP Receiving (ms),0.50,0.00,256.60,11401.75,0.00,0.00,0.00,0.00,0.00,0.71,1.47,2.03,4.12,2.52
HTTP Sending (ms),0.25,0.06,13.08,5598.67,0.13,0.15,0.17,0.19,0.20,0.23,0.27,0.32,1.37,0.33
HTTP Total Time (ms),12.24,3.50,268.57,277578.03,5.00,6.13,6.94,8.73,11.43,14.65,18.31,20.93,27.72,5.49
HTTP Waiting (TTFB) (ms),11.48,3.34,68.79,260283.51,4.62,5.68,6.44,8.11,10.70,13.80,17.36,19.81,25.91,4.74
Input Sequence Length (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Inter Chunk Latency (ms),0.00,0.00,256.61,11074.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19
Inter Token Latency (ms),0.00,0.00,1.15,52.18,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),325626.90,872.93,903962.48,3201889336.36,34662.19,84523.86,106733.20,175520.23,319246.99,441879.02,562312.60,631488.42,742002.99,171927.83
Prefill Throughput Per User (tokens/sec/user),620513.93,14824.62,3351330.55,14072635464.06,64912.15,109292.50,166626.04,324507.51,536772.62,816416.08,1169777.93,1444923.78,1992044.32,416068.41
Request Latency (ms),12.32,3.59,268.67,279378.80,5.08,6.20,7.02,8.82,11.53,14.74,18.39,20.99,27.34,5.46
Time to First Output Token (ms),11.83,3.59,69.08,268304.58,4.92,6.00,6.78,8.46,11.05,14.16,17.75,20.22,26.33,4.76
Time to First Token (ms),11.83,3.59,69.08,268304.58,4.92,6.00,6.78,8.46,11.05,14.16,17.75,20.22,26.33,4.76
Time to Second Token (ms),0.00,0.00,1.36,14.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
Tokens In Flight (tokens),46264.63,0.00,396337.00,,,,,,6214.00,,138573.00,162696.00,209501.00,59825.16
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Usage Total Tokens (tokens),7062.38,922.00,30029.00,160167745.00,1036.78,1402.00,2138.00,3274.00,6323.00,7322.00,13866.20,18867.10,27040.98,5152.20

Metric,Value
Benchmark Duration (sec),44.91
Input Token Throughput (tokens/sec),3472893.41
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86279.59
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),2.59
Replay Schedule Lag p90 (ms),5.26
Replay Schedule Lag p99 (ms),9.44
Request Count,22679.00
Request Throughput (requests/sec),503.96
Total Input Sequence Length (tokens),156285043.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),3559173.00
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),156285043.00
Total Usage Total Tokens (tokens),160167745.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
