Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),117780.57,0.00,2356922.77,,,,,,78348.43,,289475.03,371271.02,549963.33,126458.19
Active Decode Throughput Per User (tokens/sec/user),33609.42,0.00,1637083.25,,,,,,21629.98,,78180.24,107041.23,187945.28,39733.91
Active Prefill Throughput (tokens/sec),4669427.88,30231.04,32805421.23,,,,,,2722552.89,,11898653.51,14936522.78,20825838.00,4913756.92
Active Prefill Throughput Per User (tokens/sec/user),509619.64,30231.04,5099767.74,,,,,,435122.58,,955240.06,1143387.26,1597068.62,339844.88
Active Total Throughput (tokens/sec),4080091.46,604.58,32805421.23,,,,,,2121097.41,,11233927.69,14372840.26,20295330.72,4811348.60
Credit-to-Start Latency (ms),4.29,0.76,107.70,97369.12,1.11,1.33,1.51,2.07,3.23,5.07,7.68,10.48,21.02,4.13
Decode Duration (ms),5.10,0.00,151.97,115566.54,0.00,0.00,0.00,0.00,1.11,6.92,13.80,21.04,46.04,8.98
E2E Output Token Throughput (tokens/sec/user),9212.82,15.24,73770.00,208937467.19,61.38,156.23,263.38,629.18,3359.61,15779.16,26692.75,32714.03,43840.82,11295.65
Effective Concurrency,8.97,0.00,44.00,,,,,,7.00,,20.00,24.00,31.00,7.78
Effective Decode Concurrency,2.79,0.00,22.00,,,,,,2.00,,7.00,9.00,12.00,3.02
Effective Decode Throughput (tokens/sec),84312.73,0.00,2356922.77,,,,,,27641.23,,248440.41,332173.18,512140.78,119454.32
Effective Decode Throughput Per User (tokens/sec/user),24059.14,0.00,1637083.25,,,,,,10325.80,,65632.95,92690.61,168105.15,36877.31
Effective Latency (CO-aware) (ms),22.11,4.24,167.77,501334.02,5.83,7.49,8.78,12.07,18.20,26.81,40.84,53.85,72.59,14.58
Effective Prefill Concurrency,6.18,0.00,39.00,,,,,,4.00,,16.00,20.00,26.00,6.76
