Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),355547.49,0.00,3947209.46,,,,,,271886.90,,787659.74,994749.53,1443855.40,322624.28
Active Decode Throughput Per User (tokens/sec/user),236732.30,0.00,2703852.21,,,,,,184109.85,,514365.76,643148.68,914008.30,208080.91
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),92599.41,0.00,3772983.14,,,,,,0.00,,362259.48,539969.81,982106.50,211458.37
Credit-to-Start Latency (ms),12.50,0.74,159.37,283747.03,1.11,1.35,1.67,2.47,4.21,9.45,42.67,48.91,87.52,19.26
Decode Duration (ms),0.63,0.00,52.38,14378.58,0.00,0.00,0.00,0.00,0.00,0.59,1.85,3.12,8.18,1.76
E2E Output Token Throughput (tokens/sec/user),9639.69,12.32,113504.05,218763091.52,71.13,121.96,165.16,388.49,2104.15,16245.87,29257.87,37046.11,55928.86,13491.89
Effective Concurrency,9.82,0.00,81.00,,,,,,7.00,,23.00,29.00,46.00,10.57
Effective Decode Concurrency,0.33,0.00,17.00,,,,,,0.00,,1.00,2.00,4.00,0.94
Effective Decode Throughput (tokens/sec),68335.85,0.00,3947209.46,,,,,,0.00,,259195.01,485578.60,983053.99,199078.13
Effective Decode Throughput Per User (tokens/sec/user),45499.09,0.00,2703852.21,,,,,,0.00,,174714.52,329929.77,635000.93,130470.65
Effective Latency (CO-aware) (ms),31.98,5.90,213.32,725666.11,9.06,11.33,13.07,16.74,23.04,35.98,66.04,81.72,123.77,24.33
Effective Prefill Concurrency,9.48,0.00,77.00,,,,,,7.00,,23.00,29.00,45.00,10.43
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),69087.51,0.00,3772983.14,,,,,,0.00,,287143.90,462329.77,902110.27,187044.20
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.80,1.00,22.00,40839.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,7.00,1.46
HTTP Chunks Sent,1.00,1.00,1.00,22694.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.04,0.00,56.13,924.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.15
HTTP Connection Overhead (ms),0.05,0.00,104.96,1148.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.48
HTTP Connection Reused (ratio),1.00,0.00,1.00,22603.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.06
HTTP Data Received (KB),41.06,0.51,476.84,931767.37,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.14,202.11,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,666369.83,4.01,4.38,7.54,13.88,26.62,30.87,57.49,78.69,113.34,21.70
HTTP DNS Lookup (ms),0.01,0.00,48.83,223.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47
HTTP Duration (excl. conn) (ms),19.35,4.28,156.42,439174.17,6.59,8.41,9.65,12.42,16.74,23.13,31.81,38.74,61.00,10.85
HTTP Receiving (ms),0.66,0.00,52.36,15081.80,0.00,0.00,0.00,0.00,0.00,0.66,1.90,3.15,8.23,1.77
HTTP Sending (ms),0.30,0.06,56.56,6844.19,0.09,0.14,0.16,0.18,0.20,0.23,0.30,0.60,1.92,1.20
HTTP Total Time (ms),19.40,4.28,191.46,440322.92,6.59,8.41,9.65,12.42,16.74,23.13,31.84,38.75,61.93,11.24
HTTP Waiting (TTFB) (ms),18.39,3.89,132.71,417248.18,6.16,7.93,9.09,11.70,15.81,22.01,30.39,37.62,54.87,10.38
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.00,0.00,42.93,14378.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11
Inter Token Latency (ms),0.00,0.00,0.13,36.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.17,1.00,2000.00,3884486.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.00,847.07,229.83
Output Token Count (tokens),171.17,1.00,2000.00,3884486.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.00,847.07,229.83
Output Token Throughput Per User (tokens/sec/user),366840.93,7664.58,2483459.86,2763779558.57,31951.47,73129.85,109200.28,189969.61,332092.62,478880.82,679719.88,818418.20,1104914.06,235273.07
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Request Latency (ms),19.44,4.35,156.72,441224.74,6.64,8.50,9.74,12.50,16.83,23.22,31.91,38.83,60.76,10.86
Time to First Output Token (ms),18.81,4.27,156.72,426846.15,6.52,8.29,9.46,12.06,16.20,22.40,30.84,38.07,56.86,10.55
Time to First Token (ms),18.81,4.27,156.72,426846.15,6.52,8.29,9.46,12.06,16.20,22.40,30.84,38.07,56.86,10.55
Time to Second Token (ms),0.00,0.00,0.77,2.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
Tokens In Flight (tokens),85.85,0.00,4536.00,,,,,,0.00,,312.00,541.00,1280.00,265.39
Usage Completion Tokens (tokens),171.17,1.00,2000.00,3884486.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.00,847.07,229.83
Usage Prompt Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Total Tokens (tokens),171.17,1.00,2000.00,3884486.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.00,847.07,229.83

Metric,Value
Benchmark Duration (sec),44.96
Input Token Throughput (tokens/sec),0.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86285.50
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),5.09
Replay Schedule Lag p90 (ms),43.42
Replay Schedule Lag p99 (ms),88.57
Request Count,22694.00
Request Throughput (requests/sec),504.10
Total Input Sequence Length (tokens),0.00
Total Output Sequence Length (tokens),3884486.00
Total Output Tokens (tokens),3884486.00
Total Token Throughput (tokens/sec),86285.50
Total Usage Completion Tokens (tokens),3884486.00
Total Usage Prompt Tokens (tokens),0.00
Total Usage Total Tokens (tokens),3884486.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
