Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),407317.56,0.00,4150515.47,,,,,,324799.32,,870497.73,1089579.31,1550476.65,346277.25
Active Decode Throughput Per User (tokens/sec/user),262584.04,0.00,3339123.04,,,,,,225947.95,,528505.23,636890.52,876128.63,199081.05
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),100621.17,0.00,2963342.60,,,,,,0.00,,394163.93,606446.61,1080692.79,233226.19
Credit-to-Start Latency (ms),2.55,0.77,46.06,57793.11,1.00,1.13,1.23,1.49,2.06,3.01,4.40,5.57,9.03,1.73
Decode Duration (ms),0.54,0.00,21.51,12331.70,0.00,0.00,0.00,0.00,0.00,0.65,1.75,2.71,5.66,1.20
E2E Output Token Throughput (tokens/sec/user),8845.71,22.33,107607.19,200638411.10,81.83,119.68,150.21,363.35,1817.63,15557.67,26135.46,32928.09,50143.54,12173.06
Effective Concurrency,10.13,0.00,46.00,,,,,,10.00,,22.00,25.00,31.00,9.18
Effective Decode Concurrency,0.29,0.00,12.00,,,,,,0.00,,1.00,2.00,4.00,0.78
Effective Decode Throughput (tokens/sec),71158.23,0.00,4150515.47,,,,,,0.00,,269339.34,520568.54,1050831.46,211821.22
Effective Decode Throughput Per User (tokens/sec/user),45872.73,0.00,3339123.04,,,,,,0.00,,190779.97,342516.55,616095.49,129865.18
Effective Latency (CO-aware) (ms),22.66,5.32,75.14,513927.61,10.11,12.62,14.16,17.14,21.25,26.74,32.80,37.43,47.83,7.84
Effective Prefill Concurrency,9.84,0.00,45.00,,,,,,9.00,,22.00,25.00,31.00,9.20
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),71924.42,0.00,2963342.60,,,,,,0.00,,295394.43,503032.19,987077.37,202349.63
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.79,1.00,37.00,40703.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,7.00,1.47
HTTP Chunks Sent,1.00,1.00,1.00,22682.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,21.67,261.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33
HTTP Connection Overhead (ms),0.02,0.00,30.97,390.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52
HTTP Connection Reused (ratio),1.00,0.00,1.00,22631.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),41.06,0.51,476.84,931419.80,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.14,202.14,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,666054.50,4.01,4.39,7.54,13.88,26.62,30.87,57.52,78.70,113.35,21.70
HTTP DNS Lookup (ms),0.01,0.00,14.32,128.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21
