Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),365500.55,0.00,3548183.66,,,,,,309257.28,,740326.19,920961.37,1332809.13,292977.82
Active Decode Throughput Per User (tokens/sec/user),279603.96,0.00,2271424.58,,,,,,259208.26,,535266.78,628819.91,838884.43,192560.86
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),86534.45,0.00,2457993.75,,,,,,0.00,,350201.18,523267.13,914790.11,201294.25
Credit-to-Start Latency (ms),3.50,0.79,51.66,79277.19,1.14,1.32,1.48,1.93,2.81,4.24,6.22,7.87,12.48,2.52
Decode Duration (ms),0.45,0.00,16.86,10137.65,0.00,0.00,0.00,0.00,0.00,0.58,1.50,2.19,4.50,0.97
E2E Output Token Throughput (tokens/sec/user),8909.27,20.74,136982.93,202053395.17,74.10,110.13,140.94,388.64,1891.64,14893.03,26845.02,34672.09,52048.04,12590.76
Effective Concurrency,10.50,0.00,53.00,,,,,,11.00,,22.00,25.00,32.00,8.68
Effective Decode Concurrency,0.24,0.00,7.00,,,,,,0.00,,1.00,1.00,2.00,0.57
Effective Decode Throughput (tokens/sec),67085.63,0.00,3548183.66,,,,,,0.00,,281811.31,486937.56,895969.81,189140.01
Effective Decode Throughput Per User (tokens/sec/user),51318.92,0.00,2271424.58,,,,,,0.00,,236116.18,378105.74,619396.19,136091.89
Effective Latency (CO-aware) (ms),24.35,5.96,169.77,552302.56,9.20,11.78,13.50,17.21,22.96,29.62,36.76,42.65,51.12,9.95
Effective Prefill Concurrency,10.26,0.00,53.00,,,,,,10.00,,22.00,25.00,31.00,8.70
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),67786.23,0.00,2457993.75,,,,,,0.00,,289947.64,460848.31,859172.44,181690.59
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.64,1.00,34.00,37170.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,6.00,1.16
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,27.55,346.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41
HTTP Connection Overhead (ms),0.02,0.00,39.11,474.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59
HTTP Connection Reused (ratio),1.00,0.00,1.00,22617.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,12.46,127.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20
HTTP Duration (excl. conn) (ms),20.73,4.17,168.36,470157.88,6.91,8.98,10.47,13.67,19.19,25.82,32.75,38.21,46.59,9.66
HTTP Receiving (ms),0.48,0.00,16.86,10773.65,0.00,0.00,0.00,0.00,0.00,0.62,1.54,2.25,4.58,0.99
HTTP Sending (ms),0.30,0.06,28.08,6792.01,0.14,0.17,0.18,0.20,0.22,0.25,0.31,0.60,1.87,0.53
HTTP Total Time (ms),20.75,4.17,168.36,470631.89,6.91,8.98,10.47,13.67,19.19,25.83,32.78,38.30,47.00,9.72
HTTP Waiting (TTFB) (ms),19.96,3.77,168.14,452592.22,6.41,8.45,9.88,12.94,18.46,24.93,31.88,37.29,45.50,9.55
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.00,0.00,12.85,10137.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07
Inter Token Latency (ms),0.00,0.00,0.14,27.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),387095.75,7221.26,2237034.63,2822702211.55,57420.67,109839.56,154856.51,253872.98,359609.67,494763.04,649684.17,743183.26,957470.28,195429.68
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Request Latency (ms),20.83,4.27,168.45,472387.16,6.99,9.05,10.57,13.77,19.30,25.91,32.83,38.31,46.68,9.67
Time to First Output Token (ms),20.38,4.08,168.45,462249.51,6.79,8.83,10.27,13.34,18.91,25.39,32.33,37.74,45.92,9.58
Time to First Token (ms),20.38,4.08,168.45,462249.51,6.79,8.83,10.27,13.34,18.91,25.39,32.33,37.74,45.92,9.58
Time to Second Token (ms),0.00,0.00,0.97,3.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
Tokens In Flight (tokens),56.75,0.00,2620.00,,,,,,0.00,,217.00,399.00,847.00,168.48
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Total Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86

Metric,Value
Benchmark Duration (sec),44.97
Input Token Throughput (tokens/sec),0.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86220.51
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),3.41
Replay Schedule Lag p90 (ms),7.20
Replay Schedule Lag p99 (ms),14.20
Request Count,22679.00
Request Throughput (requests/sec),503.62
Total Input Sequence Length (tokens),0.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),86220.51
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),0.00
Total Usage Total Tokens (tokens),3882702.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
