Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),365386.84,0.00,3437692.69,,,,,,288512.99,,792329.99,987395.94,1438289.61,319887.37
Active Decode Throughput Per User (tokens/sec/user),267812.36,0.00,2848354.51,,,,,,232523.34,,539524.08,650185.38,886616.42,203833.41
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),85810.47,0.00,2860490.97,,,,,,0.00,,345777.38,527145.43,961382.13,207625.00
Credit-to-Start Latency (ms),13.63,0.76,192.17,309154.68,1.07,1.28,1.47,2.16,3.87,13.16,40.94,47.09,83.77,20.13
Decode Duration (ms),0.41,0.00,35.51,9395.29,0.00,0.00,0.00,0.00,0.00,0.39,1.38,2.21,4.66,1.06
E2E Output Token Throughput (tokens/sec/user),10945.49,13.77,137564.56,248232736.51,73.89,135.77,189.58,460.31,2418.79,18170.88,33050.73,42674.93,64356.25,15413.05
Effective Concurrency,8.89,0.00,67.00,,,,,,6.00,,23.00,28.00,39.00,9.80
Effective Decode Concurrency,0.22,0.00,7.00,,,,,,0.00,,1.00,1.00,3.00,0.57
Effective Decode Throughput (tokens/sec),59930.98,0.00,3437692.69,,,,,,0.00,,215807.81,454150.24,926847.45,187323.32
Effective Decode Throughput Per User (tokens/sec/user),43926.11,0.00,2848354.51,,,,,,0.00,,176683.55,342510.54,618679.43,129031.35
Effective Latency (CO-aware) (ms),31.28,5.27,219.49,709352.02,8.09,10.17,11.75,14.99,20.84,41.46,65.50,80.88,122.43,25.30
Effective Prefill Concurrency,8.67,0.00,66.00,,,,,,6.00,,23.00,27.00,39.00,9.73
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),60718.53,0.00,2860490.97,,,,,,0.00,,248210.15,433649.13,881344.72,178959.17
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.58,1.00,29.00,35878.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,6.00,1.09
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.03,0.00,50.49,639.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89
HTTP Connection Overhead (ms),0.04,0.00,80.18,818.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16
HTTP Connection Reused (ratio),1.00,0.00,1.00,22607.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.06
HTTP Data Received (KB),41.07,0.51,476.84,931338.21,0.98,0.98,0.98,0.98,6.94,80.81,118.46,140.17,202.15,54.77
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.01,0.00,33.30,178.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36
HTTP Duration (excl. conn) (ms),17.53,3.30,136.60,397520.15,5.47,7.06,8.21,10.79,14.51,20.37,31.00,38.47,59.71,11.13
HTTP Receiving (ms),0.44,0.00,35.50,10018.01,0.00,0.00,0.00,0.00,0.00,0.45,1.44,2.30,4.75,1.07
HTTP Sending (ms),0.29,0.06,50.92,6577.33,0.10,0.14,0.16,0.18,0.20,0.23,0.29,0.52,1.89,0.97
HTTP Total Time (ms),17.56,3.30,177.84,398338.24,5.47,7.06,8.21,10.79,14.51,20.37,31.04,38.50,60.68,11.38
HTTP Waiting (TTFB) (ms),16.80,3.13,125.87,380924.81,5.13,6.59,7.69,10.17,13.80,19.55,30.15,37.86,58.19,10.94
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inter Chunk Latency (ms),0.00,0.00,35.51,9395.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07
Inter Token Latency (ms),0.00,0.00,0.44,25.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),397139.07,2295.98,2055294.86,2596495217.79,45319.28,107635.92,145314.09,243263.83,366302.55,516346.28,686374.00,798602.58,1049412.94,217201.88
Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Request Latency (ms),17.62,3.36,136.95,399575.91,5.56,7.15,8.31,10.88,14.61,20.46,31.11,38.59,59.94,11.14
Time to First Output Token (ms),17.20,3.36,131.03,390180.62,5.46,6.92,8.04,10.52,14.18,19.93,30.64,38.32,59.58,11.09
Time to First Token (ms),17.20,3.36,131.03,390180.62,5.46,6.92,8.04,10.52,14.18,19.93,30.64,38.32,59.58,11.09
Time to Second Token (ms),0.00,0.00,0.69,3.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
Tokens In Flight (tokens),56.10,0.00,2652.00,,,,,,0.00,,198.00,407.00,939.00,176.87
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Total Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86

Metric,Value
Benchmark Duration (sec),44.93
Input Token Throughput (tokens/sec),0.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86280.96
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),5.22
Replay Schedule Lag p90 (ms),42.02
Replay Schedule Lag p99 (ms),85.17
Request Count,22679.00
Request Throughput (requests/sec),503.97
Total Input Sequence Length (tokens),0.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),86280.96
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),0.00
Total Usage Total Tokens (tokens),3882702.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
