Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),112863.50,0.00,1985559.26,,,,,,79557.05,,269455.78,340970.94,500668.21,115303.55
Active Decode Throughput Per User (tokens/sec/user),26788.08,0.00,905777.02,,,,,,18645.97,,60239.46,80430.22,136636.51,29035.47
Active Prefill Throughput (tokens/sec),6002262.42,18255.18,41418646.79,,,,,,3300765.71,,15794967.80,19796110.36,26545075.13,6620348.51
Active Prefill Throughput Per User (tokens/sec/user),674362.78,18255.18,5703046.27,,,,,,599274.41,,1333036.01,1550036.60,2047693.00,491033.94
Active Total Throughput (tokens/sec),4242813.49,267.15,41418646.79,,,,,,1004690.88,,13640009.94,17756961.37,25396173.77,6142093.46
Decode Duration (error-adjusted) (ms),,0.00,,,0.00,0.00,0.00,0.00,0.95,9.33,18.65,25.95,50.92,
Inter Token Latency (error-adjusted) (ms),,0.00,,,0.00,0.00,0.00,0.00,0.02,0.04,0.09,0.18,1.05,
Request Latency (error-adjusted) (ms),,2.73,,,3.39,3.94,4.40,5.94,10.26,19.93,33.72,45.88,65.00,
Time to First Token (error-adjusted) (ms),,2.52,,,3.07,3.52,3.85,4.68,6.40,9.57,15.75,24.41,48.91,
Credit-to-Start Latency (ms),3.23,0.75,58.64,73308.41,1.06,1.21,1.32,1.63,2.46,3.89,5.77,7.59,14.46,2.73
Decode Duration (ms),6.29,0.00,189.65,142569.86,0.00,0.00,0.00,0.00,0.95,9.33,18.64,25.95,50.91,10.48
E2E Output Token Throughput (tokens/sec/user),9607.98,17.66,62738.94,217889720.72,64.03,255.85,387.12,782.63,4563.36,16372.36,26343.97,31933.00,42287.47,10890.94
Effective Concurrency,8.04,0.00,48.00,,,,,,6.00,,19.00,23.00,30.00,7.64
Effective Decode Concurrency,3.44,0.00,23.00,,,,,,3.00,,8.00,10.00,14.00,3.38
Effective Decode Throughput (tokens/sec),84542.65,0.00,1985559.26,,,,,,37481.19,,238338.19,311776.72,473277.71,111144.64
Effective Decode Throughput Per User (tokens/sec/user),20066.14,0.00,905777.02,,,,,,10471.24,,52507.64,71697.14,125318.37,27683.80
Effective Latency (CO-aware) (ms),19.18,3.96,211.43,434961.95,5.02,5.89,6.63,8.92,14.10,24.29,39.06,50.58,72.23,14.91
Effective Prefill Concurrency,4.60,0.00,46.00,,,,,,1.00,,15.00,19.00,25.00,6.54
Effective Prefill Throughput (tokens/sec),3472270.98,0.00,41418646.79,,,,,,278582.44,,12406210.07,16696841.91,24721330.75,5842912.32
Effective Prefill Throughput Per User (tokens/sec/user),390114.62,0.00,5703046.27,,,,,,139619.37,,1147726.75,1379482.75,1859819.13,500372.34
Effective Total Throughput (tokens/sec),3557373.44,0.00,41418646.79,,,,,,390514.05,,12475997.40,16750855.18,24736554.66,5836868.49
Error Input Sequence Length (tokens),27207.00,27207.00,27207.00,27207.00,27207.00,27207.00,27207.00,27207.00,27207.00,27207.00,27207.00,27207.00,27207.00,0.00
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8.93,1.00,119.00,202458.00,1.00,1.00,1.00,2.00,3.00,15.00,24.00,30.00,42.00,10.59
HTTP Chunks Sent,1.00,1.00,1.00,22678.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,43.83,352.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43
HTTP Connection Overhead (ms),0.02,0.00,43.83,438.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50
HTTP Connection Reused (ratio),1.00,0.00,1.00,22612.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),53.76,0.90,623.31,1219139.77,1.52,1.52,1.52,1.55,9.33,105.72,154.84,182.80,263.99,71.38
HTTP Data Sent (KB),29.36,3.77,127.48,665835.26,4.01,4.38,7.54,13.88,26.62,30.87,57.50,78.68,113.28,21.70
HTTP DNS Lookup (ms),0.00,0.00,7.40,86.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13
HTTP Duration (excl. conn) (ms),15.82,2.77,202.06,358838.73,3.45,4.02,4.53,6.09,10.52,20.35,34.65,46.53,67.52,14.25
HTTP Receiving (ms),6.82,0.00,189.64,154739.09,0.00,0.00,0.00,0.26,1.56,9.85,19.33,27.40,54.01,10.99
HTTP Sending (ms),0.29,0.07,44.16,6520.85,0.14,0.17,0.18,0.20,0.22,0.26,0.30,0.40,1.75,0.53
HTTP Total Time (ms),15.84,2.77,202.06,359277.52,3.45,4.02,4.53,6.09,10.53,20.36,34.74,46.57,67.52,14.27
HTTP Waiting (TTFB) (ms),8.71,2.26,101.93,197578.79,2.75,3.19,3.51,4.31,6.00,9.12,15.18,23.81,48.47,8.71
Input Sequence Length (tokens),6890.28,919.00,29826.00,156257836.00,923.00,1004.85,1745.10,3219.00,6278.00,7267.75,13509.30,18495.15,26584.68,5095.86
Inter Chunk Latency (ms),0.04,0.00,78.00,142569.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.49
Inter Token Latency (ms),0.07,0.00,15.90,1476.68,0.00,0.00,0.00,0.00,0.02,0.04,0.09,0.18,1.04,0.33
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.21,1.00,2000.00,3882701.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.15,847.23,229.86
Output Token Count (tokens),171.21,1.00,2000.00,3882701.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.15,847.23,229.86
Output Token Throughput Per User (tokens/sec/user),46319.40,62.90,443225.47,722628918.12,715.11,3651.91,7768.93,18898.46,34335.36,58222.28,101486.14,133813.40,205068.29,43258.35
