Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),376106.04,0.00,3155429.77,,,,,,299447.18,,794646.69,1010796.32,1467027.63,324347.01
Active Decode Throughput Per User (tokens/sec/user),257801.71,0.00,2395976.57,,,,,,234541.97,,504088.73,592560.39,762991.41,182308.18
Active Prefill Throughput (tokens/sec),5508861.98,28674.33,19811069.29,,,,,,4937875.91,,10851949.50,12420311.92,15250273.43,3799683.09
Active Prefill Throughput Per User (tokens/sec/user),583896.23,28674.33,2497441.94,,,,,,536183.48,,894070.06,1114860.24,1746486.52,290962.60
Active Total Throughput (tokens/sec),5389046.92,90.37,19811069.29,,,,,,4830165.06,,10819277.78,12370881.57,15237318.97,3851355.30
Credit-to-Start Latency (ms),7.89,0.73,152.89,179017.73,1.02,1.19,1.33,1.78,2.97,5.82,25.55,29.10,63.43,12.23
Decode Duration (ms),0.51,0.00,196.10,11563.61,0.00,0.00,0.00,0.00,0.00,0.65,1.53,2.23,4.72,1.83
E2E Output Token Throughput (tokens/sec/user),12577.73,25.98,131409.77,285250443.20,108.18,181.68,226.86,500.30,2770.36,22496.15,37305.92,46965.36,66750.64,16895.66
Effective Concurrency,6.96,0.00,51.00,,,,,,4.00,,19.00,23.00,31.00,8.18
Effective Decode Concurrency,0.27,0.00,11.00,,,,,,0.00,,1.00,2.00,3.00,0.67
Effective Decode Throughput (tokens/sec),68211.79,0.00,3155429.77,,,,,,0.00,,267129.85,498648.00,978053.52,200203.29
Effective Decode Throughput Per User (tokens/sec/user),46755.09,0.00,2395976.57,,,,,,0.00,,210504.63,346495.47,581351.15,126076.39
Effective Latency (CO-aware) (ms),21.70,5.69,221.10,492131.39,7.82,9.56,10.75,13.36,17.37,24.29,37.37,47.38,78.62,14.29
Effective Prefill Concurrency,6.69,0.00,51.00,,,,,,3.00,,19.00,22.00,31.00,8.11
Effective Prefill Throughput (tokens/sec),3471646.65,0.00,19811069.29,,,,,,1833389.12,,9630866.42,11415885.27,14416303.17,4021313.46
Effective Prefill Throughput Per User (tokens/sec/user),367967.36,0.00,2497441.94,,,,,,386545.58,,773860.53,953219.55,1567046.99,364426.18
