Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),303625.13,0.00,3346538.38,,,,,,233065.77,,675159.60,838545.45,1255850.31,277938.42
Active Decode Throughput Per User (tokens/sec/user),234571.00,0.00,2618599.47,,,,,,190617.99,,498272.91,604068.63,824016.65,192770.14
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),70366.80,0.00,2777791.49,,,,,,0.00,,284047.41,442737.78,826163.81,176037.74
Credit-to-Start Latency (ms),10.38,0.81,132.79,235313.56,1.34,2.03,2.67,3.88,5.87,9.44,23.07,43.87,59.85,13.55
Decode Duration (ms),0.49,0.00,43.26,11033.66,0.00,0.00,0.00,0.00,0.00,0.46,1.55,2.53,5.60,1.34
E2E Output Token Throughput (tokens/sec/user),8743.50,12.69,118715.75,198293806.74,75.77,112.79,143.07,380.37,1848.21,14962.81,26070.45,33330.83,49938.91,12185.81
Effective Concurrency,10.47,0.00,55.00,,,,,,10.00,,21.00,25.00,33.00,8.25
Effective Decode Concurrency,0.26,0.00,8.00,,,,,,0.00,,1.00,1.00,2.00,0.58
Effective Decode Throughput (tokens/sec),61437.79,0.00,3346538.38,,,,,,0.00,,236812.56,436288.38,841379.44,174673.10
Effective Decode Throughput Per User (tokens/sec/user),47463.99,0.00,2618599.47,,,,,,0.00,,193213.59,341383.21,605430.60,128062.51
Effective Latency (CO-aware) (ms),31.18,6.81,165.65,707211.52,11.28,14.97,17.29,21.91,27.42,34.13,49.80,66.98,93.47,16.37
Effective Prefill Concurrency,10.21,0.00,55.00,,,,,,9.00,,21.00,25.00,32.00,8.26
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),62197.83,0.00,2777791.49,,,,,,0.00,,253350.81,414136.75,797782.62,167032.30
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.56,1.00,26.00,35416.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,3.00,5.00,1.07
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.04,0.00,47.15,873.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.14
HTTP Connection Overhead (ms),0.06,0.00,88.21,1252.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.79
HTTP Connection Reused (ratio),1.00,0.00,1.00,22611.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
