Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),325965.44,0.00,3654979.06,,,,,,254298.51,,705956.28,882314.63,1265337.18,282171.44
Active Decode Throughput Per User (tokens/sec/user),162687.69,0.00,3088881.24,,,,,,145843.47,,311471.94,370178.36,518920.47,116635.77
Active Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Active Total Throughput (tokens/sec),131219.38,0.00,2101536.41,,,,,,0.00,,443821.35,601942.14,929398.70,218620.31
Credit-to-Start Latency (ms),3.58,0.85,48.37,81106.11,1.13,1.35,1.61,2.42,3.29,4.35,5.74,6.68,9.22,1.91
Decode Duration (ms),1.04,0.00,33.47,23595.37,0.00,0.00,0.00,0.00,0.12,1.55,3.28,4.67,8.39,1.86
E2E Output Token Throughput (tokens/sec/user),10770.22,18.81,99082.80,244257872.34,122.47,178.30,215.56,459.01,2531.26,19927.69,31365.40,37839.33,54152.60,13896.65
Effective Concurrency,7.50,0.00,51.00,,,,,,4.00,,20.00,23.00,29.00,8.55
Effective Decode Concurrency,0.53,0.00,17.00,,,,,,0.00,,2.00,3.00,6.00,1.22
Effective Decode Throughput (tokens/sec),81005.72,0.00,3654979.06,,,,,,0.00,,317138.15,519897.55,937349.18,199071.74
Effective Decode Throughput Per User (tokens/sec/user),40429.31,0.00,3088881.24,,,,,,0.00,,175373.07,249438.19,387862.77,91233.28
Effective Latency (CO-aware) (ms),18.45,6.10,215.57,418471.70,8.98,11.00,12.25,14.49,17.49,21.22,25.45,28.25,37.51,6.41
Effective Prefill Concurrency,6.96,0.00,51.00,,,,,,2.00,,20.00,23.00,29.00,8.54
Effective Prefill Throughput (tokens/sec),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Prefill Throughput Per User (tokens/sec/user),0.00,0.00,0.00,,,,,,0.00,,0.00,0.00,0.00,0.00
Effective Total Throughput (tokens/sec),81226.55,0.00,2101536.41,,,,,,0.00,,312500.00,493089.04,839481.68,183429.53
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,3.46,1.00,69.00,78458.00,1.00,1.00,1.00,1.00,2.00,4.00,9.00,12.00,18.00,3.97
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,9.85,161.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19
HTTP Connection Overhead (ms),0.01,0.00,16.22,242.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30
HTTP Connection Reused (ratio),1.00,0.00,1.00,22626.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.05
HTTP Data Received (KB),40.06,0.50,465.11,908455.12,0.96,0.96,0.96,0.96,6.77,78.83,115.55,136.72,197.18,53.42
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.00,0.00,6.91,81.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12
HTTP Duration (excl. conn) (ms),14.76,4.01,213.66,334775.42,6.18,7.69,8.72,10.95,13.80,17.38,21.50,24.42,33.28,6.19
HTTP Receiving (ms),1.06,0.00,33.48,24127.16,0.00,0.00,0.00,0.00,0.18,1.58,3.30,4.70,8.41,1.87
HTTP Sending (ms),0.25,0.06,10.16,5587.79,0.13,0.15,0.17,0.19,0.21,0.23,0.27,0.34,1.32,0.30
HTTP Total Time (ms),14.77,4.01,213.66,335017.90,6.18,7.69,8.72,10.95,13.80,17.38,21.50,24.42,33.28,6.25
HTTP Waiting (TTFB) (ms),13.45,3.78,179.72,305060.46,5.78,7.15,8.08,10.08,12.70,15.69,19.32,21.81,30.27,5.54
Input Sequence Length (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
