Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),407708.84,0.00,4552854.20,,,,,,321493.83,,846990.13,1081260.96,1633153.67,346379.80
Active Decode Throughput Per User (tokens/sec/user),280158.23,0.00,3414367.18,,,,,,257316.34,,532887.74,623721.70,798607.99,188361.78
Active Prefill Throughput (tokens/sec),4589467.96,12122.88,20395153.47,,,,,,3784132.26,,9899880.41,11646418.67,14764018.23,3613813.70
Active Prefill Throughput Per User (tokens/sec/user),388241.22,12122.88,2368226.92,,,,,,343588.31,,670406.40,802099.38,1196062.73,231062.41
Active Total Throughput (tokens/sec),4581045.75,0.00,20550544.03,,,,,,3780864.24,,9917381.62,11646843.64,14769070.54,3632014.47
Credit-to-Start Latency (ms),14.34,0.76,193.53,325243.34,1.12,1.47,1.83,2.63,4.45,10.95,45.15,53.79,92.37,21.66
Decode Duration (ms),0.48,0.00,41.39,10780.23,0.00,0.00,0.00,0.00,0.00,0.63,1.48,2.11,4.63,1.09
E2E Output Token Throughput (tokens/sec/user),10217.73,12.77,198203.71,231727849.00,64.11,112.49,158.77,423.08,2272.03,16255.52,31070.09,41356.39,63858.20,15039.06
Effective Concurrency,10.09,0.00,83.00,,,,,,7.00,,24.00,30.00,46.00,10.72
Effective Decode Concurrency,0.25,0.00,13.00,,,,,,0.00,,1.00,2.00,3.00,0.66
Effective Decode Throughput (tokens/sec),67564.79,0.00,4552854.20,,,,,,0.00,,256769.78,496665.94,1017507.57,207036.66
Effective Decode Throughput Per User (tokens/sec/user),46426.64,0.00,3414367.18,,,,,,0.00,,208597.71,355800.05,597808.30,129348.35
Effective Latency (CO-aware) (ms),34.37,5.48,239.86,779464.24,8.05,10.09,11.71,16.21,24.32,43.92,72.73,89.45,131.68,27.25
Effective Prefill Concurrency,9.85,0.00,83.00,,,,,,7.00,,24.00,30.00,46.00,10.65
Effective Prefill Throughput (tokens/sec),3472881.15,0.00,20395153.47,,,,,,2305355.68,,9053031.13,10945559.71,14209011.30,3709460.54
Effective Prefill Throughput Per User (tokens/sec/user),293784.73,0.00,2368226.92,,,,,,267804.37,,618169.31,745195.88,1116365.10,261056.16
Effective Total Throughput (tokens/sec),3540690.08,0.00,20550544.03,,,,,,2389200.79,,9135043.63,11006898.82,14308582.87,3725494.51
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1.71,1.00,14.00,38866.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,6.00,1.12
HTTP Chunks Sent,1.00,1.00,1.00,22679.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,16.98,309.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31
HTTP Connection Overhead (ms),0.02,0.00,27.32,412.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45
HTTP Connection Reused (ratio),1.00,0.00,1.00,22587.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.06
HTTP Data Received (KB),40.06,0.50,465.12,908568.15,0.97,0.97,0.97,0.97,6.78,78.83,115.55,136.73,197.18,53.42
HTTP Data Sent (KB),29.36,3.77,127.48,665951.22,4.01,4.38,7.54,13.88,26.62,30.87,57.53,78.71,113.35,21.71
HTTP DNS Lookup (ms),0.00,0.00,11.11,102.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17
HTTP Duration (excl. conn) (ms),19.92,3.78,203.83,451708.09,5.77,7.17,8.33,11.42,16.68,24.35,35.32,42.84,74.11,12.93
HTTP Receiving (ms),0.49,0.00,41.39,11043.58,0.00,0.00,0.00,0.00,0.00,0.65,1.49,2.12,4.64,1.09
HTTP Sending (ms),0.26,0.06,17.22,5867.72,0.08,0.14,0.15,0.18,0.20,0.23,0.27,0.39,1.70,0.42
HTTP Total Time (ms),19.94,3.78,203.83,452120.38,5.77,7.17,8.33,11.42,16.70,24.36,35.37,42.87,74.11,12.94
HTTP Waiting (TTFB) (ms),19.17,3.48,203.25,434796.78,5.35,6.68,7.81,10.74,15.92,23.44,34.39,42.07,73.63,12.85
Input Sequence Length (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Inter Chunk Latency (ms),0.00,0.00,40.84,10780.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08
Inter Token Latency (ms),0.00,0.00,1.63,47.80,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Count (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Output Token Throughput Per User (tokens/sec/user),328221.67,612.15,966145.61,2961872358.51,28939.38,82371.32,108418.27,175363.40,317107.20,452691.09,573101.41,646375.06,753407.04,177240.98
Prefill Throughput Per User (tokens/sec/user),442911.67,10124.93,2913333.92,10044793759.11,32802.42,64921.10,97048.45,191686.27,355858.72,605553.99,913801.02,1111160.78,1588972.77,340701.00
Request Latency (ms),20.02,3.85,203.90,453972.88,5.86,7.26,8.43,11.52,16.77,24.44,35.42,42.95,74.32,12.93
Time to First Output Token (ms),19.54,3.81,203.47,443192.64,5.69,7.02,8.16,11.11,16.31,23.84,34.73,42.40,74.00,12.86
Time to First Token (ms),19.54,3.81,203.47,443192.64,5.69,7.02,8.16,11.11,16.31,23.84,34.73,42.40,74.00,12.86
Time to Second Token (ms),0.00,0.00,0.63,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
Tokens In Flight (tokens),73957.99,0.00,616619.00,,,,,,55217.00,,175195.00,222634.00,334251.00,77714.96
Usage Completion Tokens (tokens),171.20,1.00,2000.00,3882702.00,3.00,3.00,3.00,3.00,28.00,338.00,496.00,587.10,847.22,229.86
Usage Prompt Tokens (tokens),6891.18,919.00,29826.00,156285043.00,923.00,1004.90,1745.40,3219.00,6278.00,7268.00,13511.40,18496.20,26597.22,5097.53
Usage Total Tokens (tokens),7062.38,922.00,30029.00,160167745.00,1036.78,1402.00,2138.00,3274.00,6323.00,7322.00,13866.20,18867.10,27040.98,5152.20

Metric,Value
Benchmark Duration (sec),44.92
Input Token Throughput (tokens/sec),3472881.15
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),86279.29
Replay Schedule Degraded,0.00
Replay Schedule Lag p50 (ms),5.64
Replay Schedule Lag p90 (ms),46.22
Replay Schedule Lag p99 (ms),92.98
Request Count,22679.00
Request Throughput (requests/sec),503.96
Total Input Sequence Length (tokens),156285043.00
Total Output Sequence Length (tokens),3882702.00
Total Output Tokens (tokens),3882702.00
Total Token Throughput (tokens/sec),3559160.44
Total Usage Completion Tokens (tokens),3882702.00
Total Usage Prompt Tokens (tokens),156285043.00
Total Usage Total Tokens (tokens),160167745.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
